pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,bat.time,bat
1719651748528760313,0.012095377780497074,0.010657212696969509,0.020001618191599846,1719651748529714445,0.9995501637458801,-0.0028340716380625963,-0.0023635029792785645,0.029729489237070084,1719651748530596123,0.017130853608250618,0.007684079930186272,0.001045495504513383,1719651748527864767,-0.09857679158449173,-0.08744247257709503,-0.13837456703186035,1719651748527071169,0.0,0.0,0.0,0.0,1719651748523615941,3.995894432067871
1719651748538465192,0.012089899741113186,0.010648759081959724,0.020005322992801666,1719651748539381191,0.9995496273040771,-0.002840144792571664,-0.0023596163373440504,0.029748620465397835,1719651748540270788,0.017045605927705765,0.0076432861387729645,0.001088969875127077,1719651748537607078,-0.12391658872365952,0.1806706041097641,-0.006886041723191738,1719651748536837683,0.0,0.0,0.0,0.0,1719651748534092750,3.995894432067871
1719651748549980692,0.012084420770406723,0.010636953637003899,0.020009825006127357,1719651748551211508,0.9995487928390503,-0.0028332043439149857,-0.0023533457424491644,0.029776711016893387,1719651748552475994,0.016931014135479927,0.007633925881236792,0.0010655547957867384,1719651748548546457,0.06581966578960419,0.1663556545972824,0.10108015686273575,1719651748546997491,0.0,0.0,0.0,0.0,1719651748544954369,3.995894432067871
1719651748559347479,0.012084420770406723,0.010636953637003899,0.020009825006127357,1719651748560143661,0.999548614025116,-0.002817137399688363,-0.00241957139223814,0.029779501259326935,1719651748561095400,0.016091298311948776,0.007219694089144468,0.0007881161873228848,1719651748558163139,-0.10566431283950806,0.21786265075206757,-0.2463964968919754,1719651748556211905,0.0,0.0,0.0,0.0,1719651748554988019,3.995894432067871
1719651748569181444,0.011987017467617989,0.010582823306322098,0.01999492570757866,1719651748570339967,0.9995479583740234,-0.0028136151377111673,-0.0024445566814392805,0.0297993216663599,1719651748571526160,0.015821218490600586,0.007013476919382811,0.0008161158766597509,1719651748568369271,0.005936077330261469,-0.33401018381118774,0.14234559237957,1719651748567091818,0.0,0.0,0.0,0.0,1719651748565751582,3.995894432067871
1719651748579201565,0.012106278911232948,0.010630420409142971,0.02000197023153305,1719651748580264878,0.999548614025116,-0.0028197153005748987,-0.002460414543747902,0.029775653034448624,1719651748581058185,0.01625983603298664,0.007217398378998041,0.0010974297765642405,1719651748578655508,-0.016779407858848572,0.057082805782556534,0.20723505318164825,1719651748577010310,0.0,0.0,0.0,0.0,1719651748575047382,3.995894432067871
1719651748588907002,0.012078866362571716,0.010628199204802513,0.020003002136945724,1719651748589653422,0.9995495080947876,-0.002818024717271328,-0.0024527558125555515,0.0297450702637434,1719651748590595790,0.015978818759322166,0.007319499738514423,0.0012627628166228533,1719651748587775546,-0.012839902192354202,-0.053535766899585724,-0.008558394387364388,1719651748586820125,0.0,0.0,0.0,0.0,1719651748584780014,3.995894432067871
1719651748599152439,0.01206708699464798,0.010629478842020035,0.0200064517557621,1719651748600105032,0.999550461769104,-0.002816840773448348,-0.0024469501804560423,0.029714787378907204,1719651748601082731,0.015939796343445778,0.007315983530133963,0.0013137639034539461,1719651748598055942,-0.07840967178344727,-0.015445923432707787,0.11786439269781113,1719651748596973247,0.0,0.0,0.0,0.0,1719651748594159830,3.995894432067871
1719651748611249619,0.011902868747711182,0.010558621026575565,0.0199949461966753,1719651748612811487,0.9995515942573547,-0.0028189595323055983,-0.0024626387748867273,0.029674241319298744,1719651748613915525,0.015891676768660545,0.0073748137801885605,0.0014279830502346158,1719651748610422527,-0.15107284486293793,-0.0043039992451667786,-0.22930225729942322,1719651748608752655,0.0,0.0,0.0,0.0,1719651748605181305,3.995894432067871
1719651748621740242,0.0118956808000803,0.010557948611676693,0.019992712885141373,1719651748623347430,0.9995525479316711,-0.002828197320923209,-0.002437539864331484,0.029642509296536446,1719651748624296063,0.015809614211320877,0.007324270438402891,0.001437026308849454,1719651748620178819,-0.062474947422742844,0.052339933812618256,-0.06207689642906189,1719651748618478992,0.0,0.0,0.0,0.0,1719651748616483634,3.9906158447265625
1719651748631231511,0.011892004869878292,0.010563385672867298,0.01998429000377655,1719651748633011686,0.999552845954895,-0.002817522967234254,-0.0024435948580503464,0.029634445905685425,1719651748633936899,0.015794619917869568,0.0073592704720795155,0.0013349370565265417,1719651748630202290,0.11016585677862167,-0.3389807343482971,-0.08892780542373657,1719651748628914972,0.0,0.0,0.0,0.0,1719651748627186999,3.995894432067871
1719651748639486815,0.011891013011336327,0.010568703524768353,0.0199773870408535,1719651748640497028,0.9995540380477905,-0.0028173993341624737,-0.0024470684584230185,0.02959413453936577,1719651748641461515,0.015800226479768753,0.007315023802220821,0.0012850643834099174,1719651748637724683,-0.16078729927539825,0.2597842812538147,0.015790481120347977,1719651748636407879,0.0,0.0,0.0,0.0,1719651748634884854,3.995894432067871
1719651748649505300,0.011891894973814487,0.010570482350885868,0.019975297152996063,1719651748650490195,0.9995532631874084,-0.0028234876226633787,-0.002437426010146737,0.029619302600622177,1719651748651483843,0.01584528386592865,0.007501690182834864,0.001271022018045187,1719651748647666783,0.034688856452703476,-0.35185161232948303,-0.10057693719863892,1719651748646289738,0.0,0.0,0.0,0.0,1719651748644990802,3.995894432067871
