pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,bat.time,bat
1719307441904316367,0.010152828879654408,0.005475583486258984,0.016610827296972275,1719307441905489082,0.9999530911445618,-0.0028263279236853123,-0.0023134713992476463,-0.008858480490744114,1719307441906363407,-0.004226794466376305,-0.025503138080239296,-0.0012166696833446622,1719307441903238791,-0.195843905210495,-0.0060546076856553555,0.07263671606779099,1719307441902455977,0.0,0.0,0.0,0.0,1719307441899989392,3.7266862392425537
1719307441914940871,0.010154427029192448,0.005470549687743187,0.016615062952041626,1719307441915773406,0.9999532103538513,-0.002825878793373704,-0.002317084465175867,-0.00884607806801796,1719307441916646759,-0.004252071026712656,-0.02568179741501808,-0.0012173268478363752,1719307441913218234,0.0018968385411426425,-0.07548347115516663,0.01295495219528675,1719307441911404422,0.0,0.0,0.0,0.0,1719307441910578869,3.7266862392425537
1719307441925550670,0.010150749236345291,0.005462858825922012,0.01661890186369419,1719307441926718574,0.9999532699584961,-0.002822583308443427,-0.0023212088271975517,-0.00883688684552908,1719307441928560078,-0.004272828344255686,-0.025663627311587334,-0.0012108517112210393,1719307441924463924,0.018244577571749687,0.25580891966819763,0.19390994310379028,1719307441923517234,0.0,0.0,0.0,0.0,1719307441922286677,3.7266862392425537
1719307441935189952,0.01014917716383934,0.005456914193928242,0.016621017828583717,1719307441935999937,0.9999535083770752,-0.002817027270793915,-0.0023061796091496944,-0.008816307410597801,1719307441937158624,-0.004282049369066954,-0.0256996750831604,-0.0012125717476010323,1719307441934107060,0.10330858081579208,0.020308954641222954,0.014900575391948223,1719307441932799642,0.0,0.0,0.0,0.0,1719307441931377063,3.7266862392425537
1719307441944440326,0.010148482397198677,0.0054576462134718895,0.01661721058189869,1719307441945593696,0.9999536871910095,-0.0028167192358523607,-0.00230892444960773,-0.008795476518571377,1719307441946480004,-0.004237330053001642,-0.025890076532959938,-0.0012269204016774893,1719307441943479718,0.061216678470373154,0.11379615217447281,0.022677183151245117,1719307441942501213,0.0,0.0,0.0,0.0,1719307441941379631,3.7319648265838623
1719307441955775718,0.010147619061172009,0.005461082328110933,0.01661566272377968,1719307441957312969,0.9999537467956543,-0.002811508486047387,-0.002305777510628104,-0.008790086954832077,1719307441958346889,-0.004264263901859522,-0.02578991837799549,-0.0012878458946943283,1719307441954585001,-0.030694644898176193,0.05603017285466194,-0.041813451796770096,1719307441953260856,0.0,0.0,0.0,0.0,1719307441952533610,3.7319648265838623
1719307441966659123,0.010147502645850182,0.005464118905365467,0.01661493256688118,1719307441967679977,0.9999538660049438,-0.0028018010780215263,-0.0022996515035629272,-0.008780510164797306,1719307441968684217,-0.0044290125370025635,-0.026363542303442955,-0.0014786861138418317,1719307441965828162,0.04404732957482338,0.4727623164653778,0.1347898542881012,1719307441964748132,0.0,0.0,0.0,0.0,1719307441962030608,3.7319648265838623
1719307441975679698,0.010149477049708366,0.005464633461087942,0.01661698706448078,1719307441976618366,0.9999540448188782,-0.0027961067389696836,-0.002279427135363221,-0.008770652115345001,1719307441977513463,-0.004445710219442844,-0.026409149169921875,-0.0015853303484618664,1719307441974676394,0.0777084156870842,-0.1898684948682785,-0.11555817723274231,1719307441973696957,0.0,0.0,0.0,0.0,1719307441970831752,3.7319648265838623
1719307441984175488,0.010150602087378502,0.005465863738209009,0.016616806387901306,1719307441985947520,0.999954104423523,-0.0027947418857365847,-0.0022781435400247574,-0.008762483485043049,1719307441986683862,-0.004480874631553888,-0.026633935049176216,-0.0016742043662816286,1719307441983257334,-0.03788239136338234,-0.3208144009113312,0.1139545887708664,1719307441981462293,0.0,0.0,0.0,0.0,1719307441980204483,3.7319648265838623
1719307441994650354,0.010150846093893051,0.005467679351568222,0.016615720465779305,1719307441995458615,0.999954104423523,-0.0027913344092667103,-0.002300123916938901,-0.008756794035434723,1719307441996502630,-0.0045706103555858135,-0.02664152905344963,-0.001680177403613925,1719307441993898339,-0.10530576854944229,-0.038087956607341766,0.14876168966293335,1719307441991594050,0.0,0.0,0.0,0.0,1719307441990488680,3.7266862392425537
