time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,command_rpy.time,command_rpy.cmd_r,command_rpy.cmd_p,command_rpy.cmd_y,command_rpy.cmd_thrust,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1718613784526766174,0.019346565008163452,-0.003878195770084858,0.020022457465529442,1718613783840405953,0.999971330165863,-0.007065576035529375,0.0023036645725369453,-0.00037805832107551396,1718613784850176021,0.0169790368527174,-0.016441866755485535,-3.210320573998615e-05,1718613782961488043,-0.0314968042075634,0.3223506212234497,-0.10486201196908951,1718613783055421251,0.0,0.0,0.0,0.0,1718613783778783319,-0.0009344791178591549,0.0012489896034821868,-0.0011722436174750328,0.0,1718613783772248112,4.880486011505127,1.5934677124023438,8.549871444702148,0.0,1718613784250794207,0.0,0.0,0.0,0.0
1718613784537302630,0.019328709691762924,-0.0038581874687224627,0.020024418830871582,1718613783850527665,0.9999714493751526,-0.007047420833259821,0.0022976123727858067,-0.00037928303936496377,1718613784861811504,0.01711813174188137,-0.01640067994594574,-6.37545163044706e-05,1718613782970610160,0.07795772701501846,0.10726862400770187,0.12791338562965393,1718613783064442182,0.0,0.0,0.0,0.0,1718613783797254929,0.0003704827686306089,0.006985413376241922,0.0009426117758266628,0.0,1718613783780636858,4.880956649780273,1.6087225675582886,8.575376510620117,0.0,1718613784262577789,0.0,0.0,0.0,0.0
1718613784549333640,0.019322698935866356,-0.0038488239515572786,0.020030707120895386,1718613783861508952,0.9999715089797974,-0.007041278760880232,0.0022946579847484827,-0.00038033872260712087,1718613784873972756,0.01731289178133011,-0.01635802909731865,-0.00011468871525721624,1718613782979981251,-0.051901109516620636,0.04447474330663681,0.1865047663450241,1718613783074789887,0.0,0.0,0.0,0.0,1718613783808668016,-0.0058470903895795345,-0.006585328374058008,-0.000821659981738776,0.0,1718613783788795840,4.875448226928711,1.6048542261123657,8.446196556091309,0.0,1718613784272866812,0.0,0.0,0.0,0.0
1718613784558530730,0.019488977268338203,-0.004010584205389023,0.020027628168463707,1718613783869558092,0.9999715685844421,-0.007033222354948521,0.0022993595339357853,-0.0003798664838541299,1718613784883886887,0.017417097464203835,-0.016432836651802063,-0.00022563552192877978,1718613782990577553,-0.1405159831047058,0.1803971230983734,-0.10403787344694138,1718613783083851189,0.0,0.0,0.0,0.0,1718613783819058106,-0.002504199743270874,-0.002219374291598797,-0.0019179921364411712,0.0,1718613783799673744,4.872808933258057,1.6051357984542847,8.400270462036133,0.0,1718613784282061176,0.0,0.0,0.0,0.0
1718613784568004459,0.0194863211363554,-0.004009392112493515,0.0200324859470129,1718613783879455520,0.9999715685844421,-0.00702766515314579,0.002304375870153308,-0.00036823851405642927,1718613784894391512,0.017372235655784607,-0.016541922464966774,-0.00037365040043368936,1718613783001749527,0.044071268290281296,-0.04282929003238678,0.1800885945558548,1718613783094504777,0.0,0.0,0.0,0.0,1718613783830933458,-0.0023105372674763203,0.0037616014014929533,-0.0007084272801876068,0.0,1718613783811148854,4.864978313446045,1.5949496030807495,8.302964210510254,0.0,1718613784293118119,0.0,0.0,0.0,0.0
1718613784587554451,0.019484734162688255,-0.004008759744465351,0.02003602497279644,1718613783889368523,0.9999715685844421,-0.007031087297946215,0.002314080251380801,-0.00035114455386064947,1718613784905008603,0.0172494538128376,-0.01659421995282173,-0.00037471039104275405,1718613783012452351,-0.020381832495331764,0.015712857246398926,0.12694701552391052,1718613783104724699,0.0,0.0,0.0,0.0,1718613783841544246,0.002774250926449895,0.0006991628324612975,-0.0005905678262934089,0.0,1718613783821313106,4.863111972808838,1.597872257232666,8.228157997131348,0.0,1718613784303240625,0.0,0.0,0.0,0.0
1718613784596817880,0.01948610506951809,-0.004009479656815529,0.020028991624712944,1718613783898611430,0.9999715089797974,-0.007029624190181494,0.002346574328839779,-0.00034262382541783154,1718613784916917442,0.017203252762556076,-0.016483863815665245,-0.0002281131746713072,1718613783021463278,-0.13830110430717468,0.2919704020023346,-0.10506095737218857,1718613783116030072,0.0,0.0,0.0,0.0,1718613783851605626,-0.0009196432656608522,-0.0007263993029482663,-0.00284754135645926,0.0,1718613783832938621,4.862422466278076,1.594321608543396,8.156207084655762,0.0,1718613784312588978,0.0,0.0,0.0,0.0
1718613784607823364,0.01948188617825508,-0.0040067690424621105,0.020025042816996574,1718613783909248582,0.9999714493751526,-0.0070306905545294285,0.002359711565077305,-0.0003370008198544383,1718613784928905041,0.01745949313044548,-0.016948003321886063,-0.00015559997700620443,1718613783030875143,-0.0860859602689743,-0.2523360252380371,0.198115274310112,1718613783127678966,0.0,0.0,0.0,0.0,1718613783890474413,0.0006048482027836144,-0.006379537284374237,-0.0007188708987087011,0.0,1718613783843751210,4.863472938537598,1.5835886001586914,8.178900718688965,0.0,1718613784321512981,0.0,0.0,0.0,0.0
1718613784618726015,0.0194843839854002,-0.004007102455943823,0.020016979426145554,1718613783924725146,0.9999714493751526,-0.007024609483778477,0.002372617134824395,-0.00033105298643931746,1718613784942047294,0.01723102107644081,-0.016630178317427635,-0.0001527206477476284,1718613783039831834,0.2533584535121918,0.1505812406539917,0.16593608260154724,1718613783137854026,0.0,0.0,0.0,0.0,1718613783899810573,-0.0036951564252376556,-0.0027406460139900446,0.0025527116376906633,0.0,1718613783853535549,4.850977420806885,1.5794223546981812,8.202550888061523,0.0,1718613784332999411,0.0,0.0,0.0,0.0
1718613784635956073,0.019482139497995377,-0.004012187011539936,0.02001880295574665,1718613783937235825,0.9999713897705078,-0.007025863043963909,0.002390888286754489,-0.00033094975515268743,1718613784952069819,0.017790798097848892,-0.017364012077450752,0.00028549274429678917,1718613783049110020,-0.11912687122821808,0.2834509015083313,0.06792309135198593,1718613783148152471,0.0,0.0,0.0,0.0,1718613783910200191,0.002606601221486926,0.0009766633156687021,0.002139862161129713,0.0,1718613783863478138,4.846750736236572,1.5773855447769165,8.223722457885742,0.0,1718613784363332975,0.0,0.0,0.0,0.0
