pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,command_rpy.time,command_rpy.cmd_r,command_rpy.cmd_p,command_rpy.cmd_y,command_rpy.cmd_thrust,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1718613912855572028,-0.30032601952552795,-0.12707538902759552,0.07128366082906723,1718613912856683463,0.9904622435569763,0.00672951340675354,0.008442233316600323,0.1373533010482788,1718613912854548394,0.020428918302059174,-0.0033850769978016615,-0.0024943065363913774,1718613912854843488,-0.04853213205933571,-0.1562449187040329,0.042533498257398605,1718613912854549799,0.0,0.0,0.0,0.0,1718613912857623274,0.0010983311804011464,0.0018384623108431697,0.00297308131121099,0.0,1718613912854543114,-5.3862104415893555,5.118875980377197,-2859.299072265625,0.0,1718613912863229034,0.0,0.0,0.0,0.0
1718613912864917474,-0.3003440797328949,-0.12705525755882263,0.07126664370298386,1718613912866156214,0.9904599785804749,0.006724567152559757,0.008431987836956978,0.13737018406391144,1718613912861312978,0.020360957831144333,-0.003385799238458276,-0.0026144187431782484,1718613912864067190,-0.18154847621917725,0.18776558339595795,-0.04270729795098305,1718613912862324067,0.0,0.0,0.0,0.0,1718613912867334556,-0.002710576169192791,-0.0013645404251292348,-0.001978730084374547,0.0,1718613912859491282,-5.381955146789551,5.112267971038818,-2859.6494140625,0.0,1718613912873789770,0.0,0.0,0.0,0.0
1718613912876624044,-0.3004692792892456,-0.12702858448028564,0.07127433270215988,1718613912877334768,0.9904583692550659,0.00669837137684226,0.008386214263737202,0.13738657534122467,1718613912871458546,0.01942719705402851,-0.0034472637344151735,-0.002617953345179558,1718613912874831431,0.005333437584340572,-0.2592470943927765,0.051067326217889786,1718613912872635205,0.0,0.0,0.0,0.0,1718613912878608171,0.0011097741080448031,0.001474801218137145,0.0008001687820069492,0.0,1718613912869124141,-5.381955146789551,5.112267971038818,-2859.6494140625,0.0,1718613912905284980,0.0,0.0,0.0,0.0
1718613912885459727,-0.3004056215286255,-0.12705476582050323,0.07126903533935547,1718613912887111880,0.990458071231842,0.006703194230794907,0.008393595926463604,0.13738764822483063,1718613912882678777,0.01961507834494114,-0.003627469763159752,-0.00262829614803195,1718613912884580865,-0.053780749440193176,-0.261284202337265,0.07619311660528183,1718613912883598022,0.0,0.0,0.0,0.0,1718613912888358231,0.00015497009735554457,-0.0004959917860105634,-0.000874275341629982,0.0,1718613912880408140,-5.363837718963623,5.088024139404297,-2860.00390625,0.0,1718613912916245248,0.0,0.0,0.0,0.0
1718613912896103689,-0.30050888657569885,-0.12705329060554504,0.07129938155412674,1718613912897265593,0.9904574751853943,0.006703179329633713,0.008340960368514061,0.13739526271820068,1718613912892751397,0.01883472502231598,-0.0034121223725378513,-0.002218238776549697,1718613912895100116,-0.024009568616747856,0.05708721652626991,0.013451773673295975,1718613912894002246,0.0,0.0,0.0,0.0,1718613912898599580,-0.0007298766868188977,0.0002298967883689329,0.003246559062972665,0.0,1718613912891035020,-5.363837718963623,5.088024139404297,-2860.00390625,0.0,1718613912930410665,0.0,0.0,0.0,0.0
1718613912907401349,-0.3005507290363312,-0.1270577758550644,0.07131724059581757,1718613912908649770,0.9904565215110779,0.00670405849814415,0.008331501856446266,0.13740293681621552,1718613912903027773,0.019493507221341133,-0.0033122918102890253,-0.0022873368579894304,1718613912906320518,0.029760491102933884,-0.07012685388326645,-0.055449046194553375,1718613912904114851,0.0,0.0,0.0,0.0,1718613912909857398,0.0016554982867091894,0.0026180087588727474,0.003225860185921192,0.0,1718613912900801110,-5.35888147354126,5.052102565765381,-2860.152099609375,0.0,1718613912942287396,0.0,0.0,0.0,0.0
1718613912919674703,-0.3005709946155548,-0.12705902755260468,0.07132863998413086,1718613912920885602,0.9904553890228271,0.006708073895424604,0.00831673014909029,0.13741163909435272,1718613912913949381,0.018898312002420425,-0.0032501572277396917,-0.001972086960449815,1718613912918365907,0.09642279893159866,-0.19250963628292084,-0.0706658661365509,1718613912915069422,0.0,0.0,0.0,0.0,1718613912922255771,-0.0011900453828275204,0.004164112266153097,-0.00021453942463267595,0.0,1718613912911850679,-5.358624458312988,5.045530319213867,-2860.311279296875,0.0,1718613912953559592,0.0,0.0,0.0,0.0
1718613912932109299,-0.30056512355804443,-0.12704721093177795,0.07131702452898026,1718613912933356968,0.9904547333717346,0.006718591786921024,0.008293178863823414,0.13741758465766907,1718613912926993755,0.019407331943511963,-0.003186827292665839,-0.0021052397787570953,1718613912931043259,0.17220960557460785,0.058551836758852005,-0.04245321452617645,1718613912928857574,0.0,0.0,0.0,0.0,1718613912934450314,0.0004865738737862557,0.0019125380786135793,-0.003294172929599881,0.0,1718613912924437996,-5.360007286071777,5.035033702850342,-2860.490966796875,0.0,1718613912967501378,0.0,0.0,0.0,0.0
1718613912944209431,-0.3005698621273041,-0.1270398646593094,0.07131059467792511,1718613912945381858,0.9904547929763794,0.006728670094162226,0.008291010744869709,0.13741669058799744,1718613912939754608,0.019260672852396965,-0.0030082911252975464,-0.0021554911509156227,1718613912943272633,-0.07663504034280777,-0.1416056901216507,0.12113899737596512,1718613912940897202,0.0,0.0,0.0,0.0,1718613912946757599,-0.0013277368852868676,0.002735215937718749,-0.001316011301241815,0.0,1718613912937065096,-5.364978313446045,5.017951488494873,-2860.61181640625,0.0,1718613912979510224,0.0,0.0,0.0,0.0
1718613912955816127,-0.30056852102279663,-0.1270364671945572,0.07131040841341019,1718613912957229322,0.9904528260231018,0.006737670861184597,0.008281247690320015,0.13743066787719727,1718613912951735401,0.01876715011894703,-0.0029922269750386477,-0.0023490642197430134,1718613912954871621,0.08404549211263657,-0.11506222933530807,0.027186201885342598,1718613912952493165,0.0,0.0,0.0,0.0,1718613912958484997,-0.00033052705111913383,-0.00023662723833695054,0.002259507542476058,0.0,1718613912948721113,-5.371639251708984,5.015524864196777,-2860.594482421875,0.0,1718613912992386296,0.0,0.0,0.0,0.0
