pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,command_rpy.time,command_rpy.cmd_r,command_rpy.cmd_p,command_rpy.cmd_y,command_rpy.cmd_thrust,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1715751666472814894,-0.6695370078086853,-0.01899670623242855,0.026043042540550232,1715751666483877526,0.9991453886032104,0.00067074631806463,-0.0014483861159533262,0.04127879440784454,1715751666477079778,0.011470283381640911,0.0030479973647743464,0.0006640928913839161,1715751666481422947,0.12136669456958771,-0.14696739614009857,-0.07218000292778015,1715751666479213750,0.0,0.0,0.0,0.0,1715751666475163352,-0.0019252904457971454,0.0013081033248454332,0.0008383707026951015,0.0,1715751666476169904,-0.42305710911750793,-1.005555510520935,-0.0,0.0,1715751666480493800,0.0,0.0,0.0,0.0
1715751666482779951,-0.6695332527160645,-0.018995264545083046,0.026046184822916985,1715751666493730943,0.9991475939750671,0.0006708648288622499,-0.001450884505175054,0.041225653141736984,1715751666487299076,0.011632416397333145,0.003074363339692354,0.0006208977429196239,1715751666491552591,-0.016273310407996178,0.13684870302677155,-0.06725576519966125,1715751666489318120,0.0,0.0,0.0,0.0,1715751666484950091,-0.000559461594093591,0.00025238876696676016,-0.002704350044950843,0.0,1715751666485794372,-0.42009252309799194,-1.0150378942489624,-0.0,0.0,1715751666490556124,0.0,0.0,0.0,0.0
1715751666492537275,-0.6694149971008301,-0.018963269889354706,0.026052162051200867,1715751666503490123,0.9991474747657776,0.0006690346053801477,-0.0014312363928183913,0.041229791939258575,1715751666497127784,0.011741352267563343,0.0032263537868857384,0.0005751720163971186,1715751666501302082,0.018926402553915977,0.15846595168113708,0.005511411000043154,1715751666499409683,0.0,0.0,0.0,0.0,1715751666494726932,-9.464201866649091e-05,-0.0031675708014518023,0.0019425461068749428,0.0,1715751666496104734,-0.4216027557849884,-1.0188422203063965,-0.0,0.0,1715751666500537927,0.0,0.0,0.0,0.0
1715751666502483259,-0.6694046258926392,-0.018965093418955803,0.02605815976858139,1715751666512513976,0.9991471171379089,0.0006725506391376257,-0.001426285831257701,0.041237205266952515,1715751666506192055,0.01181916706264019,0.003393599996343255,0.0006027485360391438,1715751666510071846,0.053497377783060074,0.2002829611301422,-0.0541614405810833,1715751666507162611,0.0,0.0,0.0,0.0,1715751666504452218,0.0002804331888910383,0.0018512007081881166,0.0005475906073115766,0.0,1715751666505200654,-0.42078983783721924,-1.005938172340393,-0.0,0.0,1715751666509997046,0.0,0.0,0.0,0.0
1715751666511674800,-0.669397234916687,-0.0189637690782547,0.02605465240776539,1715751666523627023,0.9991468787193298,0.0006783853750675917,-0.0014250853564590216,0.041243378072977066,1715751666516148057,0.011708857491612434,0.0035440130159258842,0.0005591571680270135,1715751666521039776,0.21344269812107086,0.021272270008921623,0.13340455293655396,1715751666517364299,0.0,0.0,0.0,0.0,1715751666513872216,-0.0006542417104355991,-0.0011537548853084445,-0.0002231050602858886,0.0,1715751666515263412,-0.42305150628089905,-1.0037542581558228,-0.0,0.0,1715751666520837369,0.0,0.0,0.0,0.0
1715751666522487873,-0.6693987846374512,-0.01896180957555771,0.026047805324196815,1715751666534408065,0.9991483688354492,0.0006832400686107576,-0.0014185080071911216,0.04120692238211632,1715751666526800084,0.01160645205527544,0.0034374785609543324,0.0007633445784449577,1715751666532337835,0.09440837055444717,-0.22942572832107544,-0.05402969568967819,1715751666528248659,0.0,0.0,0.0,0.0,1715751666524585658,-0.0010427908273413777,-0.003354309592396021,0.0005290737608447671,0.0,1715751666525530917,-0.42604291439056396,-0.99921715259552,-0.0,0.0,1715751666530599497,0.0,0.0,0.0,0.0
1715751666533387154,-0.669405460357666,-0.01896270364522934,0.026049483567476273,1715751666544271757,0.9991477131843567,0.0006894759717397392,-0.001432553632184863,0.041223328560590744,1715751666537498565,0.011570482514798641,0.003152834950014949,0.0009504313347861171,1715751666541501335,-0.17414869368076324,-0.5259450078010559,-0.35844886302948,1715751666538579865,0.0,0.0,0.0,0.0,1715751666535482896,0.000270628253929317,0.0012786390725523233,0.0008871665922924876,0.0,1715751666536494689,-0.4310377538204193,-0.9987560510635376,-0.0,0.0,1715751666539637805,0.0,0.0,0.0,0.0
1715751666542965276,-0.6694092154502869,-0.01896609365940094,0.02604770101606846,1715751666553934656,0.9991478323936462,0.0006852045189589262,-0.00145052932202816,0.04121944680809975,1715751666547633914,0.011554241180419922,0.00310123385861516,0.000890417315531522,1715751666551850538,0.16208352148532867,0.27238813042640686,-0.011490177363157272,1715751666548596089,0.0,0.0,0.0,0.0,1715751666545638691,-0.0012572777923196554,0.0010323725873604417,-0.001334369066171348,0.0,1715751666546852814,-0.43347758054733276,-1.0062215328216553,-0.0,0.0,1715751666549666379,0.0,0.0,0.0,0.0
1715751666552944358,-0.66938716173172,-0.01895769126713276,0.026047803461551666,1715751666563959347,0.999147355556488,0.0006866459152661264,-0.0014376036124303937,0.04123063385486603,1715751666557312310,0.011573661118745804,0.003304624231532216,0.0007448202813975513,1715751666562079647,0.13588815927505493,0.13194386661052704,0.09831138700246811,1715751666558734083,0.0,0.0,0.0,0.0,1715751666555215884,0.0010851317783817649,-0.003813275368884206,-0.0014070473844185472,0.0,1715751666556308583,-0.4312730133533478,-1.021830439567566,-0.0,0.0,1715751666559933431,0.0,0.0,0.0,0.0
1715751666563108757,-0.6693938374519348,-0.018958022817969322,0.026050277054309845,1715751666575138180,0.9991472363471985,0.0006840000278316438,-0.001430919743143022,0.04123462364077568,1715751666567596563,0.011382077820599079,0.003365487093105912,0.000749890343286097,1715751666572362854,-0.020239846780896187,0.16905592381954193,0.13247206807136536,1715751666568505838,0.0,0.0,0.0,0.0,1715751666565165268,-0.0021251318976283073,-0.0021854829974472523,-0.0040721469558775425,0.0,1715751666566596652,-0.43138083815574646,-1.008054256439209,-0.0,0.0,1715751666569873319,0.0,0.0,0.0,0.0
