"Step","success","random4to5_particle_woTP_seed2/09-08_11-01 - train/stats.success_unif__MIN","random4to5_particle_woTP_seed2/09-08_11-01 - train/stats.success_unif__MAX"
"3412","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"3437","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"3462","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3487","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3512","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3537","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"3562","0.027642276138067245","0.027642276138067245","0.027642276138067245"
"3587","0.02926829271018505","0.02926829271018505","0.02926829271018505"
"3612","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3637","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3662","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"3687","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3712","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3737","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3762","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3787","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3812","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"3837","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3862","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3887","0.027642276138067245","0.027642276138067245","0.027642276138067245"
"3912","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3937","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3962","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"3987","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"4012","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4037","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"4062","0.027642276138067245","0.027642276138067245","0.027642276138067245"
"4087","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"4112","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"4137","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"4162","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4187","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"4212","0.027642276138067245","0.027642276138067245","0.027642276138067245"
"4237","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"4262","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"4287","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"4312","0.004878048785030842","0.004878048785030842","0.004878048785030842"
"4337","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"4362","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"4387","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4412","0.02601625956594944","0.02601625956594944","0.02601625956594944"
"4437","0.027642276138067245","0.027642276138067245","0.027642276138067245"
"4462","0.02926829271018505","0.02926829271018505","0.02926829271018505"
"4487","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4512","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4537","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"4562","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"4587","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"4612","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"4637","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4662","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"4687","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"4712","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"4737","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"4762","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"4787","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"4812","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"4837","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"4862","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"4887","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"4912","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"4937","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"4962","0.03252032399177551","0.03252032399177551","0.03252032399177551"
"4987","0.03252032399177551","0.03252032399177551","0.03252032399177551"
"5012","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"5037","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"5062","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"5087","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"5112","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"5137","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"5162","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"5187","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"5212","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"5237","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"5262","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"5287","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"5312","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"5337","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"5362","0.030894307419657707","0.030894307419657707","0.030894307419657707"
"5387","0.25853657722473145","0.25853657722473145","0.25853657722473145"
"5412","0.33495932817459106","0.33495932817459106","0.33495932817459106"
"5437","0.2959349453449249","0.2959349453449249","0.2959349453449249"
"5462","0.2715446949005127","0.2715446949005127","0.2715446949005127"
"5487","0.245528444647789","0.245528444647789","0.245528444647789"
"5512","0.21138210594654083","0.21138210594654083","0.21138210594654083"
"5537","0.19999998807907104","0.19999998807907104","0.19999998807907104"
"5562","0.14959348738193512","0.14959348738193512","0.14959348738193512"
"5587","0.14471544325351715","0.14471544325351715","0.14471544325351715"
"5612","0.1284552812576294","0.1284552812576294","0.1284552812576294"
"5637","0.14471544325351715","0.14471544325351715","0.14471544325351715"
"5662","0.14796747267246246","0.14796747267246246","0.14796747267246246"
"5687","0.1317073106765747","0.1317073106765747","0.1317073106765747"
"5712","0.11869918555021286","0.11869918555021286","0.11869918555021286"
"5737","0.1170731708407402","0.1170731708407402","0.1170731708407402"
"5762","0.09268292784690857","0.09268292784690857","0.09268292784690857"
"5787","0.09756097197532654","0.09756097197532654","0.09756097197532654"
"5812","0.08292682468891144","0.08292682468891144","0.08292682468891144"
"5837","0.06829268485307693","0.06829268485307693","0.06829268485307693"
"5862","0.08455284684896469","0.08455284684896469","0.08455284684896469"
"5887","0.0731707289814949","0.0731707289814949","0.0731707289814949"
"5912","0.11544714868068695","0.11544714868068695","0.11544714868068695"
"5937","0.10406503826379776","0.10406503826379776","0.10406503826379776"
"5962","0.15447154641151428","0.15447154641151428","0.15447154641151428"
"5987","0.14146341383457184","0.14146341383457184","0.14146341383457184"
"6012","0.16585364937782288","0.16585364937782288","0.16585364937782288"
"6037","0.10731706768274307","0.10731706768274307","0.10731706768274307"
"6062","0.1463414579629898","0.1463414579629898","0.1463414579629898"
"6087","0.15609756112098694","0.15609756112098694","0.15609756112098694"
"6112","0.17560975253582","0.17560975253582","0.17560975253582"
"6137","0.22276422381401062","0.22276422381401062","0.22276422381401062"
"6162","0.22276422381401062","0.22276422381401062","0.22276422381401062"
"6187","0.22113820910453796","0.22113820910453796","0.22113820910453796"
"6212","0.24715445935726166","0.24715445935726166","0.24715445935726166"
"6237","0.26178860664367676","0.26178860664367676","0.26178860664367676"
"6262","0.2780487835407257","0.2780487835407257","0.2780487835407257"
"6287","0.286178857088089","0.286178857088089","0.286178857088089"
"6312","0.3186991810798645","0.3186991810798645","0.3186991810798645"
"6337","0.34959349036216736","0.34959349036216736","0.34959349036216736"
"6362","0.3804877996444702","0.3804877996444702","0.3804877996444702"
"6387","0.426016241312027","0.426016241312027","0.426016241312027"
"6412","0.4097560942173004","0.4097560942173004","0.4097560942173004"
"6437","0.46666666865348816","0.46666666865348816","0.46666666865348816"
"6462","0.4796747863292694","0.4796747863292694","0.4796747863292694"
"6487","0.5056910514831543","0.5056910514831543","0.5056910514831543"
"6512","0.5186991691589355","0.5186991691589355","0.5186991691589355"
"6537","0.5495935082435608","0.5495935082435608","0.5495935082435608"
"6562","0.5804877877235413","0.5804877877235413","0.5804877877235413"
"6587","0.6081300377845764","0.6081300377845764","0.6081300377845764"
"6612","0.6341463327407837","0.6341463327407837","0.6341463327407837"
"6637","0.6487804651260376","0.6487804651260376","0.6487804651260376"
"6662","0.6504064798355103","0.6504064798355103","0.6504064798355103"
"6687","0.6504064798355103","0.6504064798355103","0.6504064798355103"
"6712","0.6894308924674988","0.6894308924674988","0.6894308924674988"
"6737","0.7040650248527527","0.7040650248527527","0.7040650248527527"
"6762","0.7170731425285339","0.7170731425285339","0.7170731425285339"
"6787","0.7512195110321045","0.7512195110321045","0.7512195110321045"
"6812","0.7365853786468506","0.7365853786468506","0.7365853786468506"
"6837","0.7235772013664246","0.7235772013664246","0.7235772013664246"
"6862","0.7512195110321045","0.7512195110321045","0.7512195110321045"
"6887","0.6894308924674988","0.6894308924674988","0.6894308924674988"
"6912","0.7430894374847412","0.7430894374847412","0.7430894374847412"
"6937","0.7398374080657959","0.7398374080657959","0.7398374080657959"
"6962","0.7577235698699951","0.7577235698699951","0.7577235698699951"
"6987","0.7398374080657959","0.7398374080657959","0.7398374080657959"
"7012","0.712195098400116","0.712195098400116","0.712195098400116"
"7037","0.7495934963226318","0.7495934963226318","0.7495934963226318"
"7062","0.7560975551605225","0.7560975551605225","0.7560975551605225"
"7087","0.7642276287078857","0.7642276287078857","0.7642276287078857"
"7112","0.7528455257415771","0.7528455257415771","0.7528455257415771"
"7137","0.7626016139984131","0.7626016139984131","0.7626016139984131"
"7162","0.777235746383667","0.777235746383667","0.777235746383667"
"7187","0.7837398052215576","0.7837398052215576","0.7837398052215576"
"7212","0.7707316875457764","0.7707316875457764","0.7707316875457764"
"7237","0.7642276287078857","0.7642276287078857","0.7642276287078857"
"7262","0.7642276287078857","0.7642276287078857","0.7642276287078857"
"7287","0.7642276287078857","0.7642276287078857","0.7642276287078857"
"7312","0.8032520413398743","0.8032520413398743","0.8032520413398743"
"7337","0.8065040707588196","0.8065040707588196","0.8065040707588196"
"7362","0.8048780560493469","0.8048780560493469","0.8048780560493469"
"7387","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"7412","0.8162601590156555","0.8162601590156555","0.8162601590156555"
"7437","0.8373983502388","0.8373983502388","0.8373983502388"
"7462","0.8048780560493469","0.8048780560493469","0.8048780560493469"
"7487","0.8146341443061829","0.8146341443061829","0.8146341443061829"
"7512","0.8666666746139526","0.8666666746139526","0.8666666746139526"
"7537","0.852032482624054","0.852032482624054","0.852032482624054"
"7562","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"7587","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"7612","0.8845528364181519","0.8845528364181519","0.8845528364181519"
"7637","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"7662","0.847154438495636","0.847154438495636","0.847154438495636"
"7687","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"7712","0.8715447187423706","0.8715447187423706","0.8715447187423706"
"7737","0.8373983502388","0.8373983502388","0.8373983502388"
"7762","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"7787","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"7812","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"7837","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"7862","0.8861788511276245","0.8861788511276245","0.8861788511276245"
"7887","0.852032482624054","0.852032482624054","0.852032482624054"
"7912","0.847154438495636","0.847154438495636","0.847154438495636"
"7937","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"7962","0.8617885708808899","0.8617885708808899","0.8617885708808899"
"7987","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"8012","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"8037","0.8666666746139526","0.8666666746139526","0.8666666746139526"
"8062","0.8373983502388","0.8373983502388","0.8373983502388"
"8087","0.847154438495636","0.847154438495636","0.847154438495636"
"8112","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"8137","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"8162","0.86504065990448","0.86504065990448","0.86504065990448"
"8187","0.8845528364181519","0.8845528364181519","0.8845528364181519"
"8212","0.869918704032898","0.869918704032898","0.869918704032898"
"8237","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"8262","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"8287","0.86504065990448","0.86504065990448","0.86504065990448"
"8312","0.8666666746139526","0.8666666746139526","0.8666666746139526"
"8337","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"8362","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"8387","0.86504065990448","0.86504065990448","0.86504065990448"
"8412","0.8829268217086792","0.8829268217086792","0.8829268217086792"
"8437","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"8462","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"8487","0.8715447187423706","0.8715447187423706","0.8715447187423706"
"8512","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"8537","0.8666666746139526","0.8666666746139526","0.8666666746139526"
"8562","0.8926829099655151","0.8926829099655151","0.8926829099655151"
"8587","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"8612","0.8829268217086792","0.8829268217086792","0.8829268217086792"
"8637","0.8617885708808899","0.8617885708808899","0.8617885708808899"
"8662","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"8687","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"8712","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"8737","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"8762","0.8715447187423706","0.8715447187423706","0.8715447187423706"
"8787","0.8991869688034058","0.8991869688034058","0.8991869688034058"
"8812","0.8731707334518433","0.8731707334518433","0.8731707334518433"
"8837","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"8862","0.8292682766914368","0.8292682766914368","0.8292682766914368"
"8887","0.8764227628707886","0.8764227628707886","0.8764227628707886"
"8912","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"8937","0.86504065990448","0.86504065990448","0.86504065990448"
"8962","0.852032482624054","0.852032482624054","0.852032482624054"
"8987","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"9012","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"9037","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9062","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"9087","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"9112","0.869918704032898","0.869918704032898","0.869918704032898"
"9137","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"9162","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"9187","0.8195121884346008","0.8195121884346008","0.8195121884346008"
"9212","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"9237","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"9262","0.842276394367218","0.842276394367218","0.842276394367218"
"9287","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"9312","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"9337","0.8894308805465698","0.8894308805465698","0.8894308805465698"
"9362","0.8813008069992065","0.8813008069992065","0.8813008069992065"
"9387","0.8780487775802612","0.8780487775802612","0.8780487775802612"
"9412","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"9437","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"9462","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"9487","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"9512","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"9537","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"9562","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9587","0.842276394367218","0.842276394367218","0.842276394367218"
"9612","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"9637","0.842276394367218","0.842276394367218","0.842276394367218"
"9662","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"9687","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"9712","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"9737","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9762","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"9787","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"9812","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"9837","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"9862","0.8146341443061829","0.8146341443061829","0.8146341443061829"
"9887","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"9912","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"9937","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9962","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9987","0.8325203061103821","0.8325203061103821","0.8325203061103821"
"10012","0.8731707334518433","0.8731707334518433","0.8731707334518433"
"10037","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"10062","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"10087","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"10112","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"10137","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"10162","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"10187","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"10212","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"10237","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"10262","0.8162601590156555","0.8162601590156555","0.8162601590156555"
"10287","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"10312","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"10337","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"10362","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"10387","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"10412","0.842276394367218","0.842276394367218","0.842276394367218"
"10437","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"10462","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"10487","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"10512","0.8260162472724915","0.8260162472724915","0.8260162472724915"
"10537","0.847154438495636","0.847154438495636","0.847154438495636"
"10562","0.852032482624054","0.852032482624054","0.852032482624054"
"10587","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"10612","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"10637","0.8308942914009094","0.8308942914009094","0.8308942914009094"
"10662","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"10687","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"10712","0.847154438495636","0.847154438495636","0.847154438495636"
"10737","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"10762","0.847154438495636","0.847154438495636","0.847154438495636"
"10787","0.8617885708808899","0.8617885708808899","0.8617885708808899"
"10812","0.852032482624054","0.852032482624054","0.852032482624054"
"10837","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"10862","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"10887","0.8634145855903625","0.8634145855903625","0.8634145855903625"
