"Step","success","woparticle_woTP_seed0/09-10_09-45 - train/stats.success__MIN","woparticle_woTP_seed0/09-10_09-45 - train/stats.success__MAX"
"12","0.01318359375","0.01318359375","0.01318359375"
"37","0.015625","0.015625","0.015625"
"62","0.02001953125","0.02001953125","0.02001953125"
"87","0.01220703125","0.01220703125","0.01220703125"
"112","0.0166015625","0.0166015625","0.0166015625"
"137","0.01708984375","0.01708984375","0.01708984375"
"162","0.01708984375","0.01708984375","0.01708984375"
"187","0.0107421875","0.0107421875","0.0107421875"
"212","0.02197265625","0.02197265625","0.02197265625"
"237","0.01806640625","0.01806640625","0.01806640625"
"262","0.01953125","0.01953125","0.01953125"
"287","0.0185546875","0.0185546875","0.0185546875"
"312","0.0224609375","0.0224609375","0.0224609375"
"337","0.01708984375","0.01708984375","0.01708984375"
"362","0.01708984375","0.01708984375","0.01708984375"
"387","0.013671875","0.013671875","0.013671875"
"412","0.01708984375","0.01708984375","0.01708984375"
"437","0.015625","0.015625","0.015625"
"462","0.01318359375","0.01318359375","0.01318359375"
"487","0.02001953125","0.02001953125","0.02001953125"
"512","0.01416015625","0.01416015625","0.01416015625"
"537","0.0185546875","0.0185546875","0.0185546875"
"562","0.01513671875","0.01513671875","0.01513671875"
"587","0.0185546875","0.0185546875","0.0185546875"
"612","0.01708984375","0.01708984375","0.01708984375"
"637","0.0185546875","0.0185546875","0.0185546875"
"662","0.01904296875","0.01904296875","0.01904296875"
"687","0.02490234375","0.02490234375","0.02490234375"
"712","0.01806640625","0.01806640625","0.01806640625"
"737","0.01513671875","0.01513671875","0.01513671875"
"762","0.01953125","0.01953125","0.01953125"
"787","0.01318359375","0.01318359375","0.01318359375"
"812","0.013671875","0.013671875","0.013671875"
"837","0.0185546875","0.0185546875","0.0185546875"
"862","0.017578125","0.017578125","0.017578125"
"887","0.0166015625","0.0166015625","0.0166015625"
"912","0.01806640625","0.01806640625","0.01806640625"
"937","0.01318359375","0.01318359375","0.01318359375"
"962","0.0166015625","0.0166015625","0.0166015625"
"987","0.013671875","0.013671875","0.013671875"
"1012","0.0166015625","0.0166015625","0.0166015625"
"1037","0.01904296875","0.01904296875","0.01904296875"
"1062","0.01611328125","0.01611328125","0.01611328125"
"1087","0.0166015625","0.0166015625","0.0166015625"
"1112","0.015625","0.015625","0.015625"
"1137","0.02001953125","0.02001953125","0.02001953125"
"1162","0.0185546875","0.0185546875","0.0185546875"
"1187","0.01708984375","0.01708984375","0.01708984375"
"1212","0.01904296875","0.01904296875","0.01904296875"
"1237","0.01806640625","0.01806640625","0.01806640625"
"1262","0.01171875","0.01171875","0.01171875"
"1287","0.01904296875","0.01904296875","0.01904296875"
"1312","0.01904296875","0.01904296875","0.01904296875"
"1337","0.01708984375","0.01708984375","0.01708984375"
"1362","0.017578125","0.017578125","0.017578125"
"1387","0.01708984375","0.01708984375","0.01708984375"
"1412","0.015625","0.015625","0.015625"
"1437","0.01220703125","0.01220703125","0.01220703125"
"1462","0.01708984375","0.01708984375","0.01708984375"
"1487","0.017578125","0.017578125","0.017578125"
"1512","0.01611328125","0.01611328125","0.01611328125"
"1537","0.01416015625","0.01416015625","0.01416015625"
"1562","0.0126953125","0.0126953125","0.0126953125"
"1587","0.02001953125","0.02001953125","0.02001953125"
"1612","0.015625","0.015625","0.015625"
"1637","0.01708984375","0.01708984375","0.01708984375"
"1662","0.01904296875","0.01904296875","0.01904296875"
"1687","0.01611328125","0.01611328125","0.01611328125"
"1712","0.01806640625","0.01806640625","0.01806640625"
"1737","0.01904296875","0.01904296875","0.01904296875"
"1762","0.017578125","0.017578125","0.017578125"
"1787","0.0146484375","0.0146484375","0.0146484375"
"1812","0.01318359375","0.01318359375","0.01318359375"
"1837","0.0185546875","0.0185546875","0.0185546875"
"1862","0.015625","0.015625","0.015625"
"1887","0.01904296875","0.01904296875","0.01904296875"
"1912","0.017578125","0.017578125","0.017578125"
"1937","0.01953125","0.01953125","0.01953125"
"1962","0.0107421875","0.0107421875","0.0107421875"
"1987","0.01708984375","0.01708984375","0.01708984375"
"2012","0.015625","0.015625","0.015625"
"2037","0.0205078125","0.0205078125","0.0205078125"
"2062","0.017578125","0.017578125","0.017578125"
"2087","0.0166015625","0.0166015625","0.0166015625"
"2112","0.017578125","0.017578125","0.017578125"
"2137","0.0234375","0.0234375","0.0234375"
