"Step","success","woparticle_woTP_seed2/09-11_23-02 - train/stats.success__MIN","woparticle_woTP_seed2/09-11_23-02 - train/stats.success__MAX"
"12","0.01513671875","0.01513671875","0.01513671875"
"37","0.01513671875","0.01513671875","0.01513671875"
"62","0.01806640625","0.01806640625","0.01806640625"
"87","0.01611328125","0.01611328125","0.01611328125"
"112","0.01318359375","0.01318359375","0.01318359375"
"137","0.0166015625","0.0166015625","0.0166015625"
"162","0.01123046875","0.01123046875","0.01123046875"
"187","0.0224609375","0.0224609375","0.0224609375"
"212","0.01806640625","0.01806640625","0.01806640625"
"237","0.0185546875","0.0185546875","0.0185546875"
"262","0.01171875","0.01171875","0.01171875"
"287","0.015625","0.015625","0.015625"
"312","0.01220703125","0.01220703125","0.01220703125"
"337","0.017578125","0.017578125","0.017578125"
"362","0.021484375","0.021484375","0.021484375"
"387","0.0146484375","0.0146484375","0.0146484375"
"412","0.01220703125","0.01220703125","0.01220703125"
"437","0.01611328125","0.01611328125","0.01611328125"
"462","0.0166015625","0.0166015625","0.0166015625"
"487","0.01806640625","0.01806640625","0.01806640625"
"512","0.01513671875","0.01513671875","0.01513671875"
"537","0.01611328125","0.01611328125","0.01611328125"
"562","0.01611328125","0.01611328125","0.01611328125"
"587","0.0224609375","0.0224609375","0.0224609375"
"612","0.017578125","0.017578125","0.017578125"
"637","0.01904296875","0.01904296875","0.01904296875"
"662","0.01318359375","0.01318359375","0.01318359375"
"687","0.017578125","0.017578125","0.017578125"
"712","0.01904296875","0.01904296875","0.01904296875"
"737","0.01708984375","0.01708984375","0.01708984375"
"762","0.017578125","0.017578125","0.017578125"
"787","0.01953125","0.01953125","0.01953125"
"812","0.01513671875","0.01513671875","0.01513671875"
"837","0.01123046875","0.01123046875","0.01123046875"
"862","0.01171875","0.01171875","0.01171875"
"887","0.0146484375","0.0146484375","0.0146484375"
"912","0.01904296875","0.01904296875","0.01904296875"
"937","0.017578125","0.017578125","0.017578125"
"962","0.017578125","0.017578125","0.017578125"
"987","0.0146484375","0.0146484375","0.0146484375"
"1012","0.02001953125","0.02001953125","0.02001953125"
"1037","0.017578125","0.017578125","0.017578125"
"1062","0.01806640625","0.01806640625","0.01806640625"
"1087","0.01611328125","0.01611328125","0.01611328125"
"1112","0.0107421875","0.0107421875","0.0107421875"
"1137","0.01708984375","0.01708984375","0.01708984375"
"1162","0.01611328125","0.01611328125","0.01611328125"
"1187","0.02001953125","0.02001953125","0.02001953125"
"1212","0.0146484375","0.0146484375","0.0146484375"
"1237","0.017578125","0.017578125","0.017578125"
"1262","0.01953125","0.01953125","0.01953125"
"1287","0.01513671875","0.01513671875","0.01513671875"
"1312","0.0166015625","0.0166015625","0.0166015625"
"1337","0.01318359375","0.01318359375","0.01318359375"
"1362","0.01513671875","0.01513671875","0.01513671875"
"1387","0.02001953125","0.02001953125","0.02001953125"
"1412","0.01904296875","0.01904296875","0.01904296875"
"1437","0.0185546875","0.0185546875","0.0185546875"
"1462","0.015625","0.015625","0.015625"
"1487","0.01318359375","0.01318359375","0.01318359375"
"1512","0.01904296875","0.01904296875","0.01904296875"
"1537","0.01904296875","0.01904296875","0.01904296875"
"1562","0.01806640625","0.01806640625","0.01806640625"
"1587","0.013671875","0.013671875","0.013671875"
"1612","0.01708984375","0.01708984375","0.01708984375"
"1637","0.01123046875","0.01123046875","0.01123046875"
"1662","0.01123046875","0.01123046875","0.01123046875"
"1687","0.01513671875","0.01513671875","0.01513671875"
"1712","0.01025390625","0.01025390625","0.01025390625"
"1737","0.0166015625","0.0166015625","0.0166015625"
"1762","0.01611328125","0.01611328125","0.01611328125"
"1787","0.01123046875","0.01123046875","0.01123046875"
"1812","0.01806640625","0.01806640625","0.01806640625"
"1837","0.015625","0.015625","0.015625"
"1862","0.021484375","0.021484375","0.021484375"
"1887","0.0107421875","0.0107421875","0.0107421875"
"1912","0.02099609375","0.02099609375","0.02099609375"
"1937","0.01220703125","0.01220703125","0.01220703125"
"1962","0.0166015625","0.0166015625","0.0166015625"
"1987","0.017578125","0.017578125","0.017578125"
"2012","0.01513671875","0.01513671875","0.01513671875"
"2037","0.01806640625","0.01806640625","0.01806640625"
"2062","0.01318359375","0.01318359375","0.01318359375"
"2087","0.01318359375","0.01318359375","0.01318359375"
"2112","0.01416015625","0.01416015625","0.01416015625"
"2137","0.01318359375","0.01318359375","0.01318359375"
"2162","0.02001953125","0.02001953125","0.02001953125"
"2187","0.01220703125","0.01220703125","0.01220703125"
"2212","0.01806640625","0.01806640625","0.01806640625"
"2237","0.01708984375","0.01708984375","0.01708984375"
"2262","0.0166015625","0.0166015625","0.0166015625"
"2287","0.01953125","0.01953125","0.01953125"
"2312","0.01953125","0.01953125","0.01953125"
"2337","0.01904296875","0.01904296875","0.01904296875"
"2362","0.01416015625","0.01416015625","0.01416015625"
"2387","0.01513671875","0.01513671875","0.01513671875"
"2412","0.015625","0.015625","0.015625"
"2437","0.0166015625","0.0166015625","0.0166015625"
"2462","0.01171875","0.01171875","0.01171875"
"2487","0.017578125","0.017578125","0.017578125"
"2512","0.01708984375","0.01708984375","0.01708984375"
"2537","0.01123046875","0.01123046875","0.01123046875"
"2562","0.015625","0.015625","0.015625"
"2587","0.01708984375","0.01708984375","0.01708984375"
"2612","0.01513671875","0.01513671875","0.01513671875"
"2637","0.01806640625","0.01806640625","0.01806640625"
"2662","0.02001953125","0.02001953125","0.02001953125"
"2687","0.0166015625","0.0166015625","0.0166015625"
"2712","0.0166015625","0.0166015625","0.0166015625"
"2737","0.015625","0.015625","0.015625"
"2762","0.01708984375","0.01708984375","0.01708984375"
"2787","0.01416015625","0.01416015625","0.01416015625"
"2812","0.0185546875","0.0185546875","0.0185546875"
"2837","0.015625","0.015625","0.015625"
"2862","0.0146484375","0.0146484375","0.0146484375"
"2887","0.02001953125","0.02001953125","0.02001953125"
"2912","0.0166015625","0.0166015625","0.0166015625"
"2937","0.0146484375","0.0146484375","0.0146484375"
"2962","0.0146484375","0.0146484375","0.0146484375"
"2987","0.01806640625","0.01806640625","0.01806640625"
"3012","0.017578125","0.017578125","0.017578125"
"3037","0.01123046875","0.01123046875","0.01123046875"
"3062","0.0185546875","0.0185546875","0.0185546875"
