"Step","success","random4to5_particle_woTP_seed0/09-08_10-56 - train/stats.success_unif__MIN","random4to5_particle_woTP_seed0/09-08_10-56 - train/stats.success_unif__MAX"
"3137","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"3162","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3187","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3212","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"3237","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"3262","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"3287","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"3312","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"3337","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"3362","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3387","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3412","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"3437","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3462","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"3487","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"3512","0.02601625956594944","0.02601625956594944","0.02601625956594944"
"3537","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3562","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3587","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3612","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3637","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3662","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3687","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3712","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3737","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3762","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3787","0.03252032399177551","0.03252032399177551","0.03252032399177551"
"3812","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"3837","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3862","0.035772357136011124","0.035772357136011124","0.035772357136011124"
"3887","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3912","0.03414634242653847","0.03414634242653847","0.03414634242653847"
"3937","0.07642276585102081","0.07642276585102081","0.07642276585102081"
"3962","0.07642276585102081","0.07642276585102081","0.07642276585102081"
"3987","0.12195121496915817","0.12195121496915817","0.12195121496915817"
"4012","0.1869918704032898","0.1869918704032898","0.1869918704032898"
"4037","0.1463414579629898","0.1463414579629898","0.1463414579629898"
"4062","0.12357722967863083","0.12357722967863083","0.12357722967863083"
"4087","0.12520325183868408","0.12520325183868408","0.12520325183868408"
"4112","0.16910569369792938","0.16910569369792938","0.16910569369792938"
"4137","0.1284552812576294","0.1284552812576294","0.1284552812576294"
"4162","0.16422763466835022","0.16422763466835022","0.16422763466835022"
"4187","0.20325203239917755","0.20325203239917755","0.20325203239917755"
"4212","0.1869918704032898","0.1869918704032898","0.1869918704032898"
"4237","0.19999998807907104","0.19999998807907104","0.19999998807907104"
"4262","0.1869918704032898","0.1869918704032898","0.1869918704032898"
"4287","0.15121950209140778","0.15121950209140778","0.15121950209140778"
"4312","0.1317073106765747","0.1317073106765747","0.1317073106765747"
"4337","0.13008129596710205","0.13008129596710205","0.13008129596710205"
"4362","0.1723577231168747","0.1723577231168747","0.1723577231168747"
"4387","0.1317073106765747","0.1317073106765747","0.1317073106765747"
"4412","0.1284552812576294","0.1284552812576294","0.1284552812576294"
"4437","0.13983739912509918","0.13983739912509918","0.13983739912509918"
"4462","0.17723576724529266","0.17723576724529266","0.17723576724529266"
"4487","0.1869918704032898","0.1869918704032898","0.1869918704032898"
"4512","0.2341463416814804","0.2341463416814804","0.2341463416814804"
"4537","0.2975609600543976","0.2975609600543976","0.2975609600543976"
"4562","0.37235772609710693","0.37235772609710693","0.37235772609710693"
"4587","0.3300812840461731","0.3300812840461731","0.3300812840461731"
"4612","0.4097560942173004","0.4097560942173004","0.4097560942173004"
"4637","0.3967479467391968","0.3967479467391968","0.3967479467391968"
"4662","0.4845528304576874","0.4845528304576874","0.4845528304576874"
"4687","0.5382113456726074","0.5382113456726074","0.5382113456726074"
"4712","0.5382113456726074","0.5382113456726074","0.5382113456726074"
"4737","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"4762","0.572357714176178","0.572357714176178","0.572357714176178"
"4787","0.6617885828018188","0.6617885828018188","0.6617885828018188"
"4812","0.6715446710586548","0.6715446710586548","0.6715446710586548"
"4837","0.70243901014328","0.70243901014328","0.70243901014328"
"4862","0.7235772013664246","0.7235772013664246","0.7235772013664246"
"4887","0.7788617610931396","0.7788617610931396","0.7788617610931396"
"4912","0.7414634227752686","0.7414634227752686","0.7414634227752686"
"4937","0.7853658199310303","0.7853658199310303","0.7853658199310303"
"4962","0.8016260266304016","0.8016260266304016","0.8016260266304016"
"4987","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"5012","0.7983739376068115","0.7983739376068115","0.7983739376068115"
"5037","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"5062","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"5087","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"5112","0.8162601590156555","0.8162601590156555","0.8162601590156555"
"5137","0.842276394367218","0.842276394367218","0.842276394367218"
"5162","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"5187","0.8162601590156555","0.8162601590156555","0.8162601590156555"
"5212","0.8260162472724915","0.8260162472724915","0.8260162472724915"
"5237","0.852032482624054","0.852032482624054","0.852032482624054"
"5262","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"5287","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"5312","0.8373983502388","0.8373983502388","0.8373983502388"
"5337","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"5362","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"5387","0.8292682766914368","0.8292682766914368","0.8292682766914368"
"5412","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"5437","0.8308942914009094","0.8308942914009094","0.8308942914009094"
"5462","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"5487","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"5512","0.8211382031440735","0.8211382031440735","0.8211382031440735"
"5537","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"5562","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"5587","0.8130081295967102","0.8130081295967102","0.8130081295967102"
"5612","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"5637","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"5662","0.8325203061103821","0.8325203061103821","0.8325203061103821"
"5687","0.8016260266304016","0.8016260266304016","0.8016260266304016"
"5712","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"5737","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"5762","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"5787","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"5812","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"5837","0.8065040707588196","0.8065040707588196","0.8065040707588196"
"5862","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"5887","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"5912","0.7788617610931396","0.7788617610931396","0.7788617610931396"
"5937","0.7983739376068115","0.7983739376068115","0.7983739376068115"
"5962","0.7837398052215576","0.7837398052215576","0.7837398052215576"
"5987","0.8569105267524719","0.8569105267524719","0.8569105267524719"
"6012","0.8065040707588196","0.8065040707588196","0.8065040707588196"
"6037","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"6062","0.8032520413398743","0.8032520413398743","0.8032520413398743"
"6087","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"6112","0.7886178493499756","0.7886178493499756","0.7886178493499756"
"6137","0.8048780560493469","0.8048780560493469","0.8048780560493469"
"6162","0.7999999523162842","0.7999999523162842","0.7999999523162842"
"6187","0.7951219081878662","0.7951219081878662","0.7951219081878662"
"6212","0.7788617610931396","0.7788617610931396","0.7788617610931396"
"6237","0.7837398052215576","0.7837398052215576","0.7837398052215576"
"6262","0.7804877758026123","0.7804877758026123","0.7804877758026123"
"6287","0.7707316875457764","0.7707316875457764","0.7707316875457764"
"6312","0.7609755992889404","0.7609755992889404","0.7609755992889404"
"6337","0.777235746383667","0.777235746383667","0.777235746383667"
"6362","0.7642276287078857","0.7642276287078857","0.7642276287078857"
"6387","0.7284552454948425","0.7284552454948425","0.7284552454948425"
"6412","0.7544715404510498","0.7544715404510498","0.7544715404510498"
"6437","0.7398374080657959","0.7398374080657959","0.7398374080657959"
"6462","0.7495934963226318","0.7495934963226318","0.7495934963226318"
"6487","0.7528455257415771","0.7528455257415771","0.7528455257415771"
"6512","0.7788617610931396","0.7788617610931396","0.7788617610931396"
"6537","0.7430894374847412","0.7430894374847412","0.7430894374847412"
"6562","0.7479674816131592","0.7479674816131592","0.7479674816131592"
"6587","0.7300812602043152","0.7300812602043152","0.7300812602043152"
"6612","0.7430894374847412","0.7430894374847412","0.7430894374847412"
"6637","0.7560975551605225","0.7560975551605225","0.7560975551605225"
"6662","0.7170731425285339","0.7170731425285339","0.7170731425285339"
"6687","0.7300812602043152","0.7300812602043152","0.7300812602043152"
"6712","0.7430894374847412","0.7430894374847412","0.7430894374847412"
"6737","0.7609755992889404","0.7609755992889404","0.7609755992889404"
"6762","0.7463414669036865","0.7463414669036865","0.7463414669036865"
"6787","0.7333332896232605","0.7333332896232605","0.7333332896232605"
"6812","0.7365853786468506","0.7365853786468506","0.7365853786468506"
"6837","0.7479674816131592","0.7479674816131592","0.7479674816131592"
"6862","0.7333332896232605","0.7333332896232605","0.7333332896232605"
"6887","0.7560975551605225","0.7560975551605225","0.7560975551605225"
"6912","0.7560975551605225","0.7560975551605225","0.7560975551605225"
"6937","0.7626016139984131","0.7626016139984131","0.7626016139984131"
"6962","0.6813008189201355","0.6813008189201355","0.6813008189201355"
"6987","0.7268292307853699","0.7268292307853699","0.7268292307853699"
"7012","0.7577235698699951","0.7577235698699951","0.7577235698699951"
"7037","0.7577235698699951","0.7577235698699951","0.7577235698699951"
"7062","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"7087","0.7577235698699951","0.7577235698699951","0.7577235698699951"
"7112","0.782113790512085","0.782113790512085","0.782113790512085"
"7137","0.8081300854682922","0.8081300854682922","0.8081300854682922"
"7162","0.7658536434173584","0.7658536434173584","0.7658536434173584"
"7187","0.7479674816131592","0.7479674816131592","0.7479674816131592"
"7212","0.7512195110321045","0.7512195110321045","0.7512195110321045"
"7237","0.7430894374847412","0.7430894374847412","0.7430894374847412"
"7262","0.7398374080657959","0.7398374080657959","0.7398374080657959"
"7287","0.7382113933563232","0.7382113933563232","0.7382113933563232"
"7312","0.7495934963226318","0.7495934963226318","0.7495934963226318"
"7337","0.7317072749137878","0.7317072749137878","0.7317072749137878"
"7362","0.7056910395622253","0.7056910395622253","0.7056910395622253"
"7387","0.6959349513053894","0.6959349513053894","0.6959349513053894"
"7412","0.7186991572380066","0.7186991572380066","0.7186991572380066"
"7437","0.7300812602043152","0.7300812602043152","0.7300812602043152"
"7462","0.6959349513053894","0.6959349513053894","0.6959349513053894"
"7487","0.7186991572380066","0.7186991572380066","0.7186991572380066"
"7512","0.7349593043327332","0.7349593043327332","0.7349593043327332"
"7537","0.7235772013664246","0.7235772013664246","0.7235772013664246"
"7562","0.6894308924674988","0.6894308924674988","0.6894308924674988"
"7587","0.7138211131095886","0.7138211131095886","0.7138211131095886"
"7612","0.7056910395622253","0.7056910395622253","0.7056910395622253"
"7637","0.6959349513053894","0.6959349513053894","0.6959349513053894"
"7662","0.6731707453727722","0.6731707453727722","0.6731707453727722"
"7687","0.6943089365959167","0.6943089365959167","0.6943089365959167"
"7712","0.6617885828018188","0.6617885828018188","0.6617885828018188"
"7737","0.6439024209976196","0.6439024209976196","0.6439024209976196"
"7762","0.6455284357070923","0.6455284357070923","0.6455284357070923"
"7787","0.6943089365959167","0.6943089365959167","0.6943089365959167"
"7812","0.6390243768692017","0.6390243768692017","0.6390243768692017"
"7837","0.6601625680923462","0.6601625680923462","0.6601625680923462"
"7862","0.6292682886123657","0.6292682886123657","0.6292682886123657"
"7887","0.6764227747917175","0.6764227747917175","0.6764227747917175"
"7912","0.6341463327407837","0.6341463327407837","0.6341463327407837"
"7937","0.6747967600822449","0.6747967600822449","0.6747967600822449"
"7962","0.6585365533828735","0.6585365533828735","0.6585365533828735"
"7987","0.6439024209976196","0.6439024209976196","0.6439024209976196"
"8012","0.7186991572380066","0.7186991572380066","0.7186991572380066"
"8037","0.7186991572380066","0.7186991572380066","0.7186991572380066"
"8062","0.7008129954338074","0.7008129954338074","0.7008129954338074"
"8087","0.7365853786468506","0.7365853786468506","0.7365853786468506"
"8112","0.7186991572380066","0.7186991572380066","0.7186991572380066"
"8137","0.6975609660148621","0.6975609660148621","0.6975609660148621"
"8162","0.7219511866569519","0.7219511866569519","0.7219511866569519"
"8187","0.7365853786468506","0.7365853786468506","0.7365853786468506"
"8212","0.7105690836906433","0.7105690836906433","0.7105690836906433"
"8237","0.7203251719474792","0.7203251719474792","0.7203251719474792"
"8262","0.7317072749137878","0.7317072749137878","0.7317072749137878"
"8287","0.777235746383667","0.777235746383667","0.777235746383667"
"8312","0.7593495845794678","0.7593495845794678","0.7593495845794678"
"8337","0.7837398052215576","0.7837398052215576","0.7837398052215576"
"8362","0.7739837169647217","0.7739837169647217","0.7739837169647217"
"8387","0.7512195110321045","0.7512195110321045","0.7512195110321045"
"8412","0.7691056728363037","0.7691056728363037","0.7691056728363037"
"8437","0.782113790512085","0.782113790512085","0.782113790512085"
"8462","0.7609755992889404","0.7609755992889404","0.7609755992889404"
"8487","0.7788617610931396","0.7788617610931396","0.7788617610931396"
"8512","0.777235746383667","0.777235746383667","0.777235746383667"
"8537","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"8562","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"8587","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"8612","0.8325203061103821","0.8325203061103821","0.8325203061103821"
"8637","0.7886178493499756","0.7886178493499756","0.7886178493499756"
"8662","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"8687","0.842276394367218","0.842276394367218","0.842276394367218"
"8712","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"8737","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"8762","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"8787","0.8617885708808899","0.8617885708808899","0.8617885708808899"
"8812","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"8837","0.8341463208198547","0.8341463208198547","0.8341463208198547"
"8862","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"8887","0.8308942914009094","0.8308942914009094","0.8308942914009094"
"8912","0.8097561001777649","0.8097561001777649","0.8097561001777649"
"8937","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"8962","0.8308942914009094","0.8308942914009094","0.8308942914009094"
"8987","0.8227642178535461","0.8227642178535461","0.8227642178535461"
"9012","0.842276394367218","0.842276394367218","0.842276394367218"
"9037","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"9062","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"9087","0.8292682766914368","0.8292682766914368","0.8292682766914368"
"9112","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"9137","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"9162","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"9187","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"9212","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"9237","0.8390243649482727","0.8390243649482727","0.8390243649482727"
"9262","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"9287","0.8406503796577454","0.8406503796577454","0.8406503796577454"
"9312","0.8243902325630188","0.8243902325630188","0.8243902325630188"
"9337","0.8195121884346008","0.8195121884346008","0.8195121884346008"
"9362","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"9387","0.8357723355293274","0.8357723355293274","0.8357723355293274"
"9412","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"9437","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"9462","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"9487","0.86504065990448","0.86504065990448","0.86504065990448"
"9512","0.86504065990448","0.86504065990448","0.86504065990448"
"9537","0.8845528364181519","0.8845528364181519","0.8845528364181519"
"9562","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"9587","0.8666666746139526","0.8666666746139526","0.8666666746139526"
"9612","0.869918704032898","0.869918704032898","0.869918704032898"
"9637","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"9662","0.8780487775802612","0.8780487775802612","0.8780487775802612"
"9687","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9712","0.8276422619819641","0.8276422619819641","0.8276422619819641"
"9737","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"9762","0.8634145855903625","0.8634145855903625","0.8634145855903625"
"9787","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"9812","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"9837","0.852032482624054","0.852032482624054","0.852032482624054"
"9862","0.8439024090766907","0.8439024090766907","0.8439024090766907"
"9887","0.8764227628707886","0.8764227628707886","0.8764227628707886"
"9912","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"9937","0.8552845120429993","0.8552845120429993","0.8552845120429993"
"9962","0.8601625561714172","0.8601625561714172","0.8601625561714172"
"9987","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"10012","0.8585365414619446","0.8585365414619446","0.8585365414619446"
"10037","0.8731707334518433","0.8731707334518433","0.8731707334518433"
"10062","0.852032482624054","0.852032482624054","0.852032482624054"
"10087","0.869918704032898","0.869918704032898","0.869918704032898"
"10112","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"10137","0.8943089246749878","0.8943089246749878","0.8943089246749878"
"10162","0.8926829099655151","0.8926829099655151","0.8926829099655151"
"10187","0.852032482624054","0.852032482624054","0.852032482624054"
"10212","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"10237","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"10262","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"10287","0.8829268217086792","0.8829268217086792","0.8829268217086792"
"10312","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"10337","0.921951174736023","0.921951174736023","0.921951174736023"
"10362","0.8943089246749878","0.8943089246749878","0.8943089246749878"
"10387","0.8991869688034058","0.8991869688034058","0.8991869688034058"
"10412","0.912195086479187","0.912195086479187","0.912195086479187"
"10437","0.8959349393844604","0.8959349393844604","0.8959349393844604"
"10462","0.8943089246749878","0.8943089246749878","0.8943089246749878"
"10487","0.8991869688034058","0.8991869688034058","0.8991869688034058"
"10512","0.8878048658370972","0.8878048658370972","0.8878048658370972"
"10537","0.9056910276412964","0.9056910276412964","0.9056910276412964"
"10562","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"10587","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"10612","0.917073130607605","0.917073130607605","0.917073130607605"
"10637","0.930081307888031","0.930081307888031","0.930081307888031"
"10662","0.9284552335739136","0.9284552335739136","0.9284552335739136"
"10687","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"10712","0.9414634108543396","0.9414634108543396","0.9414634108543396"
"10737","0.9382113814353943","0.9382113814353943","0.9382113814353943"
"10762","0.9398373961448669","0.9398373961448669","0.9398373961448669"
"10787","0.9333333373069763","0.9333333373069763","0.9333333373069763"
"10812","0.934959352016449","0.934959352016449","0.934959352016449"
"10837","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"10862","0.9365853667259216","0.9365853667259216","0.9365853667259216"
"10887","0.9479674696922302","0.9479674696922302","0.9479674696922302"
