"Step","success","random4to5_woparticle_TP_seed1/09-08_22-43 - train/stats.success__MIN","random4to5_woparticle_TP_seed1/09-08_22-43 - train/stats.success__MAX"
"3187","0.0234375","0.0234375","0.0234375"
"3212","0.01123046875","0.01123046875","0.01123046875"
"3237","0.0185546875","0.0185546875","0.0185546875"
"3262","0.0146484375","0.0146484375","0.0146484375"
"3287","0.015625","0.015625","0.015625"
"3312","0.01953125","0.01953125","0.01953125"
"3337","0.0146484375","0.0146484375","0.0146484375"
"3362","0.0205078125","0.0205078125","0.0205078125"
"3387","0.0146484375","0.0146484375","0.0146484375"
"3412","0.01220703125","0.01220703125","0.01220703125"
"3437","0.013671875","0.013671875","0.013671875"
"3462","0.01708984375","0.01708984375","0.01708984375"
"3487","0.02001953125","0.02001953125","0.02001953125"
"3512","0.01708984375","0.01708984375","0.01708984375"
"3537","0.015625","0.015625","0.015625"
"3562","0.01220703125","0.01220703125","0.01220703125"
"3587","0.01708984375","0.01708984375","0.01708984375"
"3612","0.01220703125","0.01220703125","0.01220703125"
"3637","0.01416015625","0.01416015625","0.01416015625"
"3662","0.0205078125","0.0205078125","0.0205078125"
"3687","0.01611328125","0.01611328125","0.01611328125"
"3712","0.02001953125","0.02001953125","0.02001953125"
"3737","0.015625","0.015625","0.015625"
"3762","0.01708984375","0.01708984375","0.01708984375"
"3787","0.01416015625","0.01416015625","0.01416015625"
"3812","0.01513671875","0.01513671875","0.01513671875"
"3837","0.01513671875","0.01513671875","0.01513671875"
"3862","0.01708984375","0.01708984375","0.01708984375"
"3887","0.0146484375","0.0146484375","0.0146484375"
"3912","0.017578125","0.017578125","0.017578125"
"3937","0.01708984375","0.01708984375","0.01708984375"
"3962","0.015625","0.015625","0.015625"
"3987","0.0166015625","0.0166015625","0.0166015625"
"4012","0.01611328125","0.01611328125","0.01611328125"
"4037","0.01123046875","0.01123046875","0.01123046875"
"4062","0.01318359375","0.01318359375","0.01318359375"
"4087","0.0146484375","0.0146484375","0.0146484375"
"4112","0.015625","0.015625","0.015625"
"4137","0.015625","0.015625","0.015625"
"4162","0.0166015625","0.0166015625","0.0166015625"
"4187","0.0126953125","0.0126953125","0.0126953125"
"4212","0.01806640625","0.01806640625","0.01806640625"
"4237","0.01904296875","0.01904296875","0.01904296875"
"4262","0.017578125","0.017578125","0.017578125"
"4287","0.015625","0.015625","0.015625"
"4312","0.01806640625","0.01806640625","0.01806640625"
"4337","0.01513671875","0.01513671875","0.01513671875"
"4362","0.01806640625","0.01806640625","0.01806640625"
"4387","0.01708984375","0.01708984375","0.01708984375"
"4412","0.01953125","0.01953125","0.01953125"
"4437","0.01611328125","0.01611328125","0.01611328125"
"4462","0.01708984375","0.01708984375","0.01708984375"
"4487","0.0185546875","0.0185546875","0.0185546875"
"4512","0.0185546875","0.0185546875","0.0185546875"
"4537","0.01171875","0.01171875","0.01171875"
"4562","0.01123046875","0.01123046875","0.01123046875"
"4587","0.01220703125","0.01220703125","0.01220703125"
"4612","0.01904296875","0.01904296875","0.01904296875"
"4637","0.0166015625","0.0166015625","0.0166015625"
"4662","0.013671875","0.013671875","0.013671875"
"4687","0.017578125","0.017578125","0.017578125"
"4712","0.0185546875","0.0185546875","0.0185546875"
"4737","0.01416015625","0.01416015625","0.01416015625"
"4762","0.01416015625","0.01416015625","0.01416015625"
"4787","0.01611328125","0.01611328125","0.01611328125"
"4812","0.015625","0.015625","0.015625"
"4837","0.0166015625","0.0166015625","0.0166015625"
"4862","0.013671875","0.013671875","0.013671875"
"4887","0.015625","0.015625","0.015625"
"4912","0.0146484375","0.0146484375","0.0146484375"
"4937","0.017578125","0.017578125","0.017578125"
"4962","0.01904296875","0.01904296875","0.01904296875"
"4987","0.01611328125","0.01611328125","0.01611328125"
"5012","0.0146484375","0.0146484375","0.0146484375"
"5037","0.015625","0.015625","0.015625"
"5062","0.0205078125","0.0205078125","0.0205078125"
"5087","0.01513671875","0.01513671875","0.01513671875"
"5112","0.013671875","0.013671875","0.013671875"
"5137","0.0185546875","0.0185546875","0.0185546875"
"5162","0.013671875","0.013671875","0.013671875"
"5187","0.01611328125","0.01611328125","0.01611328125"
"5212","0.01416015625","0.01416015625","0.01416015625"
"5237","0.021484375","0.021484375","0.021484375"
"5262","0.01513671875","0.01513671875","0.01513671875"
"5287","0.015625","0.015625","0.015625"
"5312","0.0166015625","0.0166015625","0.0166015625"
"5337","0.01611328125","0.01611328125","0.01611328125"
"5362","0.0126953125","0.0126953125","0.0126953125"
"5387","0.02001953125","0.02001953125","0.02001953125"
"5412","0.02099609375","0.02099609375","0.02099609375"
"5437","0.02001953125","0.02001953125","0.02001953125"
"5462","0.0205078125","0.0205078125","0.0205078125"
"5487","0.0205078125","0.0205078125","0.0205078125"
"5512","0.01953125","0.01953125","0.01953125"
"5537","0.01611328125","0.01611328125","0.01611328125"
"5562","0.0205078125","0.0205078125","0.0205078125"
"5587","0.01708984375","0.01708984375","0.01708984375"
"5612","0.0205078125","0.0205078125","0.0205078125"
"5637","0.0146484375","0.0146484375","0.0146484375"
"5662","0.013671875","0.013671875","0.013671875"
"5687","0.0146484375","0.0146484375","0.0146484375"
"5712","0.013671875","0.013671875","0.013671875"
"5737","0.0185546875","0.0185546875","0.0185546875"
"5762","0.01513671875","0.01513671875","0.01513671875"
"5787","0.01708984375","0.01708984375","0.01708984375"
"5812","0.01171875","0.01171875","0.01171875"
"5837","0.015625","0.015625","0.015625"
"5862","0.01611328125","0.01611328125","0.01611328125"
"5887","0.0126953125","0.0126953125","0.0126953125"
"5912","0.01123046875","0.01123046875","0.01123046875"
"5937","0.01513671875","0.01513671875","0.01513671875"
"5962","0.0205078125","0.0205078125","0.0205078125"
"5987","0.01708984375","0.01708984375","0.01708984375"
"6012","0.0126953125","0.0126953125","0.0126953125"
"6037","0.01171875","0.01171875","0.01171875"
"6062","0.02001953125","0.02001953125","0.02001953125"
"6087","0.0146484375","0.0146484375","0.0146484375"
"6112","0.01318359375","0.01318359375","0.01318359375"
"6137","0.01904296875","0.01904296875","0.01904296875"
"6162","0.02197265625","0.02197265625","0.02197265625"
"6187","0.025390625","0.025390625","0.025390625"
"6212","0.02197265625","0.02197265625","0.02197265625"
"6237","0.01904296875","0.01904296875","0.01904296875"
"6262","0.01806640625","0.01806640625","0.01806640625"
"6287","0.01904296875","0.01904296875","0.01904296875"
"6312","0.01806640625","0.01806640625","0.01806640625"
"6337","0.01708984375","0.01708984375","0.01708984375"
"6362","0.01171875","0.01171875","0.01171875"
"6387","0.01513671875","0.01513671875","0.01513671875"
"6412","0.02587890625","0.02587890625","0.02587890625"
"6437","0.015625","0.015625","0.015625"
"6462","0.015625","0.015625","0.015625"
"6487","0.02197265625","0.02197265625","0.02197265625"
"6512","0.02197265625","0.02197265625","0.02197265625"
"6537","0.015625","0.015625","0.015625"
"6562","0.01220703125","0.01220703125","0.01220703125"
"6587","0.017578125","0.017578125","0.017578125"
"6612","0.01171875","0.01171875","0.01171875"
"6637","0.0185546875","0.0185546875","0.0185546875"
"6662","0.01513671875","0.01513671875","0.01513671875"
"6687","0.01806640625","0.01806640625","0.01806640625"
"6712","0.01953125","0.01953125","0.01953125"
"6737","0.01611328125","0.01611328125","0.01611328125"
"6762","0.01220703125","0.01220703125","0.01220703125"
"6787","0.0205078125","0.0205078125","0.0205078125"
"6812","0.015625","0.015625","0.015625"
"6837","0.01123046875","0.01123046875","0.01123046875"
"6862","0.01708984375","0.01708984375","0.01708984375"
"6887","0.01513671875","0.01513671875","0.01513671875"
"6912","0.0146484375","0.0146484375","0.0146484375"
"6937","0.01416015625","0.01416015625","0.01416015625"
"6962","0.017578125","0.017578125","0.017578125"
"6987","0.013671875","0.013671875","0.013671875"
"7012","0.0166015625","0.0166015625","0.0166015625"
"7037","0.01611328125","0.01611328125","0.01611328125"
"7062","0.01416015625","0.01416015625","0.01416015625"
"7087","0.013671875","0.013671875","0.013671875"
"7112","0.0166015625","0.0166015625","0.0166015625"
"7137","0.01123046875","0.01123046875","0.01123046875"
"7162","0.01904296875","0.01904296875","0.01904296875"
"7187","0.01611328125","0.01611328125","0.01611328125"
"7212","0.02197265625","0.02197265625","0.02197265625"
"7237","0.01953125","0.01953125","0.01953125"
"7262","0.017578125","0.017578125","0.017578125"
"7287","0.01416015625","0.01416015625","0.01416015625"
"7312","0.0205078125","0.0205078125","0.0205078125"
"7337","0.015625","0.015625","0.015625"
"7362","0.01416015625","0.01416015625","0.01416015625"
"7387","0.015625","0.015625","0.015625"
"7412","0.01904296875","0.01904296875","0.01904296875"
"7437","0.0166015625","0.0166015625","0.0166015625"
"7462","0.01416015625","0.01416015625","0.01416015625"
"7487","0.01708984375","0.01708984375","0.01708984375"
"7512","0.015625","0.015625","0.015625"
"7537","0.0224609375","0.0224609375","0.0224609375"
"7562","0.017578125","0.017578125","0.017578125"
"7587","0.01904296875","0.01904296875","0.01904296875"
"7612","0.029296875","0.029296875","0.029296875"
"7637","0.03369140625","0.03369140625","0.03369140625"
"7662","0.03271484375","0.03271484375","0.03271484375"
"7687","0.03515625","0.03515625","0.03515625"
"7712","0.02392578125","0.02392578125","0.02392578125"
"7737","0.07080078125","0.07080078125","0.07080078125"
"7762","0.1181640625","0.1181640625","0.1181640625"
"7787","0.10791015625","0.10791015625","0.10791015625"
"7812","0.14794921875","0.14794921875","0.14794921875"
"7837","0.1689453125","0.1689453125","0.1689453125"
"7862","0.1982421875","0.1982421875","0.1982421875"
"7887","0.16796875","0.16796875","0.16796875"
"7912","0.1787109375","0.1787109375","0.1787109375"
"7937","0.19091796875","0.19091796875","0.19091796875"
"7962","0.232421875","0.232421875","0.232421875"
"7987","0.2333984375","0.2333984375","0.2333984375"
"8012","0.29296875","0.29296875","0.29296875"
"8037","0.3115234375","0.3115234375","0.3115234375"
"8062","0.23583984375","0.23583984375","0.23583984375"
"8087","0.2978515625","0.2978515625","0.2978515625"
"8112","0.3330078125","0.3330078125","0.3330078125"
"8137","0.3310546875","0.3310546875","0.3310546875"
"8162","0.2919921875","0.2919921875","0.2919921875"
"8187","0.2822265625","0.2822265625","0.2822265625"
"8212","0.3193359375","0.3193359375","0.3193359375"
"8237","0.306640625","0.306640625","0.306640625"
"8262","0.296875","0.296875","0.296875"
"8287","0.39111328125","0.39111328125","0.39111328125"
"8312","0.421875","0.421875","0.421875"
"8337","0.49072265625","0.49072265625","0.49072265625"
"8362","0.45947265625","0.45947265625","0.45947265625"
"8387","0.44580078125","0.44580078125","0.44580078125"
"8412","0.47412109375","0.47412109375","0.47412109375"
"8437","0.5068359375","0.5068359375","0.5068359375"
"8462","0.55126953125","0.55126953125","0.55126953125"
"8487","0.5986328125","0.5986328125","0.5986328125"
"8512","0.6484375","0.6484375","0.6484375"
"8537","0.6796875","0.6796875","0.6796875"
"8562","0.6923828125","0.6923828125","0.6923828125"
"8587","0.70166015625","0.70166015625","0.70166015625"
"8612","0.708984375","0.708984375","0.708984375"
"8637","0.73876953125","0.73876953125","0.73876953125"
"8662","0.7353515625","0.7353515625","0.7353515625"
"8687","0.74755859375","0.74755859375","0.74755859375"
"8712","0.78369140625","0.78369140625","0.78369140625"
"8737","0.7783203125","0.7783203125","0.7783203125"
"8762","0.79052734375","0.79052734375","0.79052734375"
"8787","0.79931640625","0.79931640625","0.79931640625"
"8812","0.78271484375","0.78271484375","0.78271484375"
"8837","0.7880859375","0.7880859375","0.7880859375"
"8862","0.8173828125","0.8173828125","0.8173828125"
"8887","0.8232421875","0.8232421875","0.8232421875"
"8912","0.81005859375","0.81005859375","0.81005859375"
"8937","0.82470703125","0.82470703125","0.82470703125"
"8962","0.8427734375","0.8427734375","0.8427734375"
"8987","0.84619140625","0.84619140625","0.84619140625"
"9012","0.8525390625","0.8525390625","0.8525390625"
"9037","0.86181640625","0.86181640625","0.86181640625"
"9062","0.87255859375","0.87255859375","0.87255859375"
"9087","0.869140625","0.869140625","0.869140625"
"9112","0.86865234375","0.86865234375","0.86865234375"
"9137","0.87353515625","0.87353515625","0.87353515625"
"9162","0.87841796875","0.87841796875","0.87841796875"
"9187","0.873046875","0.873046875","0.873046875"
"9212","0.89794921875","0.89794921875","0.89794921875"
"9237","0.8876953125","0.8876953125","0.8876953125"
"9262","0.8935546875","0.8935546875","0.8935546875"
"9287","0.9111328125","0.9111328125","0.9111328125"
"9312","0.92333984375","0.92333984375","0.92333984375"
"9337","0.91943359375","0.91943359375","0.91943359375"
"9362","0.90478515625","0.90478515625","0.90478515625"
"9387","0.9072265625","0.9072265625","0.9072265625"
"9412","0.9072265625","0.9072265625","0.9072265625"
"9437","0.92626953125","0.92626953125","0.92626953125"
"9462","0.90966796875","0.90966796875","0.90966796875"
"9487","0.92041015625","0.92041015625","0.92041015625"
"9512","0.92236328125","0.92236328125","0.92236328125"
"9537","0.9228515625","0.9228515625","0.9228515625"
"9562","0.9345703125","0.9345703125","0.9345703125"
"9587","0.931640625","0.931640625","0.931640625"
"9612","0.9326171875","0.9326171875","0.9326171875"
"9637","0.93212890625","0.93212890625","0.93212890625"
"9662","0.9345703125","0.9345703125","0.9345703125"
"9687","0.927734375","0.927734375","0.927734375"
"9712","0.9453125","0.9453125","0.9453125"
"9737","0.935546875","0.935546875","0.935546875"
"9762","0.93701171875","0.93701171875","0.93701171875"
"9787","0.94091796875","0.94091796875","0.94091796875"
"9812","0.94287109375","0.94287109375","0.94287109375"
"9837","0.94189453125","0.94189453125","0.94189453125"
"9862","0.94091796875","0.94091796875","0.94091796875"
"9887","0.9453125","0.9453125","0.9453125"
"9912","0.9443359375","0.9443359375","0.9443359375"
"9937","0.94482421875","0.94482421875","0.94482421875"
"9962","0.9521484375","0.9521484375","0.9521484375"
"9987","0.93359375","0.93359375","0.93359375"
"10012","0.93603515625","0.93603515625","0.93603515625"
"10037","0.94482421875","0.94482421875","0.94482421875"
"10062","0.94287109375","0.94287109375","0.94287109375"
"10087","0.94580078125","0.94580078125","0.94580078125"
"10112","0.9375","0.9375","0.9375"
"10137","0.9384765625","0.9384765625","0.9384765625"
"10162","0.94873046875","0.94873046875","0.94873046875"
"10187","0.94873046875","0.94873046875","0.94873046875"
"10212","0.94140625","0.94140625","0.94140625"
"10237","0.94287109375","0.94287109375","0.94287109375"
"10262","0.9453125","0.9453125","0.9453125"
"10287","0.94384765625","0.94384765625","0.94384765625"
"10312","0.9453125","0.9453125","0.9453125"
"10337","0.94140625","0.94140625","0.94140625"
"10362","0.95166015625","0.95166015625","0.95166015625"
"10387","0.943359375","0.943359375","0.943359375"
"10412","0.95263671875","0.95263671875","0.95263671875"
"10437","0.94970703125","0.94970703125","0.94970703125"
"10462","0.94921875","0.94921875","0.94921875"
"10487","0.94677734375","0.94677734375","0.94677734375"
"10512","0.9453125","0.9453125","0.9453125"
"10537","0.94580078125","0.94580078125","0.94580078125"
"10562","0.93994140625","0.93994140625","0.93994140625"
"10587","0.9462890625","0.9462890625","0.9462890625"
"10612","0.93994140625","0.93994140625","0.93994140625"
"10637","0.94384765625","0.94384765625","0.94384765625"
"10662","0.94873046875","0.94873046875","0.94873046875"
"10687","0.94775390625","0.94775390625","0.94775390625"
"10712","0.935546875","0.935546875","0.935546875"
"10737","0.94482421875","0.94482421875","0.94482421875"
"10762","0.94384765625","0.94384765625","0.94384765625"
"10787","0.94873046875","0.94873046875","0.94873046875"
"10812","0.9384765625","0.9384765625","0.9384765625"
"10837","0.93359375","0.93359375","0.93359375"
"10862","0.9404296875","0.9404296875","0.9404296875"
"10887","0.935546875","0.935546875","0.935546875"
"10912","0.94189453125","0.94189453125","0.94189453125"
"10937","0.94091796875","0.94091796875","0.94091796875"
"10962","0.947265625","0.947265625","0.947265625"
"10987","0.943359375","0.943359375","0.943359375"
"11012","0.95068359375","0.95068359375","0.95068359375"
"11037","0.93994140625","0.93994140625","0.93994140625"
"11062","0.94140625","0.94140625","0.94140625"
"11087","0.94287109375","0.94287109375","0.94287109375"
"11112","0.94775390625","0.94775390625","0.94775390625"
"11137","0.94775390625","0.94775390625","0.94775390625"
"11162","0.955078125","0.955078125","0.955078125"
"11187","0.9453125","0.9453125","0.9453125"
"11212","0.9462890625","0.9462890625","0.9462890625"
"11237","0.9482421875","0.9482421875","0.9482421875"
"11262","0.94970703125","0.94970703125","0.94970703125"
"11287","0.955078125","0.955078125","0.955078125"
"11312","0.94482421875","0.94482421875","0.94482421875"
"11337","0.94580078125","0.94580078125","0.94580078125"
"11362","0.9541015625","0.9541015625","0.9541015625"
"11387","0.94677734375","0.94677734375","0.94677734375"
"11412","0.9541015625","0.9541015625","0.9541015625"
"11437","0.95166015625","0.95166015625","0.95166015625"
"11462","0.9482421875","0.9482421875","0.9482421875"
"11487","0.953125","0.953125","0.953125"
"11512","0.9501953125","0.9501953125","0.9501953125"
"11537","0.94384765625","0.94384765625","0.94384765625"
"11562","0.943359375","0.943359375","0.943359375"
"11587","0.951171875","0.951171875","0.951171875"
"11612","0.9541015625","0.9541015625","0.9541015625"
"11637","0.947265625","0.947265625","0.947265625"
"11662","0.95166015625","0.95166015625","0.95166015625"
"11687","0.94921875","0.94921875","0.94921875"
"11712","0.958984375","0.958984375","0.958984375"
"11737","0.95849609375","0.95849609375","0.95849609375"
"11762","0.9541015625","0.9541015625","0.9541015625"
"11787","0.94775390625","0.94775390625","0.94775390625"
"11812","0.94384765625","0.94384765625","0.94384765625"
"11837","0.95068359375","0.95068359375","0.95068359375"
"11862","0.95556640625","0.95556640625","0.95556640625"
"11887","0.94873046875","0.94873046875","0.94873046875"
"11912","0.95556640625","0.95556640625","0.95556640625"
"11937","0.9580078125","0.9580078125","0.9580078125"
"11962","0.9560546875","0.9560546875","0.9560546875"
"11987","0.9501953125","0.9501953125","0.9501953125"
"12012","0.95556640625","0.95556640625","0.95556640625"
"12037","0.94921875","0.94921875","0.94921875"
"12062","0.95703125","0.95703125","0.95703125"
"12087","0.95458984375","0.95458984375","0.95458984375"
"12112","0.94873046875","0.94873046875","0.94873046875"
"12137","0.94921875","0.94921875","0.94921875"
"12162","0.94091796875","0.94091796875","0.94091796875"
"12187","0.953125","0.953125","0.953125"
"12212","0.9599609375","0.9599609375","0.9599609375"
"12237","0.9482421875","0.9482421875","0.9482421875"
"12262","0.9482421875","0.9482421875","0.9482421875"
"12287","0.94775390625","0.94775390625","0.94775390625"
"12312","0.95361328125","0.95361328125","0.95361328125"
"12337","0.9482421875","0.9482421875","0.9482421875"
"12362","0.93701171875","0.93701171875","0.93701171875"
"12387","0.94775390625","0.94775390625","0.94775390625"
"12412","0.94970703125","0.94970703125","0.94970703125"
"12437","0.94775390625","0.94775390625","0.94775390625"
"12462","0.96044921875","0.96044921875","0.96044921875"
"12487","0.95751953125","0.95751953125","0.95751953125"
"12512","0.95458984375","0.95458984375","0.95458984375"
"12537","0.9453125","0.9453125","0.9453125"
"12562","0.9521484375","0.9521484375","0.9521484375"
"12587","0.95751953125","0.95751953125","0.95751953125"
"12612","0.95556640625","0.95556640625","0.95556640625"
"12637","0.9609375","0.9609375","0.9609375"
"12662","0.9521484375","0.9521484375","0.9521484375"
"12687","0.9560546875","0.9560546875","0.9560546875"
"12712","0.95556640625","0.95556640625","0.95556640625"
"12737","0.95166015625","0.95166015625","0.95166015625"
"12762","0.95263671875","0.95263671875","0.95263671875"
"12787","0.9482421875","0.9482421875","0.9482421875"
"12812","0.958984375","0.958984375","0.958984375"
"12837","0.9580078125","0.9580078125","0.9580078125"
"12862","0.9501953125","0.9501953125","0.9501953125"
"12887","0.9609375","0.9609375","0.9609375"
"12912","0.95556640625","0.95556640625","0.95556640625"
"12937","0.9541015625","0.9541015625","0.9541015625"
"12962","0.95458984375","0.95458984375","0.95458984375"
"12987","0.9580078125","0.9580078125","0.9580078125"
"13012","0.958984375","0.958984375","0.958984375"
"13037","0.958984375","0.958984375","0.958984375"
"13062","0.95263671875","0.95263671875","0.95263671875"
"13087","0.96142578125","0.96142578125","0.96142578125"
"13112","0.94970703125","0.94970703125","0.94970703125"
"13137","0.95751953125","0.95751953125","0.95751953125"
"13162","0.955078125","0.955078125","0.955078125"
"13187","0.9560546875","0.9560546875","0.9560546875"
"13212","0.94189453125","0.94189453125","0.94189453125"
"13237","0.95556640625","0.95556640625","0.95556640625"
"13262","0.95263671875","0.95263671875","0.95263671875"
"13287","0.95654296875","0.95654296875","0.95654296875"
"13312","0.9658203125","0.9658203125","0.9658203125"
"13337","0.95068359375","0.95068359375","0.95068359375"
"13362","0.9560546875","0.9560546875","0.9560546875"
"13387","0.95947265625","0.95947265625","0.95947265625"
"13412","0.9521484375","0.9521484375","0.9521484375"
"13437","0.953125","0.953125","0.953125"
"13462","0.95166015625","0.95166015625","0.95166015625"
"13487","0.96435546875","0.96435546875","0.96435546875"
"13512","0.9482421875","0.9482421875","0.9482421875"
"13537","0.9619140625","0.9619140625","0.9619140625"
"13562","0.95751953125","0.95751953125","0.95751953125"
"13587","0.95166015625","0.95166015625","0.95166015625"
"13612","0.96044921875","0.96044921875","0.96044921875"
"13637","0.95556640625","0.95556640625","0.95556640625"
"13662","0.95068359375","0.95068359375","0.95068359375"
"13687","0.9482421875","0.9482421875","0.9482421875"
"13712","0.95458984375","0.95458984375","0.95458984375"
"13737","0.95849609375","0.95849609375","0.95849609375"
"13762","0.95654296875","0.95654296875","0.95654296875"
