pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,bat.time,bat
1719567785041409524,0.00441173417493701,0.010447957552969456,0.01951741985976696,1719567785042451921,0.9995307326316833,-0.001909909537062049,-0.0036166911013424397,0.030324427410960197,1719567785044068877,0.009689519181847572,-0.0011351506691426039,-0.002001470420509577,1719567785039547627,0.029369840398430824,-0.3250504434108734,-0.001597521360963583,1719567785047273589,0.0,0.0,0.0,0.0,1719567785046354352,3.763636350631714
1719567785051282870,0.004439560230821371,0.010387244634330273,0.01958884857594967,1719567785052039526,0.9995299577713013,-0.0018965216586366296,-0.003632389474660158,0.030349351465702057,1719567785052923048,0.009701031260192394,-0.001316756708547473,-0.0016027152305468917,1719567785049735380,0.03752461075782776,-0.1120632067322731,0.1856047809123993,1719567785056821124,0.0,0.0,0.0,0.0,1719567785056140287,3.7583577632904053
1719567785060946267,0.0044630481861531734,0.010312038473784924,0.019659601151943207,1719567785061622361,0.9995290040969849,-0.0018759997328743339,-0.0036227961536496878,0.03038269840180874,1719567785064010582,0.009659089148044586,-0.001548442873172462,-0.0012058604042977095,1719567785060258292,0.0292381439357996,0.14498929679393768,-0.011590290814638138,1719567785069080946,0.0,0.0,0.0,0.0,1719567785068360841,3.7583577632904053
1719567785071076563,0.004476095549762249,0.010274028405547142,0.01969946175813675,1719567785073507075,0.9995282888412476,-0.001867953804321587,-0.0036054416559636593,0.030409034341573715,1719567785074714830,0.009773477911949158,-0.0016319660935550928,-0.0010596155188977718,1719567785069987653,-0.05663241446018219,-0.3556174635887146,0.09587734192609787,1719567785078491160,0.0,0.0,0.0,0.0,1719567785075569695,3.7583577632904053
1719567785081481930,0.0044959476217627525,0.010250513441860676,0.01972530595958233,1719567785083391992,0.9995274543762207,-0.0018671778962016106,-0.0036162352189421654,0.030435390770435333,1719567785084636658,0.00997121725231409,-0.0017283391207456589,-0.000965266372077167,1719567785080466437,0.1307971030473709,0.04542449861764908,-0.043625183403491974,1719567785088568510,0.0,0.0,0.0,0.0,1719567785085586319,3.7583577632904053
1719567785091617226,0.004492647480219603,0.010243036784231663,0.019737010821700096,1719567785092934217,0.9995269179344177,-0.0018648083787411451,-0.0035973242484033108,0.030456410720944405,1719567785094722325,0.009873095899820328,-0.0017315824516117573,-0.0009170245029963553,1719567785090524576,-0.007223657798022032,0.1463901251554489,0.1592566967010498,1719567785097864822,0.0,0.0,0.0,0.0,1719567785096906260,3.763636350631714
1719567785101076496,0.00450110761448741,0.010241968557238579,0.019739992916584015,1719567785102348942,0.9995262622833252,-0.001868066261522472,-0.0035999021492898464,0.030476076528429985,1719567785104696921,0.009792963974177837,-0.0014938225504010916,-0.00078657764242962,1719567785100006389,0.07060061395168304,0.15675033628940582,0.04900531843304634,1719567785108460558,0.0,0.0,0.0,0.0,1719567785107106961,3.763636350631714
1719567785111500523,0.004490989726036787,0.01024789921939373,0.019740905612707138,1719567785112492801,0.999525785446167,-0.0018694510217756033,-0.0035742938052862883,0.030496325343847275,1719567785113372416,0.009710126556456089,-0.001419032458215952,-0.0006979948957450688,1719567785110568282,0.20766927301883698,-0.11845136433839798,0.10496440529823303,1719567785118380670,0.0,0.0,0.0,0.0,1719567785117287140,3.763636350631714
1719567785121381364,0.004488642793148756,0.010247576050460339,0.019745515659451485,1719567785122858928,0.9995251297950745,-0.0018663429655134678,-0.003582179080694914,0.03051524981856346,1719567785123923341,0.009662117809057236,-0.0014526172308251262,-0.0005480065592564642,1719567785120466121,-0.1670186072587967,0.0005379287758842111,-0.0019380605081096292,1719567785130339744,0.0,0.0,0.0,0.0,1719567785128084166,3.763636350631714
1719567785133944911,0.004586350172758102,0.010233087465167046,0.019740859046578407,1719567785134878810,0.9995241761207581,-0.0018816555384546518,-0.003600210649892688,0.03054535761475563,1719567785136757922,0.009170599281787872,-0.001361056580208242,-0.0003305315622128546,1719567785132632721,0.0823119580745697,-0.15747873485088348,-0.0812893956899643,1719567785140386128,0.0,0.0,0.0,0.0,1719567785138134413,3.763636350631714
