pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,bat.time,bat
1719469980918482103,0.010117528960108757,-0.0025922532659024,0.01716524548828602,1719469980918571180,0.999852180480957,-0.0029892923776060343,-0.0013604381820186973,0.016817791387438774,1719469980919668831,0.003261866746470332,-0.02815159782767296,-0.0010714037343859673,1719469980926980731,-0.07654710114002228,0.1794527769088745,0.38427960872650146,1719469980925954632,0.0,0.0,0.0,0.0,1719469980923457145,3.7794721126556396
1719469980927946031,0.010112335905432701,-0.002537856111302972,0.01716429926455021,1719469980929827282,0.9998518824577332,-0.002971649169921875,-0.0013668907340615988,0.01683841086924076,1719469980930872732,0.003076195251196623,-0.028198184445500374,-0.0010993429459631443,1719469980937706748,0.08901507407426834,-0.039140861481428146,0.037142738699913025,1719469980936418226,0.0,0.0,0.0,0.0,1719469980933858888,3.7794721126556396
1719469980938743712,0.010112335905432701,-0.002537856111302972,0.01716429926455021,1719469980939960831,0.9998521208763123,-0.0029664153698831797,-0.0013716531684622169,0.016823211684823036,1719469980940735960,0.003104901872575283,-0.028965068981051445,-0.0010668036993592978,1719469980946754123,0.04776816442608833,-0.16330398619174957,0.011088620871305466,1719469980944686970,0.0,0.0,0.0,0.0,1719469980943384278,3.7794721126556396
1719469980947973779,0.010111995041370392,-0.0025287147145718336,0.017162587493658066,1719469980949531464,0.9998522996902466,-0.002954765921458602,-0.0013981831725686789,0.016811959445476532,1719469980950720750,0.003080031368881464,-0.028932811692357063,-0.0011067710584029555,1719469980957158839,0.03716647997498512,-0.04387187212705612,0.22172579169273376,1719469980954895958,0.0,0.0,0.0,0.0,1719469980953689689,3.7794721126556396
1719469980958168526,0.010112340562045574,-0.002524644136428833,0.017163051292300224,1719469980959177143,0.9998525381088257,-0.0029473351314663887,-0.0013866052031517029,0.01680067740380764,1719469980960530948,0.0029829919803887606,-0.02907051518559456,-0.0011672468390315771,1719469980967561428,0.12327652424573898,-0.031236447393894196,0.01113333273679018,1719469980965032954,0.0,0.0,0.0,0.0,1719469980963880959,3.7794721126556396
1719469980968653006,0.010109908878803253,-0.00252481154166162,0.0171644426882267,1719469980969479717,0.9998528361320496,-0.0029482420068234205,-0.001384248142130673,0.01678510569036007,1719469980970544582,0.00293477694503963,-0.02925366349518299,-0.0011623093159869313,1719469980976598672,0.04457395151257515,-0.17935426533222198,-0.05567610636353493,1719469980975691423,0.0,0.0,0.0,0.0,1719469980973288402,3.7794721126556396
1719469980977486592,0.010109052062034607,-0.0025277971290051937,0.01716478168964386,1719469980978701800,0.999853253364563,-0.0029372344724833965,-0.0013854226563125849,0.016762783750891685,1719469980979701324,0.002970745787024498,-0.029351195320487022,-0.0011168336495757103,1719469980987071643,0.08210790902376175,-0.10245364904403687,0.1296953558921814,1719469980985819117,0.0,0.0,0.0,0.0,1719469980984070961,3.7794721126556396
1719469980988989197,0.010104868561029434,-0.0025265065487474203,0.01715761050581932,1719469980990018942,0.9998535513877869,-0.0029273650143295527,-0.0013999540824443102,0.016743876039981842,1719469980991091167,0.002933272160589695,-0.029523206874728203,-0.0011261624749749899,1719469980996566925,0.13071304559707642,-0.08946306258440018,-0.009121623821556568,1719469980995402698,0.0,0.0,0.0,0.0,1719469980993723838,3.7794721126556396
1719469980998570341,0.010104665532708168,-0.002527188044041395,0.017163779586553574,1719469980999532410,0.9998538494110107,-0.0029142701532691717,-0.0013955895556136966,0.0167285967618227,1719469981000547219,0.003102012909948826,-0.02966427430510521,-0.0011418923968449235,1719469981006403631,-0.11443377286195755,-0.10285549610853195,-0.06934131681919098,1719469981004614662,0.0,0.0,0.0,0.0,1719469981003364595,3.7847506999969482
1719469981007861084,0.010106565430760384,-0.0025270443875342607,0.017161644995212555,1719469981009683169,0.9998541474342346,-0.0029131872579455376,-0.0014034551568329334,0.01670871302485466,1719469981010803248,0.003165954491123557,-0.02966279722750187,-0.0012334974016994238,1719469981018629533,-0.16362673044204712,0.019646571949124336,-0.02167470194399357,1719469981017070213,0.0,0.0,0.0,0.0,1719469981014334488,3.7794721126556396
1719469981020960855,0.0101100392639637,-0.002527980599552393,0.0171611737459898,1719469981022213978,0.9998534917831421,-0.0029254548717290163,-0.0014069036114960909,0.016748743131756783,1719469981023494641,0.0031488006934523582,-0.029686888679862022,-0.0012876002583652735,1719469981027525993,0.1412193924188614,-0.2954167127609253,-0.09470033645629883,1719469981025670711,0.0,0.0,0.0,0.0,1719469981024636441,3.7794721126556396
1719469981029275504,0.010110138915479183,-0.0025268092285841703,0.017166247591376305,1719469981030807749,0.9998528361320496,-0.0029235316906124353,-0.0014140025014057755,0.016784612089395523,1719469981032308008,0.0030910379718989134,-0.029687698930501938,-0.001238709781318903,1719469981038429789,-0.012440263293683529,-0.18914999067783356,0.01079337578266859,1719469981037455265,0.0,0.0,0.0,0.0,1719469981034746495,3.7794721126556396
1719469981039567388,0.01010551955550909,-0.0025236806832253933,0.017164411023259163,1719469981042130467,0.9998531341552734,-0.0029221840668469667,-0.001417509512975812,0.016765840351581573,1719469981043273212,0.0030329744331538677,-0.029766444116830826,-0.001307318452745676,1719469981046443920,-0.024683404713869095,-0.11508069187402725,0.10916422307491302,1719469981045840287,0.0,0.0,0.0,0.0,1719469981043975946,3.7847506999969482
1719469981047943759,0.010106376372277737,-0.002524992451071739,0.017165452241897583,1719469981049528018,0.999853253364563,-0.002921818755567074,-0.0014164778403937817,0.016761312261223793,1719469981051235644,0.0030208134558051825,-0.029934385791420937,-0.0014692259719595313,1719469981056481090,0.17243632674217224,-0.03157295659184456,0.14215953648090363,1719469981054581483,0.0,0.0,0.0,0.0,1719469981053468381,3.7847506999969482
1719469981057502937,0.010107308626174927,-0.002526869298890233,0.017168229445815086,1719469981059107330,0.9998525977134705,-0.002932152710855007,-0.0014215667033568025,0.01679753139615059,1719469981060285097,0.002988792723044753,-0.03003714606165886,-0.0013780391309410334,1719469981066140121,-0.016041355207562447,0.04483113810420036,0.16757868230342865,1719469981065127194,0.0,0.0,0.0,0.0,1719469981064063928,3.7794721126556396
1719469981067006178,0.010104293935000896,-0.002534107305109501,0.01716705597937107,1719469981069303810,0.9998528361320496,-0.0029203728772699833,-0.001425326569005847,0.016786981374025345,1719469981069771152,0.0029479272197932005,-0.03029024414718151,-0.0013224990107119083,1719469981077403137,0.17287181317806244,-0.10205379873514175,0.11178527772426605,1719469981075758261,0.0,0.0,0.0,0.0,1719469981073787126,3.7794721126556396
1719469981078344893,0.010104059241712093,-0.0025289650075137615,0.01716703549027443,1719469981080272631,0.9998529553413391,-0.002925483975559473,-0.0014185607433319092,0.01677849143743515,1719469981081836566,0.002971000736579299,-0.030624719336628914,-0.0013306749751791358,1719469981087134130,0.06898430734872818,0.06263712793588638,0.006555473897606134,1719469981085962285,0.0,0.0,0.0,0.0,1719469981083703414,3.7794721126556396
1719469981088226544,0.010102728381752968,-0.002530931495130062,0.017165014520287514,1719469981090519500,0.999853253364563,-0.002912713447585702,-0.0014180010184645653,0.01676207222044468,1719469981091929027,0.0029250169172883034,-0.030872846022248268,-0.0011639908188953996,1719469981096998998,0.13241985440254211,0.18699127435684204,-0.07430130988359451,1719469981095861320,0.0,0.0,0.0,0.0,1719469981093816018,3.7794721126556396
1719469981098987262,0.010102453641593456,-0.0025328397750854492,0.01716143637895584,1719469981101140781,0.9998536109924316,-0.0029038144275546074,-0.0014030302409082651,0.01674395613372326,1719469981102628981,0.0028689971659332514,-0.031036341562867165,-0.0010892748832702637,1719469981107361229,0.04250699281692505,0.18237054347991943,0.0400710366666317,1719469981106381000,0.0,0.0,0.0,0.0,1719469981104999354,3.7794721126556396
1719469981108761226,0.01013096235692501,-0.0028384120669215918,0.017150364816188812,1719469981109634932,0.9998536705970764,-0.002901528961956501,-0.0013960334472358227,0.016739487648010254,1719469981111835692,0.0027150074020028114,-0.03124626725912094,-0.0010426610242575407,1719469981117523646,-0.031049605458974838,-0.1252576857805252,0.06771399825811386,1719469981116266204,0.0,0.0,0.0,0.0,1719469981115442245,3.7794721126556396
1719469981118472741,0.010109812952578068,-0.002677268348634243,0.017154652625322342,1719469981120268502,0.9998528957366943,-0.002982413163408637,-0.0013814129633828998,0.016774550080299377,1719469981122072986,0.002548881806433201,-0.029924020171165466,-0.000975398812443018,1719469981126894564,-0.07621050626039505,-0.16438502073287964,0.12540866434574127,1719469981125920850,0.0,0.0,0.0,0.0,1719469981124918513,3.7794721126556396
1719469981127882509,0.010109812952578068,-0.002677268348634243,0.017154652625322342,1719469981128805306,0.9998531341552734,-0.0029782650526612997,-0.0014004489639773965,0.016759643331170082,1719469981129753098,0.0025490319821983576,-0.02946663647890091,-0.0008221083553507924,1719469981137005866,0.0987027958035469,0.33063799142837524,0.30582040548324585,1719469981136134661,0.0,0.0,0.0,0.0,1719469981135066878,3.7794721126556396
1719469981137923081,0.010097211226820946,-0.002607797970995307,0.017156772315502167,1719469981138883811,0.9998525977134705,-0.0029904814437031746,-0.001411553006619215,0.01679084077477455,1719469981139651568,0.002661430276930332,-0.029211506247520447,-0.0007402841583825648,1719469981147052568,0.09070083498954773,-0.2245030701160431,-0.19234859943389893,1719469981146174671,0.0,0.0,0.0,0.0,1719469981145227637,3.7794721126556396
1719469981147930765,0.010094583965837955,-0.0025695820804685354,0.017154578119516373,1719469981148899029,0.9998525977134705,-0.0029904814437031746,-0.001411553006619215,0.01679084077477455,1719469981149767594,0.0027236163150519133,-0.029113830998539925,-0.0007416836451739073,1719469981157253508,-0.08533412218093872,-0.10976193845272064,-0.003381819697096944,1719469981156387179,0.0,0.0,0.0,0.0,1719469981153833078,3.7794721126556396
1719469981158196928,0.010089620016515255,-0.0025520524941384792,0.017157074064016342,1719469981158892412,0.9998528957366943,-0.002984861843287945,-0.001429978758096695,0.016770534217357635,1719469981160185644,0.002676173811778426,-0.029215293005108833,-0.0007361081661656499,1719469981168341127,-0.03899078443646431,-0.28036290407180786,-0.08038123697042465,1719469981166925229,0.0,0.0,0.0,0.0,1719469981164387665,3.7794721126556396
1719469981169203452,0.01009171549230814,-0.0025420300662517548,0.017162667587399483,1719469981170169143,0.9998522400856018,-0.002997415605932474,-0.0014435406774282455,0.016807496547698975,1719469981170787907,0.002774544758722186,-0.029192984104156494,-0.0008003013208508492,1719469981178643309,0.08268808573484421,0.09400064498186111,0.02605736069381237,1719469981177419795,0.0,0.0,0.0,0.0,1719469981175123026,3.7794721126556396
1719469981179786938,0.01009866502135992,-0.0025393746327608824,0.017167722806334496,1719469981180876169,0.9998523592948914,-0.002987956628203392,-0.0014371449360623956,0.01679924502968788,1719469981181744932,0.002885298803448677,-0.030003583058714867,-0.0009455294348299503,1719469981187909372,0.11785025149583817,-0.0736510306596756,0.24527272582054138,1719469981185977690,0.0,0.0,0.0,0.0,1719469981184788837,3.7794721126556396
1719469981188923103,0.010100609622895718,-0.0025357576087117195,0.017169874161481857,1719469981190009515,0.9998518228530884,-0.0029990316834300756,-0.0014429893344640732,0.01682962290942669,1719469981191032834,0.002690882422029972,-0.030209597200155258,-0.0008873403421603143,1719469981196732998,0.03121452033519745,0.19195392727851868,0.1055356115102768,1719469981195514469,0.0,0.0,0.0,0.0,1719469981194304096,3.7847506999969482
1719469981197769055,0.010102858766913414,-0.002534898929297924,0.01717156358063221,1719469981199049334,0.9998512268066406,-0.0029894369654357433,-0.0014570510247722268,0.016867633908987045,1719469981200769830,0.0025833193212747574,-0.03051239810883999,-0.0009005558677017689,1719469981209055104,0.28435441851615906,0.13249507546424866,0.14842814207077026,1719469981207357250,0.0,0.0,0.0,0.0,1719469981205779988,3.7847506999969482
1719469981210232505,0.010103362612426281,-0.002535769250243902,0.017170295119285583,1719469981211369385,0.999851644039154,-0.0029757865704596043,-0.001446192734874785,0.01684599183499813,1719469981212496282,0.002394047798588872,-0.030713273212313652,-0.0009345050202682614,1719469981216598079,-0.09558530896902084,-0.14613787829875946,0.07462935149669647,1719469981215567804,0.0,0.0,0.0,0.0,1719469981213620153,3.7794721126556396
1719469981218770544,0.010094263590872288,-0.0023878340143710375,0.017174748703837395,1719469981220088284,0.9998502731323242,-0.002946937922388315,-0.001439966494217515,0.016932250931859016,1719469981221076574,0.0022663341369479895,-0.030620954930782318,-0.0007583629339933395,1719469981226399947,0.10068833082914352,-0.4049191176891327,-0.08356238901615143,1719469981224424713,0.0,0.0,0.0,0.0,1719469981223289499,3.7794721126556396
1719469981227559911,0.010098069906234741,-0.002463262528181076,0.01717035286128521,1719469981229777008,0.9998505711555481,-0.0029431029688566923,-0.0014670141972601414,0.01691151037812233,1719469981230939196,0.0023858363274484873,-0.031117748469114304,-0.0005349514540284872,1719469981236877174,-0.030731456354260445,0.014603815041482449,-0.11694362014532089,1719469981234303777,0.0,0.0,0.0,0.0,1719469981232839705,3.7847506999969482
1719469981238601569,0.010100687853991985,-0.0025000295136123896,0.017169829457998276,1719469981240849660,0.9998507499694824,-0.002934879856184125,-0.0014753169380128384,0.016900889575481415,1719469981241751079,0.002445535035803914,-0.031309161335229874,-0.0004602060071192682,1719469981245576910,0.04566262289881706,-0.11348053812980652,0.1132013201713562,1719469981244458573,0.0,0.0,0.0,0.0,1719469981243536259,3.7794721126556396
1719469981247172672,0.010099906474351883,-0.0025186643470078707,0.017170513048768044,1719469981248307968,0.9998510479927063,-0.0029241174925118685,-0.0014752346323803067,0.016885200515389442,1719469981250473248,0.0025038928724825382,-0.03143306449055672,-0.0005501746200025082,1719469981256223934,-0.18487206101417542,-0.13097204267978668,0.036368560045957565,1719469981254984879,0.0,0.0,0.0,0.0,1719469981253716292,3.7794721126556396
1719469981258171004,0.010103353299200535,-0.00252282852306962,0.01717444695532322,1719469981259559050,0.9998512864112854,-0.0029347322415560484,-0.0014835584443062544,0.016870057210326195,1719469981261676935,0.0025489095132797956,-0.03148190677165985,-0.0005503963911905885,1719469981266449190,-0.09709663689136505,-0.22663114964962006,-0.25362303853034973,1719469981265144390,0.0,0.0,0.0,0.0,1719469981263938831,3.7794721126556396
1719469981268925099,0.010103209875524044,-0.0025258392561227083,0.01717136986553669,1719469981270084680,0.999851644039154,-0.002937347861006856,-0.0014910256722941995,0.016847817227244377,1719469981272012646,0.0025573812890797853,-0.03142263740301132,-0.0006591043202206492,1719469981275738670,0.10464473813772202,-0.0520503856241703,-0.022275442257523537,1719469981274797110,0.0,0.0,0.0,0.0,1719469981273766997,3.7847506999969482
1719469981276864773,0.010102637112140656,-0.0025276883970946074,0.017170295119285583,1719469981278888505,0.9998517036437988,-0.002937722485512495,-0.0014928492018952966,0.016844190657138824,1719469981279396107,0.0025650295428931713,-0.03144049644470215,-0.0007112284074537456,1719469981285819695,-0.03503795713186264,-0.39741039276123047,-0.03789478912949562,1719469981284937444,0.0,0.0,0.0,0.0,1719469981283792991,3.7847506999969482
