pos.time,pos.x,pos.y,pos.z,rpy.r,rpy.p,rpy.y,vel.time,vel.x,vel.y,vel.z,rate_rpy.time,rate_rpy.r,rate_rpy.p,rate_rpy.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1719993405087714596,0.017924997955560684,-0.006943569518625736,0.02083015628159046,0.3141695261001587,0.7450293302536011,-2.947145462036133,1719993405090866189,0.0073605189099907875,-0.0023971612099558115,0.0008752657449804246,1719993405088872566,-2.0,-4.0,4.0,1719993405096721665,0.0,0.0,0.0,0.0
1719993405097873984,0.0179277490824461,-0.006970916874706745,0.02082262933254242,0.31253331899642944,0.7428816556930542,-2.9417781829833984,1719993405100933642,0.007340381387621164,-0.0024941458832472563,0.0008325976086780429,1719993405098753735,0.0,-3.0,-1.0,1719993405107323750,0.0,0.0,0.0,0.0
1719993405108010906,0.01792699657380581,-0.006985550280660391,0.02081604115664959,0.31184813380241394,0.7406134605407715,-2.9428834915161133,1719993405111640411,0.007353632245212793,-0.002543751150369644,0.0009001706494018435,1719993405108708604,-2.0,1.0,-3.0,1719993405117308290,0.0,0.0,0.0,0.0
1719993405117750546,0.01792399398982525,-0.006992072332650423,0.020811928436160088,0.31022876501083374,0.7404935359954834,-2.9402225017547607,1719993405121701911,0.00742886820808053,-0.002564364345744252,0.0010333370883017778,1719993405118626975,3.0,1.0,-2.0,1719993405127792476,0.0,0.0,0.0,0.0
1719993405128621623,0.017917299643158913,-0.006992061156779528,0.020800964906811714,0.3105086088180542,0.7388808131217957,-2.9336280822753906,1719993405132258821,0.007604723796248436,-0.0023678354918956757,0.0012801263947039843,1719993405129375235,0.0,-2.0,2.0,1719993405137787542,0.0,0.0,0.0,0.0
1719993405139670726,0.017992161214351654,-0.00701582757756114,0.020813172683119774,0.3105086088180542,0.7388808131217957,-2.9336280822753906,1719993405143728128,0.00736953504383564,-0.0022738571278750896,0.0012095512356609106,1719993405140503704,-2.0,2.0,-2.0,1719993405149031831,0.0,0.0,0.0,0.0
1719993405150007289,0.01798495464026928,-0.007011762820184231,0.020808516070246696,0.30951476097106934,0.7380814552307129,-2.9265475273132324,1719993405153900178,0.007647558581084013,-0.0021901719737797976,0.0011772197904065251,1719993405150960568,3.0,0.0,2.0,1719993405156801985,0.0,0.0,0.0,0.0
1719993405160456073,0.017981775104999542,-0.007008063606917858,0.020808739587664604,0.31071147322654724,0.7369933724403381,-2.929877758026123,1719993405164654530,0.007873433642089367,-0.0021208464168012142,0.0012420115526765585,1719993405161312786,0.0,3.0,-2.0,1719993405168479644,0.0,0.0,0.0,0.0
1719993405169118056,0.017983321100473404,-0.0070062060840427876,0.0208085086196661,0.31071147322654724,0.7369933724403381,-2.929877758026123,1719993405171947228,0.007873433642089367,-0.0021208464168012142,0.0012420115526765585,1719993405170170061,0.0,-1.0,2.0,1719993405177973974,0.0,0.0,0.0,0.0
1719993405179455508,0.017944004386663437,-0.006991580128669739,0.02080894447863102,0.3099387586116791,0.7400490045547485,-2.933222770690918,1719993405182737551,0.007969141937792301,-0.0023770038969814777,0.001371206366457045,1719993405180383070,-2.0,3.0,-4.0,1719993405188066363,0.0,0.0,0.0,0.0
1719993405189312625,0.017979299649596214,-0.007003444712609053,0.02082153409719467,0.30878809094429016,0.7395111322402954,-2.942173719406128,1719993405192970309,0.007794709410518408,-0.0023076676297932863,0.0013571899617090821,1719993405190120843,0.0,-1.0,0.0,1719993405198616080,0.0,0.0,0.0,0.0
1719993405200106312,0.017988115549087524,-0.00700365100055933,0.020830942317843437,0.30914655327796936,0.7379921674728394,-2.9386327266693115,1719993405205745978,0.007854383438825607,-0.0024831288028508425,0.0011132085928693414,1719993405201856470,-2.0,0.0,1.0,1719993405208424060,0.0,0.0,0.0,0.0
1719993405209516871,0.01798867993056774,-0.007004887331277132,0.020832370966672897,0.3075152337551117,0.7355644702911377,-2.9386367797851562,1719993405212500279,0.007725429721176624,-0.002405691659078002,0.0011371385771781206,1719993405210430739,1.0,-2.0,2.0,1719993405219118619,0.0,0.0,0.0,0.0
1719993405220186776,0.017977682873606682,-0.006963867694139481,0.020869113504886627,0.3075152337551117,0.7355644702911377,-2.9386367797851562,1719993405223508181,0.007725429721176624,-0.002405691659078002,0.0011371385771781206,1719993405221014896,0.0,-2.0,1.0,1719993405227099097,0.0,0.0,0.0,0.0
1719993405229044638,0.017927397042512894,-0.006930259987711906,0.020876578986644745,0.30793827772140503,0.7343135476112366,-2.9359021186828613,1719993405233103382,0.007225249893963337,-0.0023292105179280043,0.0011551055358722806,1719993405230536068,-1.0,0.0,0.0,1719993405237959473,0.0,0.0,0.0,0.0
1719993405240000023,0.017873311415314674,-0.006916453130543232,0.020853551104664803,0.30648666620254517,0.7339870929718018,-2.933485507965088,1719993405243158096,0.006830635946244001,-0.0022295438684523106,0.0008940905099734664,1719993405240863747,0.0,0.0,0.0,1719993405248465149,0.0,0.0,0.0,0.0
1719993405250447985,0.017843950539827347,-0.0069101424887776375,0.020842110738158226,0.3058028817176819,0.7329918742179871,-2.9302985668182373,1719993405253370330,0.0068747857585549355,-0.0021237500477582216,0.0008187619969248772,1719993405251496980,0.0,2.0,1.0,1719993405256969977,0.0,0.0,0.0,0.0
1719993405258322606,0.017835937440395355,-0.006906794849783182,0.02083754539489746,0.3059016466140747,0.7330446839332581,-2.926506757736206,1719993405262440098,0.007076992653310299,-0.002176488284021616,0.0007404216448776424,1719993405260401615,-2.0,2.0,-2.0,1719993405267559464,0.0,0.0,0.0,0.0
1719993405269006200,0.01783251017332077,-0.006902636960148811,0.020835822448134422,0.3046617805957794,0.7321640849113464,-2.924682855606079,1719993405272552770,0.007243691477924585,-0.0021849293261766434,0.0007316977134905756,1719993405270552412,-2.0,4.0,0.0,1719993405277915882,0.0,0.0,0.0,0.0
1719993405279847160,0.01783127523958683,-0.006897626910358667,0.020834382623434067,0.30411309003829956,0.7334662675857544,-2.922539710998535,1719993405284246395,0.007432449143379927,-0.002354786731302738,0.0006765792495571077,1719993405282105989,-2.0,0.0,-2.0,1719993405286848833,0.0,0.0,0.0,0.0
1719993405289389231,0.01793958619236946,-0.006954669952392578,0.020896442234516144,0.3031619191169739,0.7334579825401306,-2.9192910194396973,1719993405294108056,0.007892470806837082,-0.0026972389314323664,0.0010121820960193872,1719993405290670241,0.0,0.0,-2.0,1719993405296192144,0.0,0.0,0.0,0.0
1719993405298207063,0.017887892201542854,-0.00692424550652504,0.020868824794888496,0.30220770835876465,0.7332360744476318,-2.9163520336151123,1719993405303222378,0.0077611180022358894,-0.002465281868353486,0.0009036572300828993,1719993405299716574,-4.0,0.0,0.0,1719993405306350513,0.0,0.0,0.0,0.0
1719993405307389093,0.01788269728422165,-0.006886562332510948,0.02081001177430153,0.300879567861557,0.7325441241264343,-2.913973331451416,1719993405312268436,0.007806112989783287,-0.002297511324286461,0.0006463934550993145,1719993405309010758,0.0,-3.0,-1.0,1719993405316577521,0.0,0.0,0.0,0.0
1719993405317414869,0.017892897129058838,-0.00688883475959301,0.020856285467743874,0.30023306608200073,0.7305648326873779,-2.9106359481811523,1719993405323182228,0.00790366344153881,-0.002256459556519985,0.0008831257000565529,1719993405319321828,0.0,-1.0,1.0,1719993405326277754,0.0,0.0,0.0,0.0
1719993405327255281,0.01789945736527443,-0.006892964243888855,0.020881330594420433,0.3001282811164856,0.7290224432945251,-2.907811164855957,1719993405331466274,0.007893048226833344,-0.002275136299431324,0.0008297484600916505,1719993405328614713,-2.0,3.0,-8.0,1719993405336601978,0.0,0.0,0.0,0.0
1719993405337781533,0.017922889441251755,-0.006875685881823301,0.020850814878940582,0.29905033111572266,0.7298851013183594,-2.906421661376953,1719993405341611933,0.008074444718658924,-0.0024946965277194977,0.0005926183657720685,1719993405338825577,0.0,-1.0,0.0,1719993405346662386,0.0,0.0,0.0,0.0
1719993405348050579,0.017919721081852913,-0.006932974327355623,0.020837262272834778,0.29996347427368164,0.7299403548240662,-2.9082906246185303,1719993405352088575,0.008197438903152943,-0.002912778640165925,0.0004622893175110221,1719993405349047645,1.0,0.0,1.0,1719993405356655482,0.0,0.0,0.0,0.0
1719993405357685867,0.017923275008797646,-0.006960038095712662,0.0208323672413826,0.2996326982975006,0.7307025790214539,-2.9098145961761475,1719993405362066260,0.008388830348849297,-0.0028446584474295378,0.0004052678996231407,1719993405358644347,-2.0,0.0,2.0,1719993405366333127,0.0,0.0,0.0,0.0
1719993405367500505,0.017925506457686424,-0.006976002361625433,0.02082947827875614,0.29792121052742004,0.7294760346412659,-2.911714553833008,1719993405372276358,0.008582965470850468,-0.00286884605884552,0.00017835367179941386,1719993405368574694,0.0,-1.0,-3.0,1719993405377133448,0.0,0.0,0.0,0.0
1719993405378001381,0.018012521788477898,-0.0070054782554507256,0.0208306722342968,0.29669100046157837,0.7276776432991028,-2.9087350368499756,1719993405382820759,0.00856941007077694,-0.0029492757748812437,1.7735041183186695e-05,1719993405379231813,-3.0,-5.0,0.0,1719993405387236688,0.0,0.0,0.0,0.0
