pos.time,pos.x,pos.y,pos.z,rpy.r,rpy.p,rpy.y,vel.time,vel.x,vel.y,vel.z,rate_rpy.time,rate_rpy.r,rate_rpy.p,rate_rpy.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1719993206584710351,0.035450760275125504,-0.010304166004061699,0.02080928161740303,0.4620690941810608,0.6705719828605652,0.6786015033721924,1719993206589261377,0.01742653176188469,-0.0014463902916759253,-0.000795974803622812,1719993206586442837,-3.0,0.0,0.0,1719993206583844223,0.0,0.0,0.0,0.0
1719993206595613460,0.03562263026833534,-0.01031859964132309,0.020801303908228874,0.46067386865615845,0.6697942614555359,0.6766759157180786,1719993206599449091,0.017465848475694656,-0.0014391581062227488,-0.0007061624201014638,1719993206596529440,1.0,0.0,1.0,1719993206594500996,0.0,0.0,0.0,0.0
1719993206606627459,0.035623472183942795,-0.010319751687347889,0.02080540731549263,0.4600384533405304,0.6677478551864624,0.6762930750846863,1719993206610082815,0.017454223707318306,-0.0014564503217115998,-0.000595416291616857,1719993206607535389,-1.0,1.0,-1.0,1719993206605669694,0.0,0.0,0.0,0.0
1719993206616100002,0.03562024608254433,-0.010322648100554943,0.020807961001992226,0.459516316652298,0.6675522327423096,0.675223708152771,1719993206618958615,0.017369357869029045,-0.0016075825551524758,-0.0003593260480556637,1719993206616849612,-2.0,3.0,0.0,1719993206615212033,0.0,0.0,0.0,0.0
1719993206625581008,0.03561326488852501,-0.010325358249247074,0.020813744515180588,0.4584585428237915,0.6695455312728882,0.6748978495597839,1719993206628701887,0.01723117008805275,-0.001646660384722054,-0.00010364464105805382,1719993206626785560,0.0,0.0,4.0,1719993206623559647,0.0,0.0,0.0,0.0
1719993206635698393,0.03561573475599289,-0.01032823696732521,0.02081749401986599,0.45874056220054626,0.6701876521110535,0.6756427884101868,1719993206638914141,0.017219513654708862,-0.001610635663382709,-9.713618283058167e-07,1719993206636677761,0.0,0.0,-4.0,1719993206633601037,0.0,0.0,0.0,0.0
1719993206645722670,0.035613663494586945,-0.010323930531740189,0.020821010693907738,0.45853838324546814,0.6694707274436951,0.6743869781494141,1719993206650000539,0.01733165979385376,-0.0016928613185882568,-1.285459438804537e-05,1719993206647943266,-1.0,0.0,0.0,1719993206643376052,0.0,0.0,0.0,0.0
1719993206656322589,0.0356358177959919,-0.010332655161619186,0.020829176530241966,0.45876026153564453,0.6687159538269043,0.6732621192932129,1719993206660660401,0.017303263768553734,-0.0018584771314635873,1.9791793874901487e-06,1719993206658303173,-1.0,-1.0,0.0,1719993206654011905,0.0,0.0,0.0,0.0
1719993206666736018,0.03562553599476814,-0.010332449339330196,0.02083585038781166,0.45962628722190857,0.6677944660186768,0.6720184683799744,1719993206671205865,0.017249805852770805,-0.0019654282368719578,-7.059214840410277e-05,1719993206668740232,2.0,0.0,-2.0,1719993206664402221,0.0,0.0,0.0,0.0
1719993206677610657,0.035622578114271164,-0.010335223749279976,0.020837945863604546,0.45869919657707214,0.6688907146453857,0.671613872051239,1719993206681021149,0.017249805852770805,-0.0019654282368719578,-7.059214840410277e-05,1719993206678863673,3.0,-2.0,2.0,1719993206675817917,0.0,0.0,0.0,0.0
1719993206685672866,0.03552255779504776,-0.010326211340725422,0.02083338238298893,0.45993903279304504,0.675285816192627,0.6744823455810547,1719993206690179450,0.01640244573354721,-0.001858291681855917,-0.00020187909831292927,1719993206687865720,2.0,0.0,-4.0,1719993206684549046,0.0,0.0,0.0,0.0
1719993206695488174,0.03548039495944977,-0.010316871106624603,0.020832732319831848,0.4599189758300781,0.6749469637870789,0.6737149357795715,1719993206701217100,0.016136428341269493,-0.001862295437604189,-9.727496217237785e-05,1719993206698874126,-1.0,0.0,1.0,1719993206693601121,0.0,0.0,0.0,0.0
1719993206704646554,0.03546138480305672,-0.010317198000848293,0.020835524424910545,0.45985329151153564,0.6738401055335999,0.6730214953422546,1719993206711010383,0.016091596335172653,-0.002076169475913048,1.9666280422825366e-05,1719993206707897425,-2.0,0.0,0.0,1719993206703414157,0.0,0.0,0.0,0.0
1719993206715064888,0.03545057028532028,-0.010318073444068432,0.020837880671024323,0.4590119421482086,0.6717535257339478,0.6724674105644226,1719993206721021225,0.016622910276055336,-0.002278184285387397,0.00019149616127833724,1719993206717852850,0.0,1.0,2.0,1719993206714087103,0.0,0.0,0.0,0.0
1719993206725407316,0.03544696420431137,-0.010315146297216415,0.020833764225244522,0.4574200510978699,0.6702042818069458,0.6730450391769409,1719993206731635383,0.016484549269080162,-0.002386712236329913,0.00022453143901657313,1719993206727742089,0.0,0.0,-3.0,1719993206724161249,0.0,0.0,0.0,0.0
1719993206734720925,0.03544288128614426,-0.010314254090189934,0.02083229087293148,0.457194060087204,0.6700026988983154,0.6712290048599243,1719993206742555027,0.016452614217996597,-0.002270331373438239,0.0002167755301343277,1719993206738478572,-1.0,4.0,1.0,1719993206733589570,0.0,0.0,0.0,0.0
1719993206745959147,0.035438958555459976,-0.010312867350876331,0.020824695006012917,0.45671284198760986,0.6694219708442688,0.6710991263389587,1719993206750388427,0.01645396091043949,-0.0020883989054709673,0.0001710166543489322,1719993206747093857,-2.0,0.0,0.0,1719993206744580105,0.0,0.0,0.0,0.0
1719993206756444872,0.0354362316429615,-0.01031491532921791,0.02082050032913685,0.45643681287765503,0.6686069965362549,0.670211911201477,1719993206760255168,0.01647111214697361,-0.0019827159121632576,0.00019211744074709713,1719993206757357551,-1.0,-2.0,3.0,1719993206755448289,0.0,0.0,0.0,0.0
