pos.time,pos.x,pos.y,pos.z,rpy.r,rpy.p,rpy.y,vel.time,vel.x,vel.y,vel.z,rate_rpy.time,rate_rpy.r,rate_rpy.p,rate_rpy.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1719993502678782777,0.01833808422088623,-0.009947446174919605,0.021035995334386826,0.2177182286977768,0.6000847816467285,3.3036468029022217,1719993502682237625,0.015131698921322823,0.0014027149882167578,-0.0008193202083930373,1719993502679751628,1.0,0.0,0.0,1719993502678027290,0.0,0.0,0.0,0.0
1719993502688996204,0.01834186725318432,-0.009947245009243488,0.021041061729192734,0.21872881054878235,0.6012200713157654,3.2985453605651855,1719993502692790690,0.015024326741695404,0.0014537317911162972,-0.0008812728337943554,1719993502690008908,-1.0,0.0,1.0,1719993502688298327,0.0,0.0,0.0,0.0
1719993502699072510,0.01833905093371868,-0.00993967242538929,0.021047821268439293,0.2194218933582306,0.6010459661483765,3.30155348777771,1719993502702934365,0.015050044283270836,0.0015588275855407119,-0.0008139637066051364,1719993502700097005,0.0,0.0,-2.0,1719993502698352098,0.0,0.0,0.0,0.0
1719993502708739369,0.01833852380514145,-0.009937039576470852,0.021046306937932968,0.21888533234596252,0.5994822978973389,3.2985308170318604,1719993502712914136,0.015190492384135723,0.0017842628294602036,-0.0008665932691656053,1719993502709790657,-1.0,0.0,4.0,1719993502707783137,0.0,0.0,0.0,0.0
1719993502718947502,0.0183414239436388,-0.009935880079865456,0.02104475162923336,0.21898877620697021,0.6000192165374756,3.3004238605499268,1719993502723909546,0.015393304638564587,0.001862072036601603,-0.0008991947979666293,1719993502720222889,0.0,-1.0,-10.0,1719993502717714013,0.0,0.0,0.0,0.0
1719993502731138823,0.018346376717090607,-0.009934857487678528,0.021045226603746414,0.21870265901088715,0.5997018218040466,3.301326036453247,1719993502734676351,0.01559408102184534,0.001845388556830585,-0.0008621569140814245,1719993502732095249,3.0,0.0,-1.0,1719993502728966194,0.0,0.0,0.0,0.0
1719993502738942964,0.018350524827837944,-0.009936721995472908,0.02105412818491459,0.21860918402671814,0.6001470685005188,3.2971391677856445,1719993502743595675,0.015765490010380745,0.0019693360663950443,-0.0007498469203710556,1719993502740008088,-1.0,1.0,2.0,1719993502737693074,0.0,0.0,0.0,0.0
1719993502748932712,0.018356939777731895,-0.009930519387125969,0.021060816943645477,0.21887360513210297,0.5987120866775513,3.299232244491577,1719993502752263551,0.01583990827202797,0.0020730912219733,-0.0007174186175689101,1719993502749859932,0.0,3.0,-5.0,1719993502747840471,0.0,0.0,0.0,0.0
1719993502758912376,0.018356366083025932,-0.009929819032549858,0.02105826884508133,0.21836206316947937,0.6016810536384583,3.3001508712768555,1719993502762746204,0.015874862670898438,0.0020507662557065487,-0.0008732476271688938,1719993502759922361,0.0,0.0,0.0,1719993502757824591,0.0,0.0,0.0,0.0
1719993502770056877,0.018354011699557304,-0.009926368482410908,0.02104874700307846,0.2180909812450409,0.6024554371833801,3.30210280418396,1719993502775082116,0.01599624939262867,0.0020231676753610373,-0.0011265743523836136,1719993502771397640,2.0,0.0,1.0,1719993502768687887,0.0,0.0,0.0,0.0
1719993502780126210,0.01851656474173069,-0.009906101040542126,0.02103649638593197,0.21913649141788483,0.6012099385261536,3.3041677474975586,1719993502784442310,0.016083624213933945,0.001966466661542654,-0.0013027189997956157,1719993502781088093,-4.0,3.0,0.0,1719993502778096647,0.0,0.0,0.0,0.0
1719993502790059334,0.018517103046178818,-0.009906195104122162,0.02102728560566902,0.2178582400083542,0.6010932922363281,3.3008713722229004,1719993502793743121,0.016141287982463837,0.0019726513419300318,-0.0013200718676671386,1719993502791068818,-2.0,-1.0,1.0,1719993502788858277,0.0,0.0,0.0,0.0
