pos.time,pos.x,pos.y,pos.z,rpy.r,rpy.p,rpy.y,vel.time,vel.x,vel.y,vel.z,rate_rpy.time,rate_rpy.r,rate_rpy.p,rate_rpy.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1719993275526770009,0.01446460373699665,-0.011344064027071,0.020814990624785423,0.23292045295238495,0.7695944309234619,-3.639746904373169,1719993275522787098,0.008573494851589203,-0.0010273432126268744,-0.0007112365565262735,1719993275518918049,0.0,0.0,-2.0,1719993275525528614,0.0,0.0,0.0,0.0
1719993275537368619,0.014472328126430511,-0.011345559731125832,0.02082129195332527,0.23298633098602295,0.7674288153648376,-3.636115074157715,1719993275532512447,0.008679880760610104,-0.0010407238733023405,-0.0009141052141785622,1719993275529641314,0.0,0.0,-1.0,1719993275536186298,0.0,0.0,0.0,0.0
1719993275546369246,0.014477018266916275,-0.011342843994498253,0.02081833779811859,0.23285645246505737,0.7658637762069702,-3.632934808731079,1719993275542404585,0.008740752004086971,-0.0010378009174019098,-0.0008755726739764214,1719993275538603741,3.0,2.0,-4.0,1719993275545733732,0.0,0.0,0.0,0.0
1719993275557587538,0.014480432495474815,-0.011336351744830608,0.020815931260585785,0.2342095524072647,0.7659299373626709,-3.635249376296997,1719993275551642625,0.008787516504526138,-0.0010169482557103038,-0.0009593862341716886,1719993275548345383,-2.0,-1.0,3.0,1719993275556392369,0.0,0.0,0.0,0.0
1719993275569044594,0.0144838597625494,-0.011333066038787365,0.020813515409827232,0.23371697962284088,0.7640941143035889,-3.635988712310791,1719993275561901228,0.008830330334603786,-0.0007630885811522603,-0.0010835641296580434,1719993275558923346,-1.0,4.0,1.0,1719993275566856499,0.0,0.0,0.0,0.0
1719993275576566711,0.014431606978178024,-0.011330128647387028,0.020823713392019272,0.23390646278858185,0.7648244500160217,-3.637263298034668,1719993275573490715,0.008941644802689552,-0.0005848685977980494,-0.0011071026092395186,1719993275570375929,3.0,2.0,-2.0,1719993275575364076,0.0,0.0,0.0,0.0
1719993275586458925,0.01440433505922556,-0.011325948871672153,0.020830191671848297,0.2360711693763733,0.7668156027793884,-3.640019655227661,1719993275584160588,0.008550942875444889,-0.0006087290239520371,-0.0009637824841775,1719993275579667323,-1.0,0.0,0.0,1719993275585303498,0.0,0.0,0.0,0.0
1719993275597344413,0.014489181339740753,-0.011332869529724121,0.02082146890461445,0.23567292094230652,0.7667603492736816,-3.6421682834625244,1719993275595369931,0.008374405093491077,-0.0007042411016300321,-0.0008601436857134104,1719993275588680791,1.0,0.0,0.0,1719993275596416325,0.0,0.0,0.0,0.0
1719993275607565822,0.014537678100168705,-0.011291113682091236,0.02075779065489769,0.23556697368621826,0.7661064267158508,-3.6442699432373047,1719993275604039333,0.008483320474624634,-0.0005355862667784095,-0.0011406647972762585,1719993275598676731,3.0,-1.0,0.0,1719993275606475642,0.0,0.0,0.0,0.0
1719993275617820372,0.014562226831912994,-0.011268872767686844,0.020720601081848145,0.23699456453323364,0.7662648558616638,-3.6462903022766113,1719993275612842253,0.008426723070442677,-0.0005187124479562044,-0.001361773000098765,1719993275608816257,0.0,3.0,0.0,1719993275615089444,0.0,0.0,0.0,0.0
