pos.time,pos.x,pos.y,pos.z,rpy.r,rpy.p,rpy.y,vel.time,vel.x,vel.y,vel.z,rate_rpy.time,rate_rpy.r,rate_rpy.p,rate_rpy.y,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1719988398825296236,0.0231822170317173,-0.0027848330792039633,0.021117301657795906,0.5422239899635315,1.2139390707015991,3.965613603591919,1719988398828596000,0.01216125302016735,0.0024913977831602097,-0.005558030679821968,1719988398826277829,-1.0,-1.0,1.0,1719988398824362377,0.0,0.0,0.0,0.0
1719988398835795458,0.02318410761654377,-0.0028240482788532972,0.021066170185804367,0.5412803888320923,1.2134833335876465,3.9613804817199707,1719988398839606634,0.01215636171400547,0.0023978971876204014,-0.005657176487147808,1719988398836691001,0.0,4.0,-3.0,1719988398834635561,0.0,0.0,0.0,0.0
1719988398843669175,0.023187443614006042,-0.0028449376113712788,0.021042585372924805,0.5399007797241211,1.2152061462402344,3.961820602416992,1719988398848958400,0.012336364015936852,0.0023446662817150354,-0.005328524392098188,1719988398844558607,2.0,2.0,1.0,1719988398842726224,0.0,0.0,0.0,0.0
1719988398854333319,0.023183371871709824,-0.0028155879117548466,0.02108582854270935,0.5417394042015076,1.2158704996109009,3.957059144973755,1719988398857380556,0.012276533991098404,0.0023312720004469156,-0.005153092555701733,1719988398855266085,3.0,-1.0,-2.0,1719988398853275573,0.0,0.0,0.0,0.0
1719988398863146951,0.02317909151315689,-0.00280476501211524,0.02110358141362667,0.5404402613639832,1.2152680158615112,3.9596376419067383,1719988398867032899,0.01226985827088356,0.002112440299242735,-0.005504452157765627,1719988398864975901,0.0,4.0,-1.0,1719988398862189833,0.0,0.0,0.0,0.0
1719988398875315600,0.023179469630122185,-0.002840717090293765,0.021057046949863434,0.5409093499183655,1.215411901473999,3.954925298690796,1719988398878635068,0.012338055297732353,0.002205696888267994,-0.005711552686989307,1719988398876412475,4.0,1.0,-2.0,1719988398874127505,0.0,0.0,0.0,0.0
1719988398886031370,0.02317931316792965,-0.0028187825810164213,0.021077115088701248,0.5419210195541382,1.2159521579742432,3.955815315246582,1719988398889646097,0.013133035972714424,0.0021749045699834824,-0.006342864595353603,1719988398887202214,-2.0,0.0,-1.0,1719988398884878117,0.0,0.0,0.0,0.0
1719988398894813248,0.023181265220046043,-0.002809627680107951,0.021086927503347397,0.540378749370575,1.2158039808273315,3.956488847732544,1719988398897735208,0.013133035972714424,0.0021749045699834824,-0.006342864595353603,1719988398895802680,2.0,-2.0,0.0,1719988398892857140,0.0,0.0,0.0,0.0
1719988398905815565,0.02319703809916973,-0.0028038963209837675,0.021079638972878456,0.5402478575706482,1.2152687311172485,3.9559812545776367,1719988398909187180,0.013385926373302937,0.0021182976197451353,-0.006360691972076893,1719988398906866971,-1.0,1.0,2.0,1719988398904731821,0.0,0.0,0.0,0.0
1719988398915249079,0.023192977532744408,-0.0027999815065413713,0.02108359895646572,0.5398738980293274,1.2150434255599976,3.958798408508301,1719988398918161754,0.01358006801456213,0.002096449723467231,-0.006159497890621424,1719988398916296730,3.0,4.0,-3.0,1719988398913330233,0.0,0.0,0.0,0.0
1719988398924444321,0.02319183759391308,-0.0028006609063595533,0.021092480048537254,0.5405109524726868,1.2155669927597046,3.9593865871429443,1719988398928747238,0.01353543996810913,0.0020786477252840996,-0.006033342331647873,1719988398926489061,-1.0,0.0,0.0,1719988398923177948,0.0,0.0,0.0,0.0
1719988398936955805,0.023200826719403267,-0.0027963549364358187,0.021090419963002205,0.5399038791656494,1.2148945331573486,3.9601476192474365,1719988398940286043,0.013489363715052605,0.0020496586803346872,-0.005909657571464777,1719988398938050801,0.0,1.0,3.0,1719988398932440180,0.0,0.0,0.0,0.0
1719988398945294680,0.023191671818494797,-0.0027972746174782515,0.021098636090755463,0.5394409894943237,1.215027928352356,3.962547779083252,1719988398949885892,0.013386521488428116,0.001983633730560541,-0.005737722385674715,1719988398947429062,4.0,2.0,1.0,1719988398944029971,0.0,0.0,0.0,0.0
1719988398954071966,0.0232025608420372,-0.0027951053343713284,0.021094176918268204,0.5407019853591919,1.2152810096740723,3.9655354022979736,1719988398958697439,0.013350042514503002,0.002165434416383505,-0.005638265982270241,1719988398955619508,1.0,-1.0,-4.0,1719988398952114537,0.0,0.0,0.0,0.0
1719988398964263624,0.02319147437810898,-0.0027898314874619246,0.02110215649008751,0.5407267212867737,1.2147250175476074,3.96631121635437,1719988398968900867,0.013331850990653038,0.0023295709397643805,-0.005573997739702463,1719988398965531783,4.0,1.0,-4.0,1719988398962385247,0.0,0.0,0.0,0.0
1719988398974688913,0.023191433399915695,-0.002788625657558441,0.021111153066158295,0.5416275262832642,1.2141544818878174,3.96631121635437,1719988398978813483,0.013292236253619194,0.0023627476766705513,-0.00564421433955431,1719988398975809519,2.0,5.0,0.0,1719988398973052786,0.0,0.0,0.0,0.0
1719988398983271759,0.02319910190999508,-0.002787772100418806,0.021105816587805748,0.5419660210609436,1.2166210412979126,3.96726655960083,1719988398987924286,0.013009259477257729,0.002367750508710742,-0.005665177945047617,1719988398984703240,1.0,0.0,-2.0,1719988398982012186,0.0,0.0,0.0,0.0
1719988398992992719,0.02318885736167431,-0.0027861844282597303,0.021106189116835594,0.5420248508453369,1.216664433479309,3.969196081161499,1719988398996876101,0.012789302505552769,0.0025159174110740423,-0.005504012107849121,1719988398995207277,0.0,0.0,0.0,1719988398992056549,0.0,0.0,0.0,0.0
1719988399004578643,0.02318461611866951,-0.002785227494314313,0.02110767737030983,0.5412802696228027,1.215446949005127,3.972687005996704,1719988399008558211,0.012773344293236732,0.002462146570906043,-0.005365560296922922,1719988399006358866,3.0,5.0,3.0,1719988399002537127,0.0,0.0,0.0,0.0
