duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,0.22517134703918565,-0.02930263039717624,0.9238615880627715,-8.64481311519271,24.65433861535188,-33.69027487212716,22.746985447810133,-6.084637182066662,0.2244634679005489,0.034348617860515906,0.03714507253474475,-3.5289208457256507,12.003900752534973,-16.49223871571756,10.5714485514011,-2.641546471927134,0.052853202096276655,-0.7521652109869882,12.435807380322782,-49.165931553930314,104.96674365392745,-123.85722289043666,75.3826625506317,-18.451052150689986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.10215150897377125,-0.019615585987592662,0.43292777993688186,1.4495744588629602,-6.862844275793196,11.03257813900941,-7.958143611494301,2.151652252152083,0.20949763338291993,0.04345299347789265,-0.14569034131710673,1.4489139493134704,-5.937851302978014,10.722838463060636,-9.00806388993153,2.8643812082982487,0.6108182051720841,0.5943041872608626,-5.437038678283068,27.483764441088194,-68.68919357155468,91.0634505418096,-61.219336408158,16.414767759767013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3303422123450561,0.2845067318046828,0.0032345567700368776,-1.2219775651142648,3.1873733490459544,-4.024776738043699,2.5940881440476278,-0.6747869361093723,0.19573366602826933,-0.09914895915515545,-0.3867426752788468,1.6030252794238833,-3.8793681764212185,5.74313879342755,-4.476504004113956,1.3766385431262975,0.8242209233045393,0.23348544057996745,-0.3439339284632131,0.09867191329088618,3.081681779085427,-9.035953552583788,9.607680224707964,-3.528456267185747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.47946245522833086,0.0673608698047714,-0.3597721483048931,1.786896367393217,-4.638318560022255,6.6592339770528985,-4.958594955216671,1.479730749853684,0.0751779791460135,-0.17053254938316645,0.8744990365425003,-3.508040034339528,6.91902901643232,-7.14051004463038,3.6553436888504747,-0.7124070718361338,0.940329403330811,-0.09991571535717553,1.5491098312123552,-7.138829288997112,16.24803427426062,-19.438545543219952,11.752434828532829,-2.842663032613568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5159900312149182,-0.00523856895208778,0.3859839046596559,-2.597715901479093,7.5278772763642605,-11.305677726655825,8.578624589884823,-2.5783565899518224,-0.009540884133362985,-0.047767874450188694,-0.4095981106978394,1.2454614470625704,1.0455401712410628,-6.761869387514185,7.762607305174706,-2.851273809605825,0.9719277234973568,-0.08794874752108776,1.5269540482069648,-7.0021067971257445,13.222323895744688,-11.126117855078736,3.4150380582358224,0.04989653661967681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5217872926930561,0.03739758862962134,-0.29063540705194185,1.2276514120876285,-2.8825382471653525,3.818985787904985,-2.619776512049648,0.7163824734315491,-0.025884293001985276,-0.03028687673786436,0.04627278515819822,0.5140612635260003,-3.169291884936585,6.408193192627949,-5.609060338912053,1.8110066151577946,0.9709781414672951,0.0509476600218221,-0.6697711572746939,3.542653115739863,-8.608039873181314,10.754171931872056,-6.735814086882555,1.6802912050046181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5292917161058484,-0.002914922002816879,0.17086227953874703,-0.10159987853855051,-2.639538038805028,7.223054373108532,-7.0095480244637525,2.356556242569608,-0.05566226440671241,-0.08408552471837737,0.5868138288184254,-3.399700234522668,9.320945281408148,-12.103878146250771,7.2727524064165685,-1.606076910612435,0.9863363846694155,0.13384104947462452,-1.4255244430856588,8.063678524057872,-23.084277237474673,33.95101368817566,-24.578131409593595,6.945518003493916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5259970127172112,0.012570033114192176,-0.08612291106242817,0.040621685276561646,0.7201499386416027,-1.9485252211471589,1.9314763584815147,-0.6722074503342635,-0.0690774351940609,0.010977185662715404,-0.2816239825585935,1.3175137695687977,-2.6916691629424774,2.7606104570678554,-1.3140875147021678,0.20426343471679093,0.9933196159170091,-0.04428274381670909,0.6632380128668851,-3.6063805363202603,9.081749744768146,-11.693188187489158,7.421966556613452,-1.8289259378887506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.524123073321705,0.01479781679367416,0.4563631581777613,-3.6438410928015146,11.081889347155757,-17.024765189280423,12.081311425318503,-3.1926392998869337,-0.06331664878343177,0.06886171179158512,-0.8450135756924171,4.008279747353369,-9.065339478549422,9.090276670149088,-3.685530965331826,0.37868312004946286,0.9873618117740643,0.16344067769786097,-1.3650926380163264,3.321635106785298,2.0086400416157058,-16.973163708159596,20.82071303876583,-7.974657947322402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.28591170513744474,-0.7006975635314604,-0.2568200917922155,1.0565234543331006,-2.8579836400775442,5.516780279213442,-4.998807549900122,1.6736308101879003,-0.11016194842541825,0.14261833554452263,1.4685774389350634,-4.720923966335218,12.207396541035244,-19.010441262266802,14.357512587276114,-4.126342435763258,0.9888045236011265,0.010123697678191065,-0.03475372684877468,-0.5374103270937947,-3.631967746800645,12.855178709011826,-14.064937541825522,5.135587909295731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
