duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,-2.7920442385968363,10.859295310207274,-16.514292639676032,11.913455136355969,-3.7467089029130562,0.4621276011939272,-0.01760285072279287,-0.5248770700941314,-1.3218615241345806,5.344214765006703,-8.76166284178766,7.3475790863854265,-2.968026439719782,0.243645899633497,-0.014155855445918087,0.5251207881996854,14.521985379793524,-50.69977493414301,68.92731666373938,-45.942480321527995,15.531010225981001,-2.1941446062340284,-0.08662760386334205,0.4972680322499867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.231832525328318,-42.98293932013866,185.3332909133283,-439.2519384177312,617.1962441971621,-513.7770909236158,234.96220448751987,-46.07222352585038,3.6070022621090425,-38.41553728669602,174.29574819045084,-436.26610215727635,649.5294205891787,-573.9958084902509,278.2539871689754,-56.61459403127294,-22.480224714267948,223.8978472297106,-940.2200242523721,2157.1339021416493,-2920.502252280872,2334.4092698631084,-1020.4218117019159,188.7344240308387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6445274729870207,-10.361287250567692,70.22215006619304,-258.97984583272967,557.8485635733763,-695.0693851925805,456.04570640871924,-117.69683196995793,0.0011916363473742178,-0.4866456464525701,7.3668620386217585,-46.825033519286215,158.20476262240695,-299.22519913677144,300.2464447942473,-124.32278840466682,-0.032851980639641114,6.109995042199125,-84.24248166060795,495.739080604402,-1558.2334084933464,2747.4027873195837,-2574.048340595211,1002.0664318714587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.07576953905490656,1.5407155147356857,-12.947382571014444,57.342760422397745,-140.06638872494037,174.90615150823893,-76.75402302457786,-18.5792052613196,0.050577991237353646,-0.889070898467752,5.997870471239147,-17.6786240996885,9.36060510240018,73.12592086408422,-173.69979272404265,122.3142444504845,-0.08111255854662097,0.9662740467270877,-0.26329611378882645,-50.62722585434846,338.5888035688076,-1001.6958203273891,1447.7104631633044,-831.4795468674032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.01214456342609946,0.2528651999040149,-1.7759957454840687,1.9833406338111863,37.4402512088788,-212.86136246900801,466.03149227786605,-380.7518503701887,0.05464994376473638,-1.2573167582226847,10.63890857531734,-31.92517260798412,-72.60355482269965,780.3600653661457,-2045.0127799335273,1873.8402662262158,-0.05023419887847797,1.194263482018073,-11.423706417110376,54.86160539794638,-129.67947933610702,95.51757403672093,140.989951019341,-207.47356051404054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.0013934637454672,0.03607079839235708,-0.33713964586816914,1.0472928286939323,3.5608020645382155,-35.776726937322465,96.74055726746703,-90.39417427636029,-1.5289214568939262e-06,-0.001030160885185537,0.07169119019963362,-1.4725729971640933,14.165125025003443,-71.42057182812461,183.5148573278067,-190.51939229328315,-0.02398430400867897,0.6096786859152032,-4.842878342913747,-3.6438412691747404,284.55050944526573,-1809.9331823477808,4905.7969915625445,-5089.806975500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00032598371083189856,-0.007060404054922907,0.027021429505606192,0.4253291044777317,-4.069732047832844,6.962017089808431,36.37231828681455,-113.24179282514208,0.00037711412090528113,-0.00876817687958582,0.05631461720367462,0.08611787123748964,-1.4550799235034837,-5.206037350339682,66.20005679854103,-141.85543233424326,0.004729418281503283,-0.24593060106431597,4.866253725156911,-47.80831219732315,242.49062038204823,-540.4682987846841,-0.7424316749905949,1353.8737807506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.00015458754809751234,0.004303088420746812,-0.03629116299866693,0.0015630607284060527,1.1951951635742897,-1.5043670726677059,-27.712375176384338,84.75842775776577,0.00014149647893365555,-0.004041246797382579,0.034655669984980236,0.00598631472207268,-1.2481570895032377,1.1544187986313315,34.058168332047714,-105.15879827486235,0.00017544850958269015,-0.002587865971189165,-0.03649011109936909,0.9305176849434565,-4.981034076496885,-12.637636522334695,187.0460217006732,-441.7218650650463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-2.4131901457541914e-05,0.00468379840221191,-0.16253576740151401,2.2978571036813054,-13.818065987562637,10.165709317797063,236.5760486598951,-731.8678959736277,0.0003161118734977858,-0.007001868595028352,-0.03306804578460627,2.1690767410763345,-21.644204239355265,68.43627109107253,92.21636253813773,-664.6200282159065,-0.003153328016422927,0.10632992495216408,-1.113025547381472,-0.2492364497976686,82.94416305767436,-559.1795428515601,1207.9087430016984,-110.65715982181528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-3.1591496961393786e-05,0.002826328299060792,-0.08171595305435156,1.0574265539346956,-5.88811358212665,1.8351155146536946,111.18683065853163,-320.5713852632898,-0.00017539347164890562,0.008444170491362125,-0.16024684364843017,1.4500126274868297,-5.267075652883571,-7.829297990075826,110.24339586276623,-218.52230305232007,0.0006571767841047853,-0.022397694430294122,0.22647464966791458,-0.2107438120078205,0.28081972237938463,-167.02856745755184,1613.9617448132728,-4430.873434884148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
