duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,-0.5253116535651895,0.030626946444669907,-0.49275937705696926,2.7208394632760444,-6.3447572218868675,7.450613607135674,-4.040127084207061,0.7906789868104112,0.5252878718309445,-0.025845915413307267,0.49341462247572815,-3.3698409944936514,6.733118285126821,-5.899397742895767,2.295111643431522,-0.30053367675863074,0.04776123187258443,-0.3228400040094355,9.732443203293752,-49.57857322437726,127.4018035933362,-172.77030606359685,117.21197574985815,-31.31809213870525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.40326575278801186,0.3126865943562151,0.7811536394955646,-3.0736242494586703,6.977177546497964,-8.932815839534495,6.227530800481663,-1.8467985632758646,0.4502122549095685,-0.024018708472816844,-0.3274347950725548,2.2087014090857275,-5.89156949467946,7.734975383273502,-5.086374792523895,1.344181106324716,0.4092948463031816,0.44470454895886047,-3.459193903368759,21.493181317930716,-58.468175858306395,78.37632084955857,-51.21869560537497,13.07878935879267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.04664827147825355,0.4989319121517793,-0.2451736362062549,0.4919683729463261,-2.388946195871241,4.585200673608794,-3.8151565962024483,1.1745075018442586,0.4074682367300302,-0.06866479463060095,-0.2900024341845019,-0.3769056356949705,3.907725613581202,-8.297476146225648,7.299541728226288,-2.3282676692140347,0.6586445714952892,0.27010541161879614,-0.9112133752536175,4.809277629222182,-13.491945719246417,19.531522507284137,-13.88119339310914,3.8385403574505848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.35054713598383935,0.16665313941932902,0.08693509625935902,-1.2456837644363972,3.7937048099285056,-5.745220175296252,4.297823479150553,-1.2602970002643437,0.2518089800588411,-0.12207212538723292,0.05169938921473117,-0.23913849375204466,0.5168253936925599,-0.6945266665479612,0.5435056348295759,-0.17074061338019494,0.8268124977488995,0.07200517000278203,0.7189125117908678,-4.0632153380200675,10.310783724759162,-14.01022394577518,9.875737007013244,-2.8328660160097248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4448009970959803,0.00877096634808645,0.5028306399632392,-4.401695256236872,15.041751380436532,-24.1791871183184,18.532220617001347,-5.470442568252743,0.13545227950137995,-0.024836503289273667,-1.1294222273629209,5.430423078472943,-10.580352036672423,9.738553205529124,-3.8231298857835725,0.34650719756972237,0.898658207821619,-0.02476808487590638,0.45180658877314994,-1.9518582836569751,4.933495626359941,-6.869455151080953,4.8305039965249,-1.3445018569832987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.48029527157369695,0.04122340026114246,-0.18010361260276442,1.3227724950747537,-4.477726974744673,7.219379361448897,-5.485016090874058,1.5828630873349074,0.09308395664825195,-0.05559911054390268,0.0592089400818936,0.40429488992250034,-3.008330088455219,6.444205920601671,-5.79471177330591,1.8981491140372375,0.9248986345719108,-0.027911208629635,0.6996313060735588,-3.5345261321391015,9.041384016246443,-12.490152571818063,8.860759349115767,-2.524242380411741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5036053026129711,0.014591213733545034,-0.46109204520117986,3.426561492363985,-10.742309420335122,16.64025611366905,-12.546200040283574,3.6754028406137413,0.04011581024962896,-0.09413732475794089,0.824314300920725,-3.2476295580479606,5.9873871261380085,-5.4958052471677785,2.275047210178356,-0.2752686500296417,0.9504943353802999,0.017753764961406456,-0.6811746982779593,4.209553923987386,-10.89419029095735,14.307276007281441,-9.453125421384293,2.500625851635487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5102706072833619,0.044075258260383596,-0.2913780081509891,0.7597038258824457,0.15672233016823006,-3.231345159047401,4.226839682364128,-1.660255546099439,0.012614931890140874,0.044745141380550864,-1.0408655658533823,5.816077900778022,-15.48567588537875,21.217272048840726,-14.409280410183776,3.8395519765915194,0.9561559159271183,0.0858599815275516,-1.0455419126288064,5.905199677726954,-16.13272690808634,22.41591435332523,-15.341022488042686,4.113469426805925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5154574707875705,-0.0006420991616234423,-0.008634475132961339,0.7868272490983066,-3.8178783557148313,6.540709027818659,-5.536904804728962,1.8363285497030475,-0.004818468194631054,-0.07478223779303916,0.6484374955801218,-1.6121698840179288,1.014008216934548,0.1888966636650209,-0.30250222979536634,0.08728188962722083,0.9572673186537659,0.0964060863466813,-1.2049998580852603,4.371371196700341,-2.260359626284975,-11.025274388600323,17.10118728979963,-7.079086114444039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3042566777504678,-0.6292886847747191,-0.7412838219868881,3.6563995127535027,-10.219512855026867,15.737188601593893,-11.810768151698378,3.4445849074469534,-0.05366099014852574,0.15631530895144558,1.18025587872071,-2.464942153899353,4.550589283220808,-6.678420787865584,4.986368244277028,-1.4179565007441317,0.9564326627449874,-0.042836444185880555,0.5789361816526554,-3.2398843283644774,2.5109236313115164,5.7002758925936865,-10.048078297877598,4.281063836454214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.26067308389848687,-0.1307896557674674,-0.17807595604848273,2.4228817771258915,-4.633545686197283,4.185063390171364,-1.729949913544101,0.2344338037682382,0.2579961634765841,-0.048464420792376124,-0.7064955986720464,2.1351974408758703,-4.956476088554976,8.400543824715283,-7.2492209772226275,2.3344259510510343,0.6915737358677224,-0.2609588541653871,-2.506825297823764,13.742541264164117,-34.20496853953713,47.656739573221856,-34.36000744480999,9.84077016499835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.08300140531175625,0.41277684440142687,0.8005411027914344,-5.589975245639911,16.633522279402072,-25.541495945866302,19.44369413943962,-5.802132697617213,0.16706507764108405,-0.05898357694550995,0.30434263782941856,0.5436162418879277,-3.5972825992159443,5.383547532360664,-3.4867388446432153,0.8892044091210568,0.6006411608923036,0.13906168075072975,-0.40709381173086606,4.379064517964801,-13.410721181234754,18.1038379635544,-11.177642365850812,2.5419888912733923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.27662465656387947,0.17335976858264693,-0.058704549955250866,0.28700480237484416,-0.4860336104001434,-0.018994608750258123,0.48224399235834203,-0.24098702291999663,0.1437409171091275,-0.0357460934675069,0.08723166146839734,-0.17328610598179903,0.011581954879086953,0.05330522491100443,0.21074859883191502,-0.1817202162650944,0.7714828848602941,0.19266020049341048,-0.7391625987691012,2.994961675146857,-6.721725211094986,8.61417577630895,-5.905655516979344,1.6456972667096763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
