pos.time,pos.x,pos.y,pos.z
1716287470137004750,0.020688841119408607,-0.02202541008591652,0.015811316668987274
1716287470147178478,0.020688893273472786,-0.022027408704161644,0.015814190730452538
1716287470157334405,0.020690083503723145,-0.022024378180503845,0.015820657834410667
1716287470167826759,0.020684927701950073,-0.02202710509300232,0.015807392075657845
1716287470177968571,0.02068440243601799,-0.022021913900971413,0.01580832153558731
1716287470188373530,0.020690012723207474,-0.022021034732460976,0.015811190009117126
1716287470198664429,0.02068348415195942,-0.02203592099249363,0.015817992389202118
1716287470208923927,0.020689669996500015,-0.0220233965665102,0.015806935727596283
1716287470219323202,0.02068733610212803,-0.022012995555996895,0.015801729634404182
1716287470229723211,0.020686043426394463,-0.022025516256690025,0.01580728404223919
1716287470229853008,0.020690906792879105,-0.02202455885708332,0.015807131305336952
1716287470240187615,0.020690402016043663,-0.022024260833859444,0.015814904123544693
1716287470250711064,0.0206917617470026,-0.022031759843230247,0.015809020027518272
1716287470261285409,0.02068874053657055,-0.022021351382136345,0.015815703198313713
1716287470271855439,0.020655741915106773,-0.02210257202386856,0.015733595937490463
1716287470282320573,0.020694194361567497,-0.022025736048817635,0.015811366960406303
1716287470292821885,0.02067885361611843,-0.022025614976882935,0.01581578329205513
1716287470303228919,0.020685164257884026,-0.02202867530286312,0.01581575907766819
1716287470313779933,0.020687106996774673,-0.022020753473043442,0.01581569015979767
1716287470324284129,0.020681781694293022,-0.022028401494026184,0.01581975817680359
1716287470334950122,0.02068917639553547,-0.02201974019408226,0.015813598409295082
1716287470345662179,0.020690184086561203,-0.022020677104592323,0.015821347013115883
1716287470356202290,0.020686514675617218,-0.022031215950846672,0.01581934653222561
1716287470366651381,0.020687218755483627,-0.02202477864921093,0.01581297069787979
1716287470377087969,0.020689360797405243,-0.02202804945409298,0.015808090567588806
1716287470387565629,0.02069324254989624,-0.022026125341653824,0.01580940932035446
1716287470398188079,0.020686326548457146,-0.02203318662941456,0.01581425592303276
1716287470408608896,0.020682062953710556,-0.02202662080526352,0.01581401936709881
1716287470419043431,0.020685844123363495,-0.022027797996997833,0.01581422984600067
1716287470429523559,0.02068617008626461,-0.02202046662569046,0.015812022611498833
1716287470440213591,0.02068564109504223,-0.022018052637577057,0.015813661739230156
1716287470450982197,0.020689884200692177,-0.02202656678855419,0.01581750065088272
1716287470461697291,0.02068861573934555,-0.02202734351158142,0.015811996534466743
1716287470472465036,0.02068839967250824,-0.022021405398845673,0.015804221853613853
1716287470483068552,0.02068561315536499,-0.02201874554157257,0.015807464718818665
1716287470493913816,0.02068488486111164,-0.022019080817699432,0.015814170241355896
1716287470504366381,0.020686810836195946,-0.02201927825808525,0.015811743214726448
1716287470515093561,0.02068525180220604,-0.022025616839528084,0.01581398770213127
1716287470525834415,0.02061866782605648,-0.022028567269444466,0.015719465911388397
1716287470536901967,0.020682815462350845,-0.022019417956471443,0.015807172283530235
1716287470537108174,0.020686917006969452,-0.022018486633896828,0.015812212601304054
1716287470547398477,0.020689135417342186,-0.022023923695087433,0.015822045505046844
1716287470557829693,0.020687097683548927,-0.02201918140053749,0.015821367502212524
1716287470568377746,0.020687296986579895,-0.022032005712389946,0.015820132568478584
1716287470578763644,0.020685719326138496,-0.022024350240826607,0.015823490917682648
1716287470578870261,0.020688671618700027,-0.02201751060783863,0.01581067405641079
1716287470589259697,0.020681200549006462,-0.022010017186403275,0.015806708484888077
1716287470599755804,0.020685741677880287,-0.02201317623257637,0.015803847461938858
1716287470610144830,0.020688416436314583,-0.022016143426299095,0.015811968594789505
1716287470620553271,0.0206893440335989,-0.02201121672987938,0.015814462676644325
1716287470621003886,0.02069367654621601,-0.02201421931385994,0.015813840553164482
1716287470631017923,0.020681152120232582,-0.022012483328580856,0.015805955976247787
1716287470641387716,0.020688656717538834,-0.02201785519719124,0.01579931378364563
1716287470651865076,0.020685404539108276,-0.02201732061803341,0.015814969316124916
1716287470662408630,0.020684631541371346,-0.02202022448182106,0.01580861583352089
1716287470672969634,0.02069123089313507,-0.022008059546351433,0.015808554366230965
1716287470683527422,0.020688088610768318,-0.0220174677670002,0.015809569507837296
1716287470693947950,0.020685158669948578,-0.02201812155544758,0.015811165794730186
1716287470704535496,0.020645761862397194,-0.022107254713773727,0.015734568238258362
1716287470715001684,0.020684586837887764,-0.02202516421675682,0.015819188207387924
1716287470725545940,0.02068662829697132,-0.022012419998645782,0.015809377655386925
1716287470736082112,0.02068965509533882,-0.022012237459421158,0.015815353021025658
1716287470746550281,0.020682474598288536,-0.022015610709786415,0.015807224437594414
1716287470757061554,0.020683418959379196,-0.02202458679676056,0.015805775299668312
1716287470767585816,0.020682664588093758,-0.022017231211066246,0.01580960303544998
1716287470778027473,0.020687034353613853,-0.02202102541923523,0.01581050269305706
1716287470788507042,0.02069283463060856,-0.02201378345489502,0.015805426985025406
1716287470799024169,0.020685933530330658,-0.022010959684848785,0.015803277492523193
1716287470809522352,0.02068651095032692,-0.022010287269949913,0.01581468991935253
1716287470819859935,0.02068733051419258,-0.022008610889315605,0.01582137495279312
1716287470830352187,0.020689334720373154,-0.022019408643245697,0.015818975865840912
1716287470840848651,0.020683759823441505,-0.02201714552938938,0.015819191932678223
1716287470851326511,0.02069309912621975,-0.022022034972906113,0.015811610966920853
1716287470861760979,0.02069338969886303,-0.02201695740222931,0.015802353620529175
1716287470872278456,0.020688176155090332,-0.022018516436219215,0.015802767127752304
1716287470882765431,0.020693287253379822,-0.022016242146492004,0.015807535499334335
1716287470893231463,0.020695989951491356,-0.022014953196048737,0.01580127328634262
1716287470903639604,0.020689407363533974,-0.022027671337127686,0.015805182978510857
1716287470913966501,0.020685965195298195,-0.022016482427716255,0.01580924540758133
1716287470924586160,0.020687280222773552,-0.022019725292921066,0.015805721282958984
