pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1715594397361201445,-0.5413503050804138,-0.009795051999390125,0.12563353776931763,1715594397363015647,0.999968409538269,0.0007253903895616531,0.0012957724975422025,0.007679130416363478,1715594397355739745,0.00906955637037754,0.00996660441160202,0.0012459390563890338,1715594397359242952,-0.008593284524977207,-0.0384761206805706,0.18378713726997375,1715594397364388444,0.0015752834733575583,-0.000765819801017642,4.707190964836627e-05,0.0,1715594397354676441,-0.5086072683334351,0.8684080243110657,-154.1171875,0.0,1715594397356712658,0.0,0.0,0.0,0.0
1715594397371125323,-0.541354775428772,-0.009801658801734447,0.12563447654247284,1715594397372921582,0.999968409538269,0.0007290209177881479,0.0012945651542395353,0.007676576264202595,1715594397366562270,0.008995026350021362,0.009941307827830315,0.0012311439495533705,1715594397370267290,0.00638989033177495,0.13650813698768616,0.026389572769403458,1715594397373695616,-0.001369087491184473,0.002280090469866991,-0.002383820479735732,0.0,1715594397365523187,-0.5060757398605347,0.8879374265670776,-154.01446533203125,0.0,1715594397367368906,0.0,0.0,0.0,0.0
1715594397381406257,-0.5413562059402466,-0.009798172861337662,0.12563590705394745,1715594397382568473,0.9999684691429138,0.0007262755534611642,0.0012992271222174168,0.007672506384551525,1715594397376051063,0.009073943831026554,0.010019265115261078,0.0011324872029945254,1715594397380920819,0.10404744744300842,-0.1836276799440384,-0.08549358695745468,1715594397384086859,0.00014646982890553772,0.00016315290122292936,-0.0006669220747426152,0.0,1715594397375116385,-0.5085657835006714,0.8870885968208313,-153.96331787109375,0.0,1715594397378392338,0.0,0.0,0.0,0.0
1715594397390793790,-0.5413566827774048,-0.009801170788705349,0.12563204765319824,1715594397393731772,0.9999686479568481,0.000731565582100302,0.0012840941781178117,0.007650840561836958,1715594397386492282,0.00926857441663742,0.009989065118134022,0.0010161444079130888,1715594397389818260,-0.10838501155376434,0.0804264098405838,0.025839563459157944,1715594397395506940,0.002314396435394883,0.0015761710237711668,-0.0022229698952287436,0.0,1715594397385333422,-0.5066972970962524,0.8903136849403381,-153.88168334960938,0.0,1715594397387585722,0.0,0.0,0.0,0.0
1715594397402069213,-0.5413528680801392,-0.009803381748497486,0.12563534080982208,1715594397403015595,0.9999687075614929,0.0007267569890245795,0.0012863241136074066,0.007644048426300287,1715594397397484829,0.009284787811338902,0.010265650227665901,0.0010400994215160608,1715594397401112551,0.20248378813266754,-0.3457113802433014,-0.14990416169166565,1715594397403934896,0.00023004176910035312,-0.002098548924550414,-0.001078122528269887,0.0,1715594397396484185,-0.5102390050888062,0.8798820376396179,-153.44711303710938,0.0,1715594397398879947,0.0,0.0,0.0,0.0
1715594397410578058,-0.5413470268249512,-0.009797103703022003,0.12563033401966095,1715594397413576404,0.9999688863754272,0.0007392283878289163,0.0012693529715761542,0.007624918129295111,1715594397406448790,0.00926839280873537,0.010375650599598885,0.0008325015078298748,1715594397409568623,0.09191087633371353,0.09275626391172409,0.013738826848566532,1715594397415406652,0.00040824516327120364,0.0018581709591671824,-0.001603399170562625,0.0,1715594397406001906,-0.5069354176521301,0.8814454674720764,-153.31080627441406,0.0,1715594397407534316,0.0,0.0,0.0,0.0
1715594397422729602,-0.5413220524787903,-0.009744842536747456,0.12560439109802246,1715594397423574126,0.999968945980072,0.000741072406526655,0.0012716412311419845,0.0076165227219462395,1715594397418456335,0.009405958466231823,0.010462774895131588,0.0005337229231372476,1715594397421643732,0.07967392355203629,-0.1655145138502121,-0.008465630933642387,1715594397424653149,0.001680639456026256,-0.0003283949918113649,0.0005470325122587383,0.0,1715594397417514059,-0.5154125094413757,0.8697100281715393,-152.92723083496094,0.0,1715594397419315103,0.0,0.0,0.0,0.0
1715594397432302599,-0.5413085222244263,-0.009713219478726387,0.12559370696544647,1715594397435337732,0.9999690055847168,0.0007460713968612254,0.0012601413764059544,0.007607087958604097,1715594397427783824,0.009579257108271122,0.010491598397493362,0.00040099493344314396,1715594397430695120,-0.024073487147688866,0.04827183112502098,0.1246190220117569,1715594397436161654,-0.001092487946152687,-0.0002879042876884341,-0.0011082999408245087,0.0,1715594397426062640,-0.5166863203048706,0.8712795376777649,-152.75894165039062,0.0,1715594397428837914,0.0,0.0,0.0,0.0
1715594397443529345,-0.5412909984588623,-0.009685634635388851,0.12558379769325256,1715594397445299142,0.9999690055847168,0.0007444096263498068,0.0012659861240535975,0.007606543134897947,1715594397438735194,0.009638823568820953,0.010714075528085232,0.0006212959415279329,1715594397442476693,0.08573172241449356,0.1352289617061615,-0.02791268192231655,1715594397446714943,-0.0025157807394862175,0.0036336227785795927,-0.0031660469248890877,0.0,1715594397437672251,-0.5200581550598145,0.8633435964584351,-152.5697021484375,0.0,1715594397439712025,0.0,0.0,0.0,0.0
1715594397455509939,-0.5412907600402832,-0.009690457955002785,0.12557728588581085,1715594397456938899,0.9999691247940063,0.0007420498295687139,0.001264668651856482,0.007591960486024618,1715594397450442510,0.0094041358679533,0.010790703818202019,0.0007453527068719268,1715594397454293250,-0.13522127270698547,-0.1362747699022293,0.014110729098320007,1715594397458633072,0.00020289835811126977,0.0022028202656656504,-0.0015746314311400056,0.0,1715594397448839423,-0.5189446806907654,0.8673751354217529,-152.55880737304688,0.0,1715594397451803998,0.0,0.0,0.0,0.0
