pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1715593999309577729,0.08164246380329132,-0.010481983423233032,0.14425106346607208,1715593999310275685,0.9997072815895081,-0.002421389101073146,-0.0005638409056700766,-0.02402534894645214,1715593999314681178,0.017930300906300545,-0.005163324531167746,-0.0013775784755125642,1715593999307954282,0.3407962918281555,0.423036128282547,0.02640656940639019,1715593999312029093,0.003636070294305682,-0.0067337327636778355,0.0024885693565011024,0.0,1715593999313507606,1.6511958837509155,-0.40952637791633606,481.1900634765625,0.0,1715593999315907404,0.0,0.0,0.0,0.0
1715593999319894577,0.08164246380329132,-0.010481983423233032,0.14425106346607208,1715593999320855783,0.9997079968452454,-0.002391451969742775,-0.0005332830478437245,-0.02399829588830471,1715593999325384463,0.018567968159914017,-0.0053793881088495255,-0.0015053186798468232,1715593999319028700,0.2891458570957184,0.3061378002166748,-0.01791156269609928,1715593999322579288,0.0038487662095576525,-0.007536050397902727,0.001352307153865695,0.0,1715593999324227947,1.6366076469421387,-0.4064163863658905,481.2702941894531,0.0,1715593999326334798,0.0,0.0,0.0,0.0
1715593999329321595,0.0818670466542244,-0.010539751499891281,0.1442733108997345,1715593999330285182,0.999708890914917,-0.0023612843360751867,-0.0004950780421495438,-0.02396530658006668,1715593999334432891,0.017765512689948082,-0.00522712292149663,-0.0013837611768394709,1715593999328549735,0.4415636360645294,0.22789724171161652,0.1738656461238861,1715593999331114926,0.006462056655436754,-0.0027872587088495493,0.0033111076336354017,0.0,1715593999333023868,1.6164945363998413,-0.3795784115791321,480.5881042480469,0.0,1715593999335564904,0.0,0.0,0.0,0.0
1715593999340174697,0.08160436898469925,-0.010484305210411549,0.14423245191574097,1715593999341161748,0.9997099041938782,-0.0023338436149060726,-0.00047604794963262975,-0.02392466925084591,1715593999345212999,0.017613666132092476,-0.005312741734087467,-0.0014690516982227564,1715593999339188953,0.14267106354236603,0.25465887784957886,-0.050783682614564896,1715593999342308196,0.004721455276012421,-0.007512577343732119,0.0040137008763849735,0.0,1715593999343510164,1.622607946395874,-0.3867988586425781,480.83477783203125,0.0,1715593999346559767,0.0,0.0,0.0,0.0
1715593999350752097,0.08156298100948334,-0.01048434991389513,0.14420174062252045,1715593999351732813,0.9997093677520752,-0.0023419319186359644,-0.00047833038843236864,-0.023947622627019882,1715593999355880496,0.018102401867508888,-0.005666601005941629,-0.0016500272322446108,1715593999349831995,0.34921175241470337,0.15713343024253845,-0.17285217344760895,1715593999352798201,0.004948719404637814,-0.0020194565877318382,6.188908628246281e-06,0.0,1715593999353969610,1.603461742401123,-0.36770790815353394,480.2569885253906,0.0,1715593999357132153,0.0,0.0,0.0,0.0
1715593999360483034,0.08164601773023605,-0.01048413198441267,0.14426429569721222,1715593999361344339,0.999709963798523,-0.002314638579264283,-0.0004609984462149441,-0.02392575889825821,1715593999367311533,0.01832917146384716,-0.005532977636903524,-0.0014490584144368768,1715593999359509548,0.25756293535232544,0.4876435697078705,0.01908208429813385,1715593999362834575,0.005497983656823635,-0.005022536963224411,-0.0013659378746524453,0.0,1715593999364577408,1.5849761962890625,-0.35529837012290955,479.81939697265625,0.0,1715593999368879535,0.0,0.0,0.0,0.0
1715593999372520062,0.0817616656422615,-0.010527314618229866,0.14420676231384277,1715593999373798478,0.9997093081474304,-0.002323115011677146,-0.00048438829253427684,-0.023952051997184753,1715593999378600165,0.018242841586470604,-0.005332560744136572,-0.001635579508729279,1715593999371449179,0.16022449731826782,0.10750506818294525,0.10156800597906113,1715593999374776300,0.004874205682426691,-0.004615917336195707,0.0006240682560019195,0.0,1715593999377120206,1.590413212776184,-0.3715728521347046,480.3456726074219,0.0,1715593999379590189,0.0,0.0,0.0,0.0
1715593999383307788,0.08183732628822327,-0.010527873411774635,0.14426596462726593,1715593999384379201,0.9997098445892334,-0.002296819817274809,-0.0004554083861876279,-0.023932838812470436,1715593999388435811,0.01847769133746624,-0.005293543450534344,-0.0013277940452098846,1715593999381997752,0.11548496782779694,0.3682060241699219,-0.1126709133386612,1715593999385380701,0.0037238439545035362,-0.00484274560585618,-0.0012997905723750591,0.0,1715593999387276532,1.572805404663086,-0.35116997361183167,479.9619445800781,0.0,1715593999389637883,0.0,0.0,0.0,0.0
1715593999393245737,0.08187466114759445,-0.010525252670049667,0.14429335296154022,1715593999394547717,0.9997106194496155,-0.0022696396335959435,-0.00043340452248230577,-0.023901769891381264,1715593999399184824,0.018618104979395866,-0.005168944597244263,-0.0013348909560590982,1715593999392096364,0.2298378199338913,0.061020612716674805,0.16182492673397064,1715593999395837104,0.006188456900417805,-2.4449498596368358e-05,0.0034287364687770605,0.0,1715593999397651345,1.5544772148132324,-0.3355344831943512,479.3399963378906,0.0,1715593999400159729,0.0,0.0,0.0,0.0
1715593999403789452,0.0818929597735405,-0.01051939744502306,0.14430271089076996,1715593999404839179,0.9997114539146423,-0.002238298300653696,-0.00042075911187566817,-0.023871909826993942,1715593999409204959,0.01867871917784214,-0.0050437296740710735,-0.0014311944833025336,1715593999402895080,0.10706249624490738,0.3324567377567291,-0.04568439722061157,1715593999406227640,0.003127281554043293,-0.00803512055426836,3.8638860132778063e-05,0.0,1715593999407924749,1.5331308841705322,-0.326272577047348,478.7418518066406,0.0,1715593999410368873,0.0,0.0,0.0,0.0
