pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715249133349899616,0.029487330466508865,-0.017744172364473343,0.023192550987005234,1715249133342183912,-0.21243108808994293,-0.005552831571549177,0.002377174561843276,0.9771563410758972,1715249133347523598,-0.049842990934848785,-0.005919942166656256,0.0006802738062106073,1715249133348667143,0.05661039426922798,0.15231136977672577,-0.08865631371736526,1715249133345543839,0.00023946803412400186,0.004486835096031427,-0.0014076497172936797,0.0,1715249133346471792,-2.4125783443450928,3.389845609664917,-0.0,0.0
1715249133360535199,0.02948456071317196,-0.017739785835146904,0.023206667974591255,1715249133352800405,-0.21244125068187714,-0.0055544618517160416,0.0023774278815835714,0.9771541357040405,1715249133357540841,-0.04986009746789932,-0.006092797964811325,0.0007269210764206946,1715249133359328210,0.10296540707349777,-0.09590792655944824,-0.025689447298645973,1715249133356065493,0.0005990358185954392,-0.006081736646592617,0.0024684066884219646,0.0,1715249133356829181,-2.4150185585021973,3.3923909664154053,-0.0,0.0
1715249133371637498,0.02948426827788353,-0.01774851605296135,0.023197999224066734,1715249133362515223,-0.2124634087085724,-0.00558187160640955,0.0023776250891387463,0.9771491289138794,1715249133368436741,-0.04984429478645325,-0.0060821836814284325,0.000501234841067344,1715249133370458058,0.018827954307198524,-0.328802227973938,0.041169773787260056,1715249133365342611,0.0022916398011147976,0.004244163166731596,-0.003248044988140464,0.0,1715249133367301924,-2.4182240962982178,3.410822868347168,-0.0,0.0
1715249133382059155,0.02948252111673355,-0.017751723527908325,0.023184586316347122,1715249133373833289,-0.21246957778930664,-0.005568813066929579,0.002389677567407489,0.9771478772163391,1715249133378679017,-0.049905337393283844,-0.006010677665472031,0.0002626536297611892,1715249133381115148,0.034966304898262024,-0.024917911738157272,-0.1428603231906891,1715249133375418965,0.002122346078976989,0.004265124443918467,-0.0011909488821402192,0.0,1715249133377500703,-2.424777030944824,3.3983635902404785,-0.0,0.0
1715249133391727467,0.02948114089667797,-0.017751403152942657,0.023182779550552368,1715249133383283439,-0.21248368918895721,-0.005567449610680342,0.002394248265773058,0.9771447777748108,1715249133388370766,-0.05124136433005333,-0.006217059213668108,0.0002323359512956813,1715249133389410368,0.03196045756340027,-0.15702570974826813,0.042660072445869446,1715249133385372248,-0.002071965951472521,0.0011717666639015079,0.003590703709051013,0.0,1715249133387313673,-2.424470901489258,3.394071578979492,-0.0,0.0
1715249133400946430,0.02948479913175106,-0.017758451402187347,0.023172808811068535,1715249133393094106,-0.21251073479652405,-0.0055679865181446075,0.0023913541808724403,0.9771389365196228,1715249133399101732,-0.0513056181371212,-0.006229748949408531,0.00023656830308027565,1715249133400040172,0.03619736433029175,-0.2264391928911209,0.12944145500659943,1715249133394828733,0.0010153285693377256,0.00010318266140529886,0.0009354578796774149,0.0,1715249133398310291,-2.422696352005005,3.394788980484009,-0.0,0.0
1715249133411481816,0.029476676136255264,-0.017754018306732178,0.023181218653917313,1715249133403456986,-0.21253702044487,-0.0055671618320047855,0.002395413815975189,0.9771332144737244,1715249133408734695,-0.05143706128001213,-0.006338781677186489,0.00030281225917860866,1715249133409434010,-0.14388231933116913,0.06507264077663422,0.08032172918319702,1715249133405807161,0.00037687941221520305,-0.0038068334106355906,-0.0009827844332903624,0.0,1715249133407903299,-2.4253973960876465,3.3935749530792236,-0.0,0.0
1715249133420698992,0.029472526162862778,-0.017749734222888947,0.023185251280665398,1715249133413237671,-0.21255932748317719,-0.005585037637501955,0.0023916861973702908,0.977128267288208,1715249133419024747,-0.05168643221259117,-0.0063318777829408646,0.00040678103687241673,1715249133419776975,0.031616006046533585,-0.46702975034713745,-0.0165262334048748,1715249133417177740,-0.00020317004236858338,0.0019985982216894627,-0.005150122102349997,0.0,1715249133418030481,-2.425584077835083,3.4060869216918945,-0.0,0.0
1715249133431394163,0.029471227899193764,-0.017755871638655663,0.02318493463099003,1715249133423054876,-0.2125720977783203,-0.00558046530932188,0.002397763542830944,0.9771254062652588,1715249133428211933,-0.051944829523563385,-0.006367869209498167,0.0005248014349490404,1715249133429455306,-0.16280348598957062,0.3823850750923157,-0.030925091356039047,1715249133425274843,-0.0007425335934385657,-0.004275668412446976,0.00041441957000643015,0.0,1715249133427315163,-2.429046630859375,3.402090311050415,-0.0,0.0
1715249133442679986,0.028953924775123596,-0.017832117155194283,0.023193640634417534,1715249133432479438,-0.21259647607803345,-0.005603782832622528,0.0023877033963799477,0.977120041847229,1715249133439627668,-0.052100591361522675,-0.00644803186878562,0.000648323621135205,1715249133441709755,0.21345782279968262,0.014353886246681213,0.05763173848390579,1715249133437778551,0.0009729490266181529,0.0030773014295846224,-0.001329357153736055,0.0,1715249133438683654,-2.425778865814209,3.4191834926605225,-0.0,0.0
