pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715320656431575675,0.03845454752445221,-0.014210834167897701,0.024083111435174942,1715320656432616768,0.9999772310256958,0.00021927777561359107,0.004238601308315992,0.005051587242633104,1715320656435535550,-0.00234626024030149,-0.0022635189816355705,0.0027666697278618813,1715320656428986710,-1.1444872617721558,14.052206993103027,3.0911662578582764,1715320656433700981,-0.03742501512169838,-0.2205212265253067,0.052908312529325485,38098.20703125,1715320656434669004,-1.6033997535705566,-0.19401651620864868,-3.6904804706573486,38098.20703125
1715320656440534859,0.038556523621082306,-0.014183292165398598,0.024145040661096573,1715320656441583397,0.9999699592590332,-5.826238339068368e-05,0.0054054562933743,0.005376920569688082,1715320656445416019,-0.0009015435934998095,-0.0020445219706743956,0.005546946078538895,1715320656439828344,-4.425868511199951,16.01432991027832,4.622257232666016,1715320656442639078,-0.07537692785263062,-0.34587380290031433,0.08892562240362167,38231.79296875,1715320656443743843,-1.3844364881515503,0.8614722490310669,-3.9190402030944824,38231.79296875
1715320656450793928,0.03869663178920746,-0.014233087189495564,0.0242538433521986,1715320656451827331,0.9999527931213379,-0.0003370532940607518,0.007599162869155407,0.00587585149332881,1715320656455998671,0.0008628970244899392,-0.0020656336564570665,0.009410758502781391,1715320656449739564,3.523853063583374,35.27883529663086,7.403235912322998,1715320656453959339,0.11122507601976395,-0.6443274021148682,0.13301581144332886,38347.71484375,1715320656454880333,-1.2286595106124878,2.689072608947754,-4.266848087310791,38347.71484375
1715320656460704923,0.03879812732338905,-0.014325211755931377,0.02447308972477913,1715320656461787278,0.9999176859855652,0.00036524320603348315,0.01093389093875885,0.006552199367433786,1715320656466190362,0.0030398049857467413,-0.002165485406294465,0.018457556143403053,1715320656459687778,10.560949325561523,37.92372131347656,6.862040042877197,1715320656464037688,0.15550734102725983,-0.6247386336326599,0.10698695480823517,38442.93359375,1715320656465368175,-1.7819095849990845,5.358153820037842,-4.74362850189209,38442.93359375
1715320656471433128,0.03901004418730736,-0.014253634959459305,0.024665487930178642,1715320656472954479,0.9998740553855896,0.0009592145797796547,0.014121382497251034,0.007033240050077438,1715320656476590034,0.006276529282331467,-0.001839859876781702,0.029225820675492287,1715320656470503095,4.712687969207764,36.3868293762207,3.796229600906372,1715320656474800894,0.06779931485652924,-0.6570780277252197,0.05598890408873558,38411.890625,1715320656475635072,-2.15474271774292,8.133419036865234,-5.088983535766602,38411.890625
1715320656481133133,0.03919517621397972,-0.014225434511899948,0.02498900331556797,1715320656482189945,0.9998162984848022,0.0011344545055180788,0.017610447481274605,0.007345089688897133,1715320656486090524,0.009899422526359558,-0.0018097913125529885,0.037740640342235565,1715320656479997477,1.8196345567703247,42.595645904541016,3.8798720836639404,1715320656483318152,0.036550745368003845,-0.765451967716217,0.0790090411901474,38347.56640625,1715320656484144349,-2.3015666007995605,11.182184219360352,-5.316540241241455,38347.56640625
1715320656491151151,0.03941565006971359,-0.014214296825230122,0.02536560408771038,1715320656491940125,0.9997374415397644,0.0012696298072114587,0.0214468352496624,0.007842439226806164,1715320656496241011,0.014086646027863026,-0.001866572885774076,0.04353451356291771,1715320656490239727,1.8289873600006104,43.54340362548828,7.433613300323486,1715320656494456276,0.020192714408040047,-0.7525491714477539,0.13854210078716278,38342.3671875,1715320656495310806,-2.4482312202453613,14.580504417419434,-5.6731414794921875,38342.3671875
1715320656501162711,0.03965269401669502,-0.014230011031031609,0.025700639933347702,1715320656502685822,0.9996457695960999,0.0013737044064328074,0.025121500715613365,0.008561058901250362,1715320656505472881,0.018904084339737892,-0.002013800898566842,0.0478556826710701,1715320656500357683,0.5464075803756714,39.964988708496094,8.237799644470215,1715320656503359004,-0.020560801029205322,-0.685198962688446,0.14151565730571747,38411.42578125,1715320656504646959,-2.6050775051116943,17.98294448852539,-6.1830854415893555,38411.42578125
1715320656510456217,0.03993256762623787,-0.014135641045868397,0.02593887411057949,1715320656512077586,0.9995512962341309,0.0011872617760673165,0.02841295301914215,0.009300448931753635,1715320656515146937,0.02417157031595707,-0.0017977451207116246,0.04756597802042961,1715320656509605633,-3.9293718338012695,35.76311492919922,9.085851669311523,1715320656513066880,-0.07286184281110764,-0.6269542574882507,0.15960174798965454,38529.4453125,1715320656514137112,-2.4800050258636475,21.2218074798584,-6.702902317047119,38529.4453125
1715320656520983599,0.04038618505001068,-0.01464513223618269,0.026120249181985855,1715320656522019877,0.9994490742683411,0.0009406908066011965,0.031545281410217285,0.010174940340220928,1715320656525216922,0.030838491395115852,-0.004251401871442795,0.046489596366882324,1715320656519934589,-4.900876045227051,32.91313552856445,10.172385215759277,1715320656522882928,-0.08684852719306946,-0.5517051815986633,0.19002024829387665,38778.40234375,1715320656524136433,-2.909109115600586,24.615718841552734,-7.3145928382873535,38778.40234375
