pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1715594236341649369,-0.49661073088645935,-0.04122646525502205,0.12569385766983032,1715594236342519619,0.9990957379341125,0.0015331133035942912,0.0006286529824137688,-0.04246169328689575,1715594236337922203,0.0066445367410779,0.009820128791034222,-0.0004015445301774889,1715594236340874971,-0.19734151661396027,0.118780218064785,-0.15866439044475555,1715594236343604651,-0.002699904842302203,-0.00014530539920087904,0.0016403115587309003,0.0,1715594236336803413,-1.035823941230774,0.4770743250846863,851.7474975585938,0.0,1715594236338949883,0.0,0.0,0.0,0.0
1715594236349829795,-0.4966372549533844,-0.041264619678258896,0.12569761276245117,1715594236350800029,0.9990949630737305,0.001540512777864933,0.0006293336045928299,-0.04247851297259331,1715594236345476492,0.006380707491189241,0.00961705669760704,-0.00045449260505847633,1715594236348768202,-0.05782923474907875,-0.07477674633264542,-0.23147574067115784,1715594236351852738,0.000986297964118421,-0.004241001792252064,0.0002041851548710838,0.0,1715594236344548469,-1.035823941230774,0.4770743250846863,851.7435913085938,0.0,1715594236346453814,0.0,0.0,0.0,0.0
1715594236357516310,-0.4966505169868469,-0.04128141328692436,0.12569910287857056,1715594236359681612,0.9990944266319275,0.0015407758764922619,0.0006242732633836567,-0.04249180853366852,1715594236353679512,0.0061343964189291,0.009492522105574608,-0.0004459930642042309,1715594236356616867,-0.1581302285194397,0.03824199363589287,-0.1587887555360794,1715594236361326243,-0.0003592586435843259,-0.004521389491856098,-0.0023027798160910606,0.0,1715594236352714347,-1.0408841371536255,0.47777608036994934,852.0811157226562,0.0,1715594236354676923,0.0,0.0,0.0,0.0
1715594236368079514,-0.496656596660614,-0.04128643497824669,0.1256963610649109,1715594236370122231,0.9990960359573364,0.0015366475563496351,0.000638388330116868,-0.042454466223716736,1715594236363686869,0.005971009377390146,0.00936753861606121,-0.0003559738979674876,1715594236366994448,0.0796806812286377,-0.1765752136707306,-0.15169785916805267,1715594236371093665,-0.0005668731173500419,0.002236844738945365,-8.972728392109275e-05,0.0,1715594236362256792,-1.037973165512085,0.48386430740356445,851.5725708007812,0.0,1715594236364802448,0.0,0.0,0.0,0.0
1715594236377142917,-0.49666115641593933,-0.04129458963871002,0.12569886445999146,1715594236378189711,0.9990953207015991,0.0015467236516997218,0.0006409475463442504,-0.04247068986296654,1715594236373112542,0.005925069097429514,0.009204608388245106,-0.0001045927929226309,1715594236376048966,-0.10871026664972305,-0.07471815496683121,-0.17782962322235107,1715594236379376759,0.00033767372951842844,0.0016206505242735147,-0.0016324091702699661,0.0,1715594236372033109,-1.0419729948043823,0.483578085899353,850.8817138671875,0.0,1715594236374092495,0.0,0.0,0.0,0.0
1715594236386606133,-0.4966586232185364,-0.04130009934306145,0.12570291757583618,1715594236387813649,0.9990947246551514,0.0015495093539357185,0.0006449754582718015,-0.042483773082494736,1715594236382392506,0.005984243471175432,0.009153001010417938,-0.00012178428733022884,1715594236385586034,-0.23820936679840088,-0.17057037353515625,0.08316107094287872,1715594236388841564,-0.004982938524335623,0.0025279747787863016,0.001375029212795198,0.0,1715594236381207872,-1.0443841218948364,0.4853595495223999,851.1597290039062,0.0,1715594236383421643,0.0,0.0,0.0,0.0
1715594236396986276,-0.49665477871894836,-0.04129806533455849,0.12570048868656158,1715594236397851956,0.9990946054458618,0.0015476499684154987,0.0006303522386588156,-0.042487747967243195,1715594236391840467,0.006128126755356789,0.009220787324011326,-7.305985491257161e-05,1715594236396106728,0.1431925892829895,-0.07707685977220535,-0.12792131304740906,1715594236398809543,0.0029192198999226093,0.0003203387022949755,-0.0017411734443157911,0.0,1715594236390756414,-1.0450186729431152,0.47519180178642273,851.220458984375,0.0,1715594236393244234,0.0,0.0,0.0,0.0
1715594236407050316,-0.49665209650993347,-0.04130098223686218,0.1256963312625885,1715594236408010027,0.9990957975387573,0.0015490776859223843,0.0006204613018780947,-0.0424593910574913,1715594236403056257,0.0060374801978468895,0.00889541208744049,0.00010441520862514153,1715594236406140972,-0.1711021512746811,0.060689978301525116,-0.19769920408725739,1715594236408961593,-0.0020087603479623795,-0.00501513434574008,-0.003502661595121026,0.0,1715594236401752238,-1.047041893005371,0.47190573811531067,851.6973266601562,0.0,1715594236403833250,0.0,0.0,0.0,0.0
1715594236415891223,-0.49664992094039917,-0.041301339864730835,0.12570080161094666,1715594236416875788,0.9990953207015991,0.0015395906521007419,0.0006182837532833219,-0.04247130826115608,1715594236411992798,0.006047269329428673,0.008980106562376022,0.00022225767315831035,1715594236414975738,-0.09333203732967377,0.15477575361728668,0.03055432438850403,1715594236417842796,-0.0014279213501140475,-0.0020146160386502743,-0.0030538111459463835,0.0,1715594236409919623,-1.0398237705230713,0.4667654037475586,850.9208984375,0.0,1715594236413100588,0.0,0.0,0.0,0.0
1715594236427520114,-0.49665141105651855,-0.04130258783698082,0.12569835782051086,1715594236429127456,0.9990949630737305,0.0015335677890107036,0.000648894056212157,-0.04247969016432762,1715594236420138006,0.006277402862906456,0.009111692197620869,0.0003123824135400355,1715594236425988596,-0.0025038584135472775,0.01896241493523121,0.08853958547115326,1715594236430500935,-0.0026185449678450823,-0.002604534151032567,-0.00036717517650686204,0.0,1715594236418908754,-1.0344537496566772,0.488539457321167,851.0643310546875,0.0,1715594236423070222,0.0,0.0,0.0,0.0
