pos.x,pos.y,pos.z
-0.04241441190242767,-0.033357154577970505,0.4636245369911194
-0.04324384406208992,-0.035989318042993546,0.44031137228012085
-0.044070594012737274,-0.039006974548101425,0.41380852460861206
-0.044737037271261215,-0.041643381118774414,0.39014190435409546
-0.04525935649871826,-0.04440060257911682,0.3656424880027771
-0.04560764506459236,-0.04687142372131348,0.34437358379364014
-0.04582351818680763,-0.04941841959953308,0.32286083698272705
-0.045807283371686935,-0.051575712859630585,0.3046491742134094
-0.045691829174757004,-0.05347651243209839,0.289531946182251
-0.04528786242008209,-0.05563819408416748,0.2727190852165222
-0.044835664331912994,-0.05719463899731636,0.2609967589378357
-0.044039223343133926,-0.05912678316235542,0.2471632957458496
-0.04327557608485222,-0.06036648899316788,0.23850935697555542
-0.042230892926454544,-0.06167783960700035,0.23001539707183838
-0.041028767824172974,-0.06274300068616867,0.22346991300582886
-0.03983157500624657,-0.0634864792227745,0.21903765201568604
-0.03794316574931145,-0.06416524201631546,0.2142292857170105
-0.036180708557367325,-0.06440591812133789,0.21125370264053345
-0.03375403583049774,-0.0643843561410904,0.20828008651733398
-0.031104357913136482,-0.06406731903553009,0.20557111501693726
-0.027843832969665527,-0.06316209584474564,0.20261168479919434
-0.024471845477819443,-0.06196919083595276,0.19961613416671753
-0.022868460044264793,-0.0612662211060524,0.19811207056045532
-0.01644062250852585,-0.05820149928331375,0.19195759296417236
-0.013246298767626286,-0.05667334422469139,0.18851035833358765
-0.01124920230358839,-0.05526097118854523,0.18660444021224976
-0.006484826095402241,-0.052680253982543945,0.18122774362564087
0.002122664824128151,-0.0477924607694149,0.17081010341644287
0.008047233335673809,-0.044148657470941544,0.16346925497055054
0.013437749817967415,-0.04070892184972763,0.1566062569618225
0.020994238555431366,-0.03571926802396774,0.14694076776504517
0.02704709954559803,-0.03157525882124901,0.1393113136291504
0.03425614908337593,-0.026457661762833595,0.13050484657287598
0.0411226786673069,-0.02161474898457527,0.12255191802978516
0.048712898045778275,-0.016047433018684387,0.11452609300613403
0.05580473691225052,-0.01093311607837677,0.10763072967529297
0.06192537024617195,-0.006400042213499546,0.10231888294219971
0.07027792185544968,-0.0002055687364190817,0.09603273868560791
0.07668136805295944,0.004702656529843807,0.09211885929107666
0.08492522686719894,0.011127093806862831,0.08803874254226685
0.09125594794750214,0.01603597216308117,0.08587610721588135
0.09860216081142426,0.021734612062573433,0.08412951231002808
0.10518698394298553,0.027186980471014977,0.08341962099075317
0.11232177168130875,0.03312569111585617,0.08322590589523315
0.11866912990808487,0.03857026994228363,0.08351647853851318
0.12402963638305664,0.043249063193798065,0.08416754007339478
0.1309240460395813,0.049536798149347305,0.08540713787078857
0.13610367476940155,0.05435911566019058,0.08635663986206055
0.13936474919319153,0.05763299763202667,0.08789342641830444
0.1441468894481659,0.062367670238018036,0.08874529600143433
0.15181942284107208,0.07045681774616241,0.08961904048919678
0.15598097443580627,0.07530934363603592,0.09035450220108032
0.15924908220767975,0.07930856943130493,0.09069448709487915
0.16039562225341797,0.08090344071388245,0.09100419282913208
0.1643804907798767,0.08631598949432373,0.0908239483833313
0.16749674081802368,0.0911627858877182,0.09033077955245972
0.16974234580993652,0.09522756934165955,0.08949965238571167
0.17128467559814453,0.0985628217458725,0.08836948871612549
0.17223148047924042,0.1011197492480278,0.0873900055885315
0.17293955385684967,0.10386934876441956,0.08599841594696045
0.17362448573112488,0.10740109533071518,0.08364027738571167
0.17373055219650269,0.11006474494934082,0.08150899410247803
0.17336222529411316,0.11226676404476166,0.07928049564361572
0.17220880091190338,0.11495128273963928,0.07622295618057251
0.1707051545381546,0.11712245643138885,0.07327181100845337
0.1687813103199005,0.11891695857048035,0.07008111476898193
0.16662971675395966,0.12011425197124481,0.06768685579299927
0.16331245005130768,0.12135855108499527,0.06429886817932129
0.1603289097547531,0.1219521164894104,0.061545491218566895
0.1560850292444229,0.12234768271446228,0.05830347537994385
0.15220549702644348,0.12232395261526108,0.05545717477798462
0.14744189381599426,0.12196173518896103,0.052350759506225586
0.14271533489227295,0.12117159366607666,0.049476802349090576
0.13803711533546448,0.12023936957120895,0.046709299087524414
0.1316475123167038,0.11879980564117432,0.04289281368255615
0.12640051543712616,0.11738581955432892,0.03973507881164551
0.11931057274341583,0.11516307294368744,0.03549754619598389
0.11330880224704742,0.11326251924037933,0.03185051679611206
0.10615117847919464,0.11073523014783859,0.027467191219329834
0.09921402484178543,0.10819520801305771,0.02317631244659424
0.09150365740060806,0.105317123234272,0.018414556980133057
0.08421680331230164,0.1024891808629036,0.013905584812164307
0.07784353941679001,0.0999475046992302,0.010093212127685547
0.06868491321802139,0.09630753099918365,0.0046128034591674805
0.0610475018620491,0.09328225255012512,9.47117805480957e-05
0.052723295986652374,0.08995269984006882,-0.004724979400634766
0.04488597437739372,0.08686204254627228,-0.009075164794921875
0.03810550272464752,0.08422552049160004,-0.012812614440917969
0.028838448226451874,0.08086927235126495,-0.017697811126708984
0.023291610181331635,0.07869928330183029,-0.020334720611572266
0.01550245936959982,0.07600087672472,-0.02396535873413086
0.010191845707595348,0.07402916252613068,-0.02642977237701416
0.0023031863383948803,0.07151949405670166,-0.029688358306884766
-0.0048691388219594955,0.06915170699357986,-0.03282821178436279
-0.01301901787519455,0.0668245404958725,-0.03605687618255615
-0.019629567861557007,0.06465596705675125,-0.0391390323638916
-0.02570321038365364,0.06301892548799515,-0.041593313217163086
-0.03361989185214043,0.0611787848174572,-0.04472935199737549
-0.03941311314702034,0.059808194637298584,-0.047162413597106934
-0.046230778098106384,0.058690425008535385,-0.04975759983062744
-0.052326835691928864,0.057196103036403656,-0.05267024040222168
-0.057798780500888824,0.0570400096476078,-0.054611921310424805
-0.06348703801631927,0.05651358887553215,-0.056957364082336426
-0.0678800493478775,0.05631187558174133,-0.05879628658294678
-0.07323567569255829,0.05623384937644005,-0.060900211334228516
-0.07707320153713226,0.05642719566822052,-0.06235313415527344
-0.08150452375411987,0.05693075433373451,-0.06385517120361328
-0.08460820466279984,0.05746494606137276,-0.06471610069274902
-0.08779335021972656,0.05833900719881058,-0.0655052661895752
-0.09043852239847183,0.05950243026018143,-0.06605851650238037
-0.09278278797864914,0.06092999875545502,-0.06642258167266846
-0.09471502155065536,0.06205952912569046,-0.06694912910461426
-0.09588585048913956,0.06355413794517517,-0.06695187091827393
-0.09685616195201874,0.06557625532150269,-0.06694424152374268
-0.0973445251584053,0.0674479678273201,-0.06691837310791016
-0.0973193496465683,0.06968924403190613,-0.06710100173950195
-0.09694108366966248,0.07176663726568222,-0.06727981567382812
-0.09615733474493027,0.0736180767416954,-0.06764376163482666
-0.09469521790742874,0.07625789940357208,-0.06838428974151611
-0.09321995824575424,0.0783320814371109,-0.06899380683898926
-0.09075738489627838,0.08111698925495148,-0.06995034217834473
-0.0891231819987297,0.0827089250087738,-0.07016777992248535
-0.08615576475858688,0.08496610820293427,-0.07100057601928711
-0.08364275097846985,0.08706000447273254,-0.07125592231750488
-0.0808456689119339,0.08890409022569656,-0.07139825820922852
-0.07666465640068054,0.09139244258403778,-0.0713425874710083
-0.07303593307733536,0.09320935606956482,-0.07096242904663086
-0.06809897720813751,0.09538290649652481,-0.0700005292892456
-0.06384880840778351,0.0969238206744194,-0.06895136833190918
-0.05893675982952118,0.0985320433974266,-0.06705343723297119
-0.0541316382586956,0.09989460557699203,-0.06492733955383301
-0.04867001995444298,0.1011412963271141,-0.062177181243896484
-0.043373581022024155,0.10199301689863205,-0.05947673320770264
-0.038749467581510544,0.10249562561511993,-0.05688190460205078
-0.03229232877492905,0.10295632481575012,-0.05330502986907959
-0.027335701510310173,0.10304509848356247,-0.0503842830657959
-0.020744385197758675,0.1027674525976181,-0.046848177909851074
-0.015637144446372986,0.10239098966121674,-0.044110655784606934
-0.009583855047821999,0.10146534442901611,-0.041098952293395996
-0.004022081382572651,0.10032958537340164,-0.03852534294128418
0.0020698516163975,0.09870975464582443,-0.03615295886993408
0.00810668058693409,0.09661636501550674,-0.03430056571960449
0.012998441234230995,0.09486707299947739,-0.03262138366699219
0.01862015202641487,0.09242086857557297,-0.03095078468322754
0.023995351046323776,0.08977461606264114,-0.02980804443359375
0.02971160225570202,0.08665270358324051,-0.028853416442871094
0.03494729846715927,0.08349250257015228,-0.02807319164276123
0.03912879526615143,0.08052730560302734,-0.027662277221679688
0.044634342193603516,0.07643690705299377,-0.027260661125183105
0.048845015466213226,0.07320859283208847,-0.027202844619750977
0.054094359278678894,0.06860706210136414,-0.02702510356903076
0.058084942400455475,0.06493956595659256,-0.027094125747680664
0.061059966683387756,0.06181924045085907,-0.026944518089294434
0.06423144042491913,0.05865950137376785,-0.026860356330871582
0.06800258159637451,0.05426154285669327,-0.02681875228881836
0.07148753851652145,0.04993344470858574,-0.02670454978942871
0.07438939064741135,0.04623861610889435,-0.026516199111938477
0.07815662771463394,0.04111733287572861,-0.026337504386901855
0.08079201728105545,0.03724336996674538,-0.025948762893676758
0.0838681235909462,0.03213813528418541,-0.025245308876037598
0.08602844178676605,0.02821659855544567,-0.02472829818725586
0.08831202983856201,0.02376021258533001,-0.02390611171722412
0.0901617482304573,0.019626768305897713,-0.02311229705810547
0.09161598980426788,0.015992531552910805,-0.022370338439941406
0.09312018752098083,0.011413740925490856,-0.021277427673339844
0.09404528886079788,0.007899276912212372,-0.020331144332885742
0.09499514847993851,0.0036787346471101046,-0.019222021102905273
0.09525726735591888,0.0003593070723582059,-0.018024325370788574
0.09535708278417587,-0.00324847549200058,-0.016773581504821777
0.09532424062490463,-0.006210687570273876,-0.015820741653442383
0.09518402069807053,-0.009393980726599693,-0.014801859855651855
0.09417001157999039,-0.012609222903847694,-0.013393640518188477
0.09340071678161621,-0.014818189665675163,-0.012664079666137695
0.0917675644159317,-0.01745634712278843,-0.011354804039001465
0.09019187837839127,-0.019611326977610588,-0.010435938835144043
0.08795177936553955,-0.021405374631285667,-0.009395360946655273
0.08583223819732666,-0.02314285933971405,-0.008510589599609375
0.08322715014219284,-0.02421165257692337,-0.007456183433532715
0.08011230081319809,-0.02508675307035446,-0.0065048933029174805
0.0772428810596466,-0.02605624869465828,-0.005561351776123047
0.07357503473758698,-0.026672888547182083,-0.004634976387023926
0.06982256472110748,-0.027245258912444115,-0.0036450624465942383
0.06554701179265976,-0.02776370383799076,-0.0025681257247924805
0.061495713889598846,-0.027920618653297424,-0.0018600225448608398
0.052596185356378555,-0.027589529752731323,-0.00045180320739746094
0.048218581825494766,-0.027202237397432327,0.00010985136032104492
0.042847272008657455,-0.026650292798876762,0.0007085800170898438
0.03830137476325035,-0.026005692780017853,0.00111311674118042
0.03415756672620773,-0.025373302400112152,0.0013484954833984375
0.028256259858608246,-0.024420687928795815,0.0015535354614257812
0.023744016885757446,-0.023577388375997543,0.0014694929122924805
0.017605282366275787,-0.022289743646979332,0.001018524169921875
0.012848312966525555,-0.021202964708209038,0.0003142356872558594
0.0066338470205664635,-0.019701557233929634,-0.0009262561798095703
0.0031553267035633326,-0.01893313229084015,-0.0016736984252929688
-0.002062039216980338,-0.01765495538711548,-0.003336787223815918
-0.006678127218037844,-0.016354506835341454,-0.005057692527770996
-0.012305432930588722,-0.014861444011330605,-0.007469773292541504
-0.017498301342129707,-0.013377118855714798,-0.009947061538696289
-0.023178614675998688,-0.01183032151311636,-0.012742757797241211
-0.028382502496242523,-0.010314171202480793,-0.015714287757873535
-0.03298404812812805,-0.009079184383153915,-0.018039703369140625
-0.03818250820040703,-0.007715864107012749,-0.020836830139160156
-0.04295504093170166,-0.006427600048482418,-0.02317988872528076
-0.04806322231888771,-0.005040052346885204,-0.025596022605895996
-0.05254633352160454,-0.0038799047470092773,-0.0276486873626709
-0.05635037645697594,-0.0029340784531086683,-0.029172301292419434
-0.06115328520536423,-0.0016520277131348848,-0.03104102611541748
-0.06466004252433777,-0.0007186490693129599,-0.032268643379211426
-0.06896631419658661,0.0006027884664945304,-0.03380322456359863
-0.07223619520664215,0.0013359305448830128,-0.03465580940246582
-0.07586762309074402,0.0022385872434824705,-0.035623788833618164
-0.07902257889509201,0.0030807459261268377,-0.036603331565856934
-0.08212756365537643,0.003942894749343395,-0.03773915767669678
-0.0847766175866127,0.004638663958758116,-0.038950562477111816
-0.0868876501917839,0.005193238612264395,-0.0400468111038208
-0.08865950256586075,0.0057016159407794476,-0.041411399841308594
-0.09064542502164841,0.006356057245284319,-0.04339909553527832
-0.09245052933692932,0.00697206798940897,-0.045774102210998535
-0.09365256875753403,0.007428842596709728,-0.0480954647064209
-0.09477253258228302,0.00783458724617958,-0.05070793628692627
-0.09549988061189651,0.008201206102967262,-0.05316519737243652
-0.09597641974687576,0.00834471546113491,-0.05444657802581787
-0.09626138210296631,0.008890382014214993,-0.05832040309906006
-0.0963524878025055,0.009370457381010056,-0.05921792984008789
-0.09625429660081863,0.009850425645709038,-0.0609663724899292
-0.09580706804990768,0.010048426687717438,-0.06194508075714111
-0.09508512169122696,0.010172637179493904,-0.06237137317657471
-0.09442224353551865,0.009732089936733246,-0.061864614486694336
-0.09382138401269913,0.010167199186980724,-0.061464548110961914
-0.09235972911119461,0.009852489456534386,-0.06006026268005371
-0.09006522595882416,0.01014215312898159,-0.05747866630554199
-0.08906543254852295,0.009975624270737171,-0.05630350112915039
-0.0872286856174469,0.009851012378931046,-0.05415987968444824
-0.08497244119644165,0.009715845808386803,-0.051576852798461914
-0.08251067996025085,0.009607446379959583,-0.04906606674194336
-0.08021081238985062,0.009621763601899147,-0.04715001583099365
-0.07686946541070938,0.009425479918718338,-0.04464268684387207
-0.07404156029224396,0.009299695491790771,-0.042946577072143555
-0.07011190801858902,0.008916709572076797,-0.041109442710876465
-0.0669703334569931,0.008701113052666187,-0.040027737617492676
-0.06265047192573547,0.008545045740902424,-0.03907299041748047
-0.05915002524852753,0.008277363143861294,-0.038669586181640625
-0.0550469346344471,0.008136240765452385,-0.03856539726257324
-0.050983723253011703,0.007940090261399746,-0.03860485553741455
-0.04714662954211235,0.007890678942203522,-0.03861677646636963
-0.042297448962926865,0.007788972929120064,-0.03887605667114258
-0.03823811560869217,0.007616627961397171,-0.03893089294433594
-0.03300406411290169,0.007331260479986668,-0.038855910301208496
-0.028923990204930305,0.007148796692490578,-0.03867053985595703
-0.023605268448591232,0.007018996402621269,-0.037979841232299805
-0.016635766252875328,0.0069855633191764355,-0.03686559200286865
-0.014819290488958359,0.0073540061712265015,-0.03648114204406738
-0.0093330517411232,0.007492900360375643,-0.03498339653015137
-0.005507304333150387,0.007407211232930422,-0.03333640098571777
-0.0004503624513745308,0.0075562926940619946,-0.031116366386413574
0.0024044939782470465,0.007325075101107359,-0.029705286026000977
0.005939028691500425,0.0068294331431388855,-0.02765190601348877
0.009628013707697392,0.006702760234475136,-0.025616884231567383
0.013163626194000244,0.006419197656214237,-0.02358853816986084
0.017940988764166832,0.0066177560947835445,-0.021375417709350586
0.02122124284505844,0.006194060202687979,-0.019483208656311035
0.02537810243666172,0.005728813819587231,-0.0171431303024292
0.02862953022122383,0.005546875763684511,-0.015668272972106934
0.032137274742126465,0.004970357287675142,-0.013949751853942871
0.034717459231615067,0.005045410245656967,-0.012923240661621094
0.037852849811315536,0.004110966343432665,-0.011625528335571289
0.040272604674100876,0.0036894632503390312,-0.010915279388427734
0.04264377802610397,0.003289002226665616,-0.010378479957580566
0.044616956263780594,0.0027118700090795755,-0.010001063346862793
0.046642739325761795,0.001804908737540245,-0.009568929672241211
0.04821915552020073,0.0010293896775692701,-0.009406328201293945
0.04967533424496651,0.00014675255806650966,-0.009267926216125488
0.050739165395498276,-0.0007210162584669888,-0.009232759475708008
0.05149397253990173,-0.0013795280829071999,-0.00944066047668457
0.05220833048224449,-0.0025315959937870502,-0.00896763801574707
0.05307314917445183,-0.003271845867857337,-0.00889134407043457
0.05300802364945412,-0.004162543453276157,-0.008395552635192871
0.053281519562006,-0.005620586685836315,-0.007506608963012695
0.053152963519096375,-0.006717847194522619,-0.007059931755065918
0.05276188254356384,-0.008351507596671581,-0.0055844783782958984
0.05239119380712509,-0.009707934223115444,-0.004408717155456543
0.05164242908358574,-0.011456108652055264,-0.0029371976852416992
0.05094515159726143,-0.012703299522399902,-0.0019611120223999023
0.04989337548613548,-0.014388062059879303,-0.0004940032958984375
0.04892618581652641,-0.016001267358660698,0.0007010102272033691
0.04756949841976166,-0.017894284799695015,0.0019055008888244629
0.04611354321241379,-0.01970851980149746,0.003140866756439209
0.044783223420381546,-0.021391110494732857,0.004175126552581787
0.042770858854055405,-0.023702561855316162,0.005100548267364502
0.04098513349890709,-0.02550387568771839,0.006028175354003906
0.03869903087615967,-0.027839699760079384,0.006546378135681152
0.036692578345537186,-0.029816607013344765,0.006707966327667236
0.0342213474214077,-0.03211004659533501,0.006398141384124756
0.03183342516422272,-0.034271858632564545,0.005868077278137207
0.028931831941008568,-0.0366133488714695,0.00545954704284668
0.02618410810828209,-0.03873977065086365,0.00472790002822876
0.02322891727089882,-0.0411875881254673,0.003710806369781494
0.02041460946202278,-0.04337849095463753,0.0024151206016540527
0.01781599409878254,-0.04529711604118347,0.0015229582786560059
0.014339050278067589,-0.047411128878593445,-2.2172927856445312e-05
0.011267952620983124,-0.04947260022163391,-0.0013072490692138672
0.007865171879529953,-0.051768481731414795,-0.0025099515914916992
0.004707740619778633,-0.05382231995463371,-0.0036575794219970703
0.001984420232474804,-0.055564191192388535,-0.0043479204177856445
-0.0017271197866648436,-0.05770685151219368,-0.005261421203613281
-0.004755563568323851,-0.05948760733008385,-0.005847334861755371
-0.008368965238332748,-0.06163303181529045,-0.0063211917877197266
-0.011187898926436901,-0.06323256343603134,-0.0065697431564331055
-0.01453909371048212,-0.06485611200332642,-0.006760597229003906
-0.01755066029727459,-0.06671270728111267,-0.006784558296203613
-0.020997874438762665,-0.06832946091890335,-0.006923556327819824
-0.02379484847187996,-0.06991007924079895,-0.006823062896728516
-0.025346120819449425,-0.07096083462238312,-0.0067789554595947266
-0.028428878635168076,-0.0724792331457138,-0.006890535354614258
-0.030427847057580948,-0.07352367788553238,-0.007121682167053223
-0.033397551625967026,-0.07498010993003845,-0.007758378982543945
-0.0356442928314209,-0.07590825855731964,-0.008528590202331543
-0.038172222673892975,-0.07707399129867554,-0.009619593620300293
-0.04044199362397194,-0.0779787078499794,-0.010859847068786621
-0.04266909509897232,-0.07894734293222427,-0.0124586820602417
-0.044659409672021866,-0.0797535628080368,-0.014130949974060059
-0.04661722108721733,-0.08045632392168045,-0.016003131866455078
-0.04846244677901268,-0.08075408637523651,-0.018079280853271484
-0.04980870336294174,-0.08125896751880646,-0.01960921287536621
-0.051218483597040176,-0.08162787556648254,-0.02127528190612793
-0.052288543432950974,-0.08190295845270157,-0.02240276336669922
-0.05306381732225418,-0.0819595605134964,-0.023144841194152832
-0.05394400656223297,-0.08200015127658844,-0.023656606674194336
-0.05444610118865967,-0.08197066187858582,-0.023508071899414062
-0.054839685559272766,-0.0818016454577446,-0.022847652435302734
-0.05495801940560341,-0.08150002360343933,-0.02185356616973877
-0.05484157055616379,-0.08099117875099182,-0.020202994346618652
-0.05451478064060211,-0.08049342036247253,-0.018647193908691406
-0.05374792963266373,-0.07965320348739624,-0.016394495964050293
-0.05296630412340164,-0.07904994487762451,-0.014778733253479004
-0.051696330308914185,-0.0779837816953659,-0.012796878814697266
-0.05029788613319397,-0.07691755145788193,-0.011261701583862305
-0.04848688095808029,-0.0755838006734848,-0.009996175765991211
-0.04671386629343033,-0.07435134798288345,-0.009299397468566895
-0.04494348540902138,-0.07309320569038391,-0.00923621654510498
-0.04237208142876625,-0.07122096419334412,-0.009673237800598145
-0.04082820937037468,-0.07020381838083267,-0.010140299797058105
-0.03840160742402077,-0.06845030933618546,-0.011359572410583496
-0.03599227964878082,-0.06642099469900131,-0.01314997673034668
-0.03373632952570915,-0.06474574655294418,-0.014565706253051758
-0.030475204810500145,-0.06231481209397316,-0.016349315643310547
-0.027893131598830223,-0.060353681445121765,-0.01750349998474121
-0.024428023025393486,-0.057590946555137634,-0.018178939819335938
-0.021676080301404,-0.05551748722791672,-0.017976880073547363
-0.018092934042215347,-0.05256238579750061,-0.016646742820739746
-0.015309697017073631,-0.05018000304698944,-0.014694571495056152
-0.012085246853530407,-0.04739492014050484,-0.011570096015930176
-0.009113364852964878,-0.04464292526245117,-0.008040189743041992
-0.0059664128348231316,-0.041549697518348694,-0.0035854578018188477
-0.003146190196275711,-0.038714971393346786,0.0008726119995117188
-0.00035156786907464266,-0.03599222004413605,0.005634486675262451
0.0023311530239880085,-0.03291216120123863,0.009654223918914795
0.004518700763583183,-0.03047044761478901,0.012791633605957031
0.007308074738830328,-0.027188677340745926,0.016223371028900146
0.009345111437141895,-0.02451784908771515,0.018051624298095703
0.011790940538048744,-0.02103715017437935,0.01943790912628174
0.013470705598592758,-0.018288258463144302,0.019584357738494873
0.015238521620631218,-0.015161750838160515,0.018769681453704834
0.016546577215194702,-0.012428094632923603,0.017232239246368408
0.017654864117503166,-0.009975564666092396,0.01520448923110962
0.018444666638970375,-0.008209187537431717,0.013548195362091064
0.0195938628166914,-0.005507468245923519,0.010736703872680664
0.02076144516468048,-0.002917312551289797,0.007886707782745361
0.021828465163707733,-0.00038130441680550575,0.005360543727874756
0.02281702309846878,0.0020362327340990305,0.0036094188690185547
0.02369573339819908,0.00420669699087739,0.002475738525390625
0.024579647928476334,0.006697994656860828,0.0022025704383850098
0.025338444858789444,0.008896246552467346,0.0029110312461853027
0.02596939541399479,0.010929003357887268,0.004302322864532471
0.026852425187826157,0.01344912126660347,0.006973743438720703
0.027391888201236725,0.014161092229187489,0.00897836685180664
0.028255324810743332,0.01617393270134926,0.012394368648529053
0.028982196003198624,0.017898743972182274,0.015250027179718018
0.029852446168661118,0.019621467217803,0.018576443195343018
0.03067190758883953,0.021303413435816765,0.02137356996536255
0.031510692089796066,0.022931339219212532,0.023780345916748047
0.03230077400803566,0.024256305769085884,0.02545905113220215
0.03298167884349823,0.02561614103615284,0.026234745979309082
0.03361637517809868,0.026610830798745155,0.02619338035583496
0.03411361575126648,0.02736065536737442,0.02543008327484131
0.03481869027018547,0.028313493356108665,0.02341747283935547
0.03527271747589111,0.02886059693992138,0.02122563123703003
0.03582991287112236,0.02945583127439022,0.01777637004852295
0.03607340157032013,0.02969261258840561,0.014453232288360596
0.0365908183157444,0.02958751656115055,0.012033820152282715
0.037358902394771576,0.029498932883143425,0.009059429168701172
0.03785305842757225,0.029516128823161125,0.007272064685821533
0.03872177377343178,0.029215794056653976,0.006265819072723389
0.03929095342755318,0.029122130945324898,0.0063391923904418945
0.03989209234714508,0.02906479500234127,0.007490992546081543
0.04056485369801521,0.0287338774651289,0.00976485013961792
0.04126007482409477,0.028328368440270424,0.013200700283050537
0.041901588439941406,0.02809883840382099,0.016653001308441162
0.0425635389983654,0.0276655126363039,0.02087092399597168
0.043213341385126114,0.027394143864512444,0.023779094219207764
0.04392794147133827,0.026864860206842422,0.028044164180755615
0.044640980660915375,0.026558907702565193,0.03038102388381958
0.045400045812129974,0.026034317910671234,0.03300774097442627
0.04607761278748512,0.02553347311913967,0.03488421440124512
0.04630209505558014,0.024947628378868103,0.03567326068878174
0.047269441187381744,0.024268684908747673,0.03636115789413452
0.047654133290052414,0.02368469163775444,0.03589069843292236
0.04784394055604935,0.022705653682351112,0.03385591506958008
0.0482017919421196,0.021946115419268608,0.03205019235610962
0.04852510243654251,0.021202322095632553,0.029869139194488525
0.04901428148150444,0.02012762986123562,0.026689112186431885
0.049504537135362625,0.019243748858571053,0.024043500423431396
0.05002610385417938,0.017996283248066902,0.020990073680877686
0.05036894977092743,0.01701769232749939,0.019191980361938477
0.050893936306238174,0.015892555937170982,0.01758599281311035
0.0512322336435318,0.014910557307302952,0.01660466194152832
0.051417503505945206,0.013888209126889706,0.017103970050811768
0.05162384733557701,0.013086263090372086,0.018068313598632812
0.05181165412068367,0.01221410557627678,0.01955634355545044
0.052038006484508514,0.011230848729610443,0.021991610527038574
0.05244506150484085,0.010624025948345661,0.024134039878845215
0.05259178206324577,0.009474438615143299,0.027633368968963623
0.05275637283921242,0.008655570447444916,0.030082643032073975
0.053084034472703934,0.007645466830581427,0.0329473614692688
0.05317263305187225,0.006794773507863283,0.03512018918991089
0.053710468113422394,0.006521483883261681,0.036531269550323486
0.053554415702819824,0.0054054600186645985,0.03801405429840088
0.053684815764427185,0.00469743087887764,0.03850835561752319
0.053757425397634506,0.0041184816509485245,0.0383303165435791
0.05372891202569008,0.0035823036450892687,0.03744316101074219
0.053932074457407,0.0035591188352555037,0.03719907999038696
0.0542549230158329,0.0032648483756929636,0.03584456443786621
0.05411795526742935,0.002996287774294615,0.034115374088287354
0.05397753790020943,0.002704234328120947,0.03195828199386597
0.053822170943021774,0.0023840132635086775,0.02946239709854126
0.05376357212662697,0.002019869163632393,0.027234315872192383
0.053744085133075714,0.001791632967069745,0.025034785270690918
0.05355115979909897,0.0016567580169066787,0.023503541946411133
0.053537216037511826,0.0016365109477192163,0.022580981254577637
0.053296372294425964,0.001593722146935761,0.022101640701293945
0.05309987813234329,0.0015531702665612102,0.022273242473602295
0.05289417877793312,0.0017074411734938622,0.022999286651611328
0.05279476195573807,0.001849982887506485,0.024014532566070557
0.052742816507816315,0.0021107362117618322,0.02566283941268921
0.05278431624174118,0.002239912049844861,0.027138173580169678
0.05241603031754494,0.002457233378663659,0.02809274196624756
0.05306437984108925,0.003016732633113861,0.030223965644836426
0.05291586369276047,0.003647865727543831,0.031628310680389404
0.053462035953998566,0.004045726731419563,0.03250819444656372
0.05353182926774025,0.004831814672797918,0.03288722038269043
