pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1705581517428991138,0.011617347598075867,-0.014596626162528992,0.020823180675506592,1705581517429733409,0.9979785680770874,0.022118913009762764,0.026838745921850204,0.053171757608652115,1705581517439140187,-0.047609806060791016,0.03164581581950188,0.001123295514844358,1705581517426737946,0.02792981266975403,-0.35122689604759216,-0.06213417649269104,1705581517431945969,0.0007321254815906286,0.005277079530060291,-0.00043972174171358347,0.0,1705581517434740960,-16.201709747314453,17.632352828979492,0.0,0.0,1705581517440157432,0.0,0.0,0.0,0.0
1705581517435514888,0.011668965220451355,-0.014637778513133526,0.020819203928112984,1705581517436286418,0.9979784488677979,0.022121109068393707,0.02682589925825596,0.05317983031272888,1705581517447022246,-0.04789965599775314,0.03184980899095535,0.0010841930052265525,1705581517441670483,0.022655993700027466,-0.05902521684765816,0.03839150816202164,1705581517437094910,0.0006615704041905701,0.0012077104765921831,-0.0006493761320598423,0.0,1705581517437885715,-16.20287322998047,17.623313903808594,0.0,0.0,1705581517447958916,0.0,0.0,0.0,0.0
1705581517442481185,0.011692670173943043,-0.014653244987130165,0.020813751965761185,1705581517443271881,0.9979783892631531,0.022115617990493774,0.026819895952939987,0.053186483681201935,1705581517453807342,-0.048152629286050797,0.03215431049466133,0.0011396189220249653,1705581517449276740,0.09364239126443863,-0.25454890727996826,-0.04357839748263359,1705581517444183967,-2.798110244839336e-06,-0.0005198958097025752,-9.990727994590998e-05,0.0,1705581517446226961,-16.19898796081543,17.619281768798828,0.0,0.0,1705581517454633767,0.0,0.0,0.0,0.0
1705581517450098212,0.011700871400535107,-0.014658967964351177,0.02081204578280449,1705581517451098066,0.9979792237281799,0.02210243232548237,0.026800384745001793,0.053186409175395966,1705581517461524351,-0.048536963760852814,0.03246239572763443,0.0011946216691285372,1705581517455965947,0.09417153894901276,0.05226569622755051,-0.07806263118982315,1705581517452039567,0.00041167892049998045,0.0036333673633635044,0.001078581903129816,0.0,1705581517452981253,-16.189172744750977,17.60636329650879,0.0,0.0,1705581517462501915,0.0,0.0,0.0,0.0
1705581517456772368,0.011705059558153152,-0.014659867621958256,0.0208116564899683,1705581517457727396,0.997979998588562,0.02209382690489292,0.026775475591421127,0.05318758636713028,1705581517468750181,-0.05009729415178299,0.03346852958202362,0.0012783323181793094,1705581517463595144,0.10883226245641708,-0.16507205367088318,-0.1139129251241684,1705581517458602669,0.002466449746862054,0.0013191497419029474,8.439800149062648e-05,0.0,1705581517459727720,-16.182327270507812,17.58954620361328,0.0,0.0,1705581517469535346,0.0,0.0,0.0,0.0
1705581517464471375,0.011446473188698292,-0.014488556422293186,0.020818546414375305,1705581517465991405,0.9979833960533142,0.022034695371985435,0.026689520105719566,0.05319097265601158,1705581517475341226,-0.049408938735723495,0.03317481651902199,0.0011641953606158495,1705581517470517953,0.06174694001674652,-0.13087593019008636,0.07312920689582825,1705581517467125356,0.0015003838343545794,0.004899143241345882,-0.0023380720522254705,0.0,1705581517467972071,-16.138439178466797,17.53260612487793,0.0,0.0,1705581517476261697,0.0,0.0,0.0,0.0
1705581517471595603,0.01158206444233656,-0.014576965011656284,0.020818054676055908,1705581517472608021,0.997982382774353,0.022063396871089935,0.02670891024172306,0.053189124912023544,1705581517488143089,-0.04937441274523735,0.03304070234298706,0.001122944289818406,1705581517477193221,-0.027553413063287735,0.1404840648174286,0.13634270429611206,1705581517473560104,0.0022004987113177776,0.0016574794426560402,0.0020503634586930275,0.0,1705581517474459660,-16.15888786315918,17.54490089416504,0.0,0.0,1705581517491562870,0.0,0.0,0.0,0.0
1705581517478110817,0.0116421552374959,-0.014616133645176888,0.020818477496504784,1705581517479062896,0.9979820251464844,0.022069407626986504,0.026704639196395874,0.05319518223404884,1705581517522321387,-0.050876352936029434,0.03406919538974762,0.0012864320306107402,1705581517493498813,0.04032883420586586,0.10739025473594666,-0.11845508217811584,1705581517483234158,0.0013343781465664506,-0.002397161675617099,0.0017100392142310739,0.0,1705581517484909616,-16.1629695892334,17.541643142700195,0.0,0.0,1705581517523179839,0.0,0.0,0.0,0.0
1705581517509256585,0.011140883900225163,-0.014280611649155617,0.020830543711781502,1705581517518605624,0.9979860782623291,0.022045791149139404,0.026684287935495377,0.053139060735702515,1705581517531278489,-0.052305128425359726,0.03514173999428749,0.0013637071242555976,1705581517524937734,-0.17885255813598633,0.13651809096336365,-0.1161968931555748,1705581517519637263,0.0006465766346082091,-0.0015959588345140219,-0.0022822185419499874,0.0,1705581517520572426,-16.144962310791016,17.52943992614746,0.0,0.0,1705581517532877964,0.0,0.0,0.0,0.0
1705581517526536609,0.010624958202242851,-0.013934585265815258,0.020843815058469772,1705581517527205769,0.997990071773529,0.022024914622306824,0.02666233293712139,0.0530838817358017,1705581517540756904,-0.05384136736392975,0.03607838973402977,0.0013801355380564928,1705581517535290073,0.04774793982505798,-0.009638325311243534,-0.07540969550609589,1705581517528626907,-0.0023393083829432726,-0.0004452861030586064,-0.0018984696362167597,0.0,1705581517529942535,-16.128801345825195,17.516014099121094,0.0,0.0,1705581517541797785,0.0,0.0,0.0,0.0
