pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1705821702182176000,1.3231009244918823,-0.09321645647287369,0.019669122993946075,1705821702184398479,0.9955489635467529,-0.026852570474147797,-0.001969653181731701,-0.09030746668577194,1705821702177251930,-0.027653733268380165,-0.00568052101880312,-0.0007003332721069455,1705821702181408754,0.003011226886883378,0.029304005205631256,0.04214801639318466,1705821702185228213,0.00036541649024002254,-0.005993160884827375,-0.000938492245040834,0.0,1705821702176481396,18.298843383789062,-2.968778133392334,0.0,0.0,1705821702178135571,0.0,0.0,0.0,0.0,1705821702179474437,0.0,0.0,0.0,0.0
1705821702191853646,1.3230491876602173,-0.09325289726257324,0.019702067598700523,1705821702192654525,0.9955490231513977,-0.02684238739311695,-0.001986915012821555,-0.09030906111001968,1705821702186799628,-0.028474681079387665,-0.005794711410999298,-0.0004993078182451427,1705821702190742122,0.16444800794124603,-0.16415069997310638,-0.07066164910793304,1705821702194241338,0.0010858883615583181,-0.000784544157795608,-0.0006003707530908287,0.0,1705821702186054576,18.28559112548828,-3.0185587406158447,0.0,0.0,1705821702188280340,0.0,0.0,0.0,0.0,1705821702189109301,0.0,0.0,0.0,0.0
1705821702202021075,1.323020339012146,-0.09327007830142975,0.019717885181307793,1705821702202819605,0.995549201965332,-0.026826970279216766,-0.002008284442126751,-0.09031085669994354,1705821702197313388,-0.028912320733070374,-0.005937522742897272,-0.000335141085088253,1705821702201066731,-0.03528072312474251,0.023000922054052353,-0.23198719322681427,1705821702205012004,0.0003208316629752517,0.0011565492022782564,0.0016488044057041407,0.0,1705821702195039030,18.27753448486328,-3.029783010482788,0.0,0.0,1705821702198631905,0.0,0.0,0.0,0.0,1705821702199431285,0.0,0.0,0.0,0.0
1705821702212153286,1.3227800130844116,-0.09331910312175751,0.019895540550351143,1705821702212913741,0.9955522418022156,-0.026796260848641396,-0.002049809554591775,-0.09028638899326324,1705821702206630015,-0.029110774397850037,-0.006004838738590479,-0.0003286550345364958,1705821702210520052,0.06320655345916748,0.2159312516450882,0.09252799302339554,1705821702214505938,-0.0003716403152793646,0.000550022057723254,-0.003955950029194355,0.0,1705821702205831608,18.265636444091797,-3.0435006618499756,0.0,0.0,1705821702208136963,0.0,0.0,0.0,0.0,1705821702209701055,0.0,0.0,0.0,0.0
1705821702222311085,1.3228896856307983,-0.09330859780311584,0.01981940120458603,1705821702223023357,0.9955511093139648,-0.02680206671357155,-0.0020314331632107496,-0.09029699116945267,1705821702216712345,-0.029888037592172623,-0.006270056590437889,0.0002939935075119138,1705821702219861600,-0.008621925488114357,-0.2119479924440384,0.0813925713300705,1705821702223951942,-0.0016028961399570107,0.0019707896281033754,0.000215923908399418,0.0,1705821702215236005,18.242076873779297,-3.0695977210998535,0.0,0.0,1705821702218206227,0.0,0.0,0.0,0.0,1705821702218998936,0.0,0.0,0.0,0.0
1705821702232121535,1.3229408264160156,-0.09330252557992935,0.019780797883868217,1705821702232975846,0.9955499768257141,-0.026817718520760536,-0.002044930122792721,-0.09030431509017944,1705821702227101595,-0.029575394466519356,-0.006315679755061865,-8.526467354386114e-07,1705821702230505910,-0.09468767791986465,-0.17779430747032166,-0.06256668269634247,1705821702233761337,-0.0020223972387611866,0.0029925017151981592,-0.00034959783079102635,0.0,1705821702225433914,18.24716567993164,-3.0575613975524902,0.0,0.0,1705821702228696988,0.0,0.0,0.0,0.0,1705821702229643945,0.0,0.0,0.0,0.0
1705821702242778228,1.3229349851608276,-0.09330185502767563,0.01975766383111477,1705821702243631656,0.99554842710495,-0.02682953141629696,-0.0020696334540843964,-0.09031768143177032,1705821702236231587,-0.029514851048588753,-0.006276432890444994,-0.00016389405936934054,1705821702240797469,0.13394002616405487,0.11718062311410904,0.02033059298992157,1705821702244479911,-0.0015264889225363731,-0.001277347793802619,0.0009123687050305307,0.0,1705821702235400820,18.257038116455078,-3.067915678024292,0.0,0.0,1705821702238577010,0.0,0.0,0.0,0.0,1705821702240055029,0.0,0.0,0.0,0.0
1705821702252123410,1.3229632377624512,-0.09329666197299957,0.019745776429772377,1705821702253180295,0.9955474734306335,-0.02683452144265175,-0.002075883327051997,-0.09032689034938812,1705821702246003342,-0.029615996405482292,-0.006210352759808302,-0.0003928712394554168,1705821702250427649,0.055624693632125854,-0.08361271768808365,-0.08512705564498901,1705821702253952801,0.0007662175921723247,-0.0004496370966080576,-0.002370355883613229,0.0,1705821702245255755,18.263568878173828,-3.0858213901519775,0.0,0.0,1705821702248223431,0.0,0.0,0.0,0.0,1705821702249668771,0.0,0.0,0.0,0.0
1705821702262258511,1.3229800462722778,-0.09329312294721603,0.019739169627428055,1705821702263172256,0.9955464601516724,-0.026834597811102867,-0.002084882464259863,-0.09033740311861038,1705821702256186896,-0.02946482226252556,-0.006115791387856007,-0.0004510850121732801,1705821702260744606,-0.04382852092385292,0.10542038083076477,0.27857258915901184,1705821702263988850,-0.001119581749662757,0.001180355902761221,0.003038165858015418,0.0,1705821702255425162,18.266572952270508,-3.0905826091766357,0.0,0.0,1705821702258437546,0.0,0.0,0.0,0.0,1705821702259950106,0.0,0.0,0.0,0.0
1705821702271891047,1.3229838609695435,-0.09329606592655182,0.019738199189305305,1705821702272751027,0.9955470561981201,-0.02683841809630394,-0.002092574955895543,-0.09032982587814331,1705821702266308875,-0.02947690151631832,-0.006126714404672384,-0.00039010471664369106,1705821702271096669,-0.11462105065584183,0.17016397416591644,0.0016262929420918226,1705821702273761645,-0.0011827935231849551,-0.0034528402611613274,-0.0003579138428904116,0.0,1705821702265499994,18.266035079956055,-3.0969460010528564,0.0,0.0,1705821702268705927,0.0,0.0,0.0,0.0,1705821702269614058,0.0,0.0,0.0,0.0
1705821702283834729,1.3229492902755737,-0.09330333024263382,0.01973683573305607,1705821702285406881,0.9955464005470276,-0.026847556233406067,-0.0021022926084697247,-0.09033359587192535,1705821702276187999,-0.029656879603862762,-0.00609949603676796,-0.0003903800097759813,1705821702282151853,0.10676739364862442,-0.2070039063692093,0.09163931012153625,1705821702286636403,0.0035287325736135244,0.0066832369193434715,-0.0013445651857182384,0.0,1705821702274608030,18.26820182800293,-3.1023151874542236,0.0,0.0,1705821702279399817,0.0,0.0,0.0,0.0,1705821702280282676,0.0,0.0,0.0,0.0
1705821702294560322,1.3226979970932007,-0.09334836155176163,0.019915247336030006,1705821702295668435,0.99554842710495,-0.02682032622396946,-0.0021642574574798346,-0.09031786769628525,1705821702288751748,-0.030046219006180763,-0.006099979393184185,-0.00038584001595154405,1705821702292231473,0.02982286550104618,0.05167272314429283,-0.012421537190675735,1705821702298420919,0.0034739284310489893,0.0009686506818979979,0.0015524572227150202,0.0,1705821702287543259,18.273853302001953,-3.1096110343933105,0.0,0.0,1705821702289944669,0.0,0.0,0.0,0.0,1705821702291111674,0.0,0.0,0.0,0.0
1705821702304791670,1.3228390216827393,-0.0933278426527977,0.01982646808028221,1705821702306544951,0.9955469965934753,-0.02682880312204361,-0.0021442058496177197,-0.09033199399709702,1705821702300349531,-0.031020378693938255,-0.00636734114959836,0.0005825794069096446,1705821702303710049,-0.003248912515118718,0.001774389180354774,-0.2614686191082001,1705821702307594308,-0.00109187257476151,0.0013685921439900994,-0.0021952535025775433,0.0,1705821702299535038,18.251392364501953,-3.1500885486602783,0.0,0.0,1705821702301544646,0.0,0.0,0.0,0.0,1705821702302459234,0.0,0.0,0.0,0.0
1705821702313675942,1.3225277662277222,-0.09339313209056854,0.0198277048766613,1705821702315110881,0.9955547451972961,-0.026803243905305862,-0.0021535924170166254,-0.09025384485721588,1705821702309643288,-0.030616194009780884,-0.006308355368673801,0.00011869585432577878,1705821702312781560,0.20265138149261475,0.29937744140625,-0.006139752455055714,1705821702316209746,0.0015544283669441938,-0.004569332581013441,0.0010723036248236895,0.0,1705821702308608268,18.25840187072754,-3.1371352672576904,0.0,0.0,1705821702310684849,0.0,0.0,0.0,0.0,1705821702311811247,0.0,0.0,0.0,0.0
