pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1705821725463803579,1.3564525842666626,-0.09112345427274704,0.01974603347480297,1705821725465833563,0.9996191263198853,-0.027185872197151184,-0.0016494703013449907,0.004217395093291998,1705821725468316913,-0.016035927459597588,-0.01845497079193592,9.03875297808554e-06,1705821725472276660,0.08357550948858261,0.04503761604428291,0.08866304159164429,1705821725466734618,0.0015195304295048118,0.002608567476272583,8.115114906104282e-05,0.0,1705821725467535574,18.717334747314453,-1.0558867454528809,0.0,0.0,1705821725461477667,0.0,0.0,0.0,0.0,1705821725471453859,0.0,0.0,0.0,0.0
1705821725473898321,1.3564410209655762,-0.09112213551998138,0.019750239327549934,1705821725475673462,0.9996200203895569,-0.027153898030519485,-0.0016612510662525892,0.00420917896553874,1705821725478317554,-0.016034040600061417,-0.018675658851861954,-9.87413150141947e-05,1705821725483723282,0.01880943775177002,-0.26333534717559814,-0.02281882055103779,1705821725476713687,-0.003035358851775527,-0.0030653171706944704,0.002275299746543169,0.0,1705821725477544210,18.69534683227539,-1.0642391443252563,0.0,0.0,1705821725470699347,0.0,0.0,0.0,0.0,1705821725482866946,0.0,0.0,0.0,0.0
1705821725484592187,1.3564386367797852,-0.09112057834863663,0.01975156180560589,1705821725485563960,0.9996206164360046,-0.02713135816156864,-0.0016574956243857741,0.004213680047541857,1705821725488274429,-0.01619601994752884,-0.018756162375211716,-0.0001496593904448673,1705821725493671524,-0.036966774612665176,0.05851999670267105,0.21194837987422943,1705821725486644910,-0.0004501226358115673,0.0004545287520159036,0.0005873669870197773,0.0,1705821725487427987,18.67982292175293,-1.061637282371521,0.0,0.0,1705821725481337604,0.0,0.0,0.0,0.0,1705821725492824468,0.0,0.0,0.0,0.0
1705821725494505769,1.3564298152923584,-0.09111584722995758,0.019770096987485886,1705821725495667945,0.9996212124824524,-0.027107665315270424,-0.0016553750028833747,0.004218505695462227,1705821725498283587,-0.01636321283876896,-0.018967628479003906,-0.00013499928172677755,1705821725503583998,-0.030666332691907883,0.050563015043735504,-0.09302239865064621,1705821725496618034,0.0009434686508029699,0.0005041731055825949,-0.0033943564631044865,0.0,1705821725497513722,18.66350746154785,-1.0601577758789062,0.0,0.0,1705821725491310108,0.0,0.0,0.0,0.0,1705821725502830073,0.0,0.0,0.0,0.0
1705821725504453603,1.35647451877594,-0.09115633368492126,0.019725635647773743,1705821725505350920,0.9996222257614136,-0.027073707431554794,-0.001651801634579897,0.004204168450087309,1705821725507983859,-0.01633639447391033,-0.019215460866689682,-0.00027525422046892345,1705821725514042512,-0.09951943904161453,0.16679231822490692,0.21172280609607697,1705821725506162634,0.002082169521600008,0.0016648630844429135,-0.0019259516848251224,0.0,1705821725507193627,18.64010238647461,-1.0580662488937378,0.0,0.0,1705821725501258049,0.0,0.0,0.0,0.0,1705821725512563981,0.0,0.0,0.0,0.0
1705821725514808823,1.356589913368225,-0.09108217060565948,0.019693225622177124,1705821725515975155,0.9996207356452942,-0.027130689471960068,-0.0016268909676000476,0.004204991739243269,1705821725518687010,-0.015567713417112827,-0.018514350056648254,-0.00036484323209151626,1705821725524929616,-0.03783780708909035,-0.0017902542604133487,0.006397733930498362,1705821725516904138,0.0008057295926846564,0.002588164061307907,0.0002364184329053387,0.0,1705821725517822940,18.679262161254883,-1.0407463312149048,0.0,0.0,1705821725510350449,0.0,0.0,0.0,0.0,1705821725523331757,0.0,0.0,0.0,0.0
1705821725526523993,1.3565917015075684,-0.0909949392080307,0.019734172150492668,1705821725527830783,0.9996193051338196,-0.02717995084822178,-0.0016462800558656454,0.004223237279802561,1705821725530501682,-0.015517065301537514,-0.018025236204266548,0.0001333502441411838,1705821725535220867,0.013490474782884121,0.013030939735472202,0.008006411604583263,1705821725528829447,0.0005600245203822851,-0.0009006933541968465,0.002133664907887578,0.0,1705821725529649144,18.713254928588867,-1.0535999536514282,0.0,0.0,1705821725520950723,0.0,0.0,0.0,0.0,1705821725533554665,0.0,0.0,0.0,0.0
1705821725536540411,1.3566771745681763,-0.09085860103368759,0.019758183509111404,1705821725537562426,0.9996176362037659,-0.027228761464357376,-0.0017044651322066784,0.0042710755951702595,1705821725540528032,-0.015598418191075325,-0.01776118576526642,0.00025192066095769405,1705821725543030983,-0.0396144762635231,-0.45634621381759644,-0.31375962495803833,1705821725538711669,0.0005617407150566578,-0.00022579265350941569,-0.0014699390158057213,0.0,1705821725539665371,18.747085571289062,-1.0925898551940918,0.0,0.0,1705821725531303441,0.0,0.0,0.0,0.0,1705821725542213729,0.0,0.0,0.0,0.0
1705821725543866565,1.3565198183059692,-0.09104074537754059,0.019760511815547943,1705821725545606971,0.999618411064148,-0.027203623205423355,-0.001710686250589788,0.004257742781192064,1705821725548292614,-0.01583556830883026,-0.01825583539903164,0.0002308125258423388,1705821725552447841,0.010532085783779621,-0.0560021698474884,0.17578446865081787,1705821725546624726,-0.0021405555307865143,0.0035338266752660275,-0.0029287843499332666,0.0,1705821725547494714,18.729782104492188,-1.0971943140029907,0.0,0.0,1705821725541378596,0.0,0.0,0.0,0.0,1705821725551617150,0.0,0.0,0.0,0.0
1705821725553890571,1.356478214263916,-0.09108485281467438,0.01976553164422512,1705821725554742990,0.9996190667152405,-0.02718193270266056,-0.0017286092042922974,0.004238686058670282,1705821725558699305,-0.016090134158730507,-0.019198307767510414,0.00020728723029606044,1705821725562995755,0.10489308834075928,-0.05268688499927521,-0.18149957060813904,1705821725556352027,-0.004532785154879093,0.0018129220698028803,0.0007828190573491156,0.0,1705821725557574743,18.714881896972656,-1.1099457740783691,0.0,0.0,1705821725550797692,0.0,0.0,0.0,0.0,1705821725562189978,0.0,0.0,0.0,0.0
1705821725563879198,1.3563158512115479,-0.09128133952617645,0.019767068326473236,1705821725565617559,0.999617338180542,-0.027242902666330338,-0.0017200008733198047,0.004253156948834658,1705821725569540317,-0.015404701232910156,-0.018973521888256073,-0.00013019167818129063,1705821725573624784,-0.04304884001612663,-0.23336802423000336,0.10490889847278595,1705821725566664509,0.0013247455935925245,0.0009117836598306894,-0.0036544923204928637,0.0,1705821725568007185,18.756851196289062,-1.103572130203247,0.0,0.0,1705821725561323490,0.0,0.0,0.0,0.0,1705821725572749974,0.0,0.0,0.0,0.0
1705821725574478252,1.3564326763153076,-0.0912359282374382,0.019719941541552544,1705821725575357999,0.9996162056922913,-0.027281029149889946,-0.0017504849238321185,0.004257688298821449,1705821725579064513,-0.015500691719353199,-0.018568813800811768,-1.5076047930051573e-05,1705821725583674720,-0.02379852533340454,0.06564450263977051,0.1239120364189148,1705821725576963638,-0.00032246732735075057,0.0021032532677054405,0.0013170444872230291,0.0,1705821725577857458,18.78319549560547,-1.1243462562561035,0.0,0.0,1705821725571899334,0.0,0.0,0.0,0.0,1705821725582654332,0.0,0.0,0.0,0.0
1705821725584503124,1.3564331531524658,-0.09117250144481659,0.01975192129611969,1705821725585577570,0.9996151924133301,-0.027312234044075012,-0.001779831130988896,0.0042769466526806355,1705821725588938386,-0.015530410222709179,-0.018406538292765617,-0.000129293417558074,1705821725593355730,-0.046343591064214706,-0.2868441939353943,-0.09543079137802124,1705821725586448776,-0.000780153030063957,-0.0033893270883709192,0.0020641284063458443,0.0,1705821725587918204,18.804792404174805,-1.1440811157226562,0.0,0.0,1705821725581661119,0.0,0.0,0.0,0.0,1705821725592199468,0.0,0.0,0.0,0.0
1705821725594541438,1.3564337491989136,-0.09113961458206177,0.01976940780878067,1705821725595443197,0.9996156096458435,-0.027297858148813248,-0.0017782308859750628,0.004281123634427786,1705821725598795853,-0.015551900491118431,-0.018516361713409424,-0.00023520553077105433,1705821725604495169,0.22401829063892365,-0.11507534235715866,0.18745845556259155,1705821725596299573,0.0018089859513565898,0.0031382832676172256,-0.0031014063861221075,0.0,1705821725597026562,18.79489517211914,-1.1429444551467896,0.0,0.0,1705821725591372468,0.0,0.0,0.0,0.0,1705821725603622284,0.0,0.0,0.0,0.0
1705821725605242045,1.3564385175704956,-0.09112866967916489,0.019759003072977066,1705821725606222349,0.9996163249015808,-0.027272582054138184,-0.0017915026983246207,0.004262909293174744,1705821725610234866,-0.015605680644512177,-0.01875457540154457,-0.00038365667569451034,1705821725614333459,-0.0970975011587143,0.4715223014354706,0.01059168204665184,1705821725607193473,0.003953200299292803,0.001018573297187686,0.00041761479224078357,0.0,1705821725609018139,18.777509689331055,-1.1524925231933594,0.0,0.0,1705821725602763293,0.0,0.0,0.0,0.0,1705821725613310836,0.0,0.0,0.0,0.0
1705821725615181224,1.3564395904541016,-0.09112971276044846,0.019756320863962173,1705821725616053499,0.9996173977851868,-0.02723478153347969,-0.00178457610309124,0.004264720715582371,1705821725619450219,-0.015657320618629456,-0.019099488854408264,-0.000649083056487143,1705821725623963064,0.09225545823574066,-0.1891322284936905,-0.21920891106128693,1705821725617002580,-0.001728232717141509,-0.0033799188677221537,0.003943820483982563,0.0,1705821725618416672,18.751466751098633,-1.1478055715560913,0.0,0.0,1705821725612223490,0.0,0.0,0.0,0.0,1705821725623153796,0.0,0.0,0.0,0.0
1705821725624770282,1.3564839363098145,-0.09118001163005829,0.019692741334438324,1705821725625589770,0.9996179342269897,-0.027214840054512024,-0.001770359231159091,0.004266008269041777,1705821725628273882,-0.01589079201221466,-0.019210053607821465,-0.0006886004703119397,1705821725633645787,0.032751791179180145,0.16785851120948792,-0.07499346882104874,1705821725626426035,0.00045795785263180733,0.004213213920593262,-0.0030627415981143713,0.0,1705821725627344659,18.73769760131836,-1.1380596160888672,0.0,0.0,1705821725620640979,0.0,0.0,0.0,0.0,1705821725632818549,0.0,0.0,0.0,0.0
1705821725634479986,1.3564598560333252,-0.09115944802761078,0.019718443974852562,1705821725635870617,0.9996187686920166,-0.02718573622405529,-0.0017909407615661621,0.004250939004123211,1705821725638405647,-0.016174832358956337,-0.019108278676867485,-0.0008013550541363657,1705821725644298186,0.11833038181066513,-0.11740471422672272,0.1647200882434845,1705821725636697844,-0.00020929319725837559,-0.007446397095918655,-0.002212902996689081,0.0,1705821725637544775,18.717702865600586,-1.152587652206421,0.0,0.0,1705821725630536482,0.0,0.0,0.0,0.0,1705821725643429137,0.0,0.0,0.0,0.0
1705821725645214009,1.3564432859420776,-0.09114958345890045,0.019728556275367737,1705821725646136562,0.9996196031570435,-0.027158373966813087,-0.001768037909641862,0.00424314197152853,1705821725648930425,-0.016366617754101753,-0.0193052776157856,-0.000877499463967979,1705821725654176273,0.06297691911458969,0.3055577576160431,0.1400495022535324,1705821725647108493,0.0007342733442783356,0.0036009454634040594,-0.0007312957895919681,0.0,1705821725648080315,18.69878578186035,-1.137057900428772,0.0,0.0,1705821725640974935,0.0,0.0,0.0,0.0,1705821725651585139,0.0,0.0,0.0,0.0
