pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1702897739931959754,0.00354492524638772,0.0033186168875545263,0.021154748275876045,1702897739924758149,0.9999083280563354,-0.0022242385894060135,-5.6384698837064207e-05,0.01328212209045887,1702897739927498420,-0.006008440628647804,-0.014189531095325947,-0.0006228332640603185,1702897739931158960,-1.0,4.0,-1.0,1702897739925561518,-0.0008160892175510526,-0.0013890484115108848,-0.0016269675688818097,0.0,1702897739926601349,1.5311861038208008,-0.0184701569378376,0.0,0.0,1702897739930275758,0.0,0.0,0.0,0.0
1702897739941783616,0.0035463697277009487,0.0033227286767214537,0.021153733134269714,1702897739932752393,0.9999085664749146,-0.0022210334427654743,-5.7008939620573074e-05,0.013263178989291191,1702897739935731825,-0.0060619390569627285,-0.014225194230675697,-0.0007082187221385539,1702897739941000817,0.0,-4.0,-3.0,1702897739933553501,-0.0014334144070744514,0.002264458918944001,-0.002058123704046011,0.0,1702897739934427148,1.528985857963562,-0.018958009779453278,0.0,0.0,1702897739940245894,0.0,0.0,0.0,0.0
1702897739951669487,0.003543887287378311,0.0033238523174077272,0.021151749417185783,1702897739943101714,0.9999086260795593,-0.0022165297996252775,-6.574821600224823e-05,0.013257915154099464,1702897739946128214,-0.006094401702284813,-0.014395732432603836,-0.0008882415131665766,1702897739950868582,-3.0,0.0,-5.0,1702897739944407676,0.0004339866864029318,-0.005138097796589136,-0.0021765499841421843,0.0,1702897739945205204,1.5259661674499512,-0.02502129226922989,0.0,0.0,1702897739949437243,0.0,0.0,0.0,0.0
1702897739961059521,0.0035479608923196793,0.003321761963889003,0.02114390768110752,1702897739952449871,0.9999088644981384,-0.0022045685909688473,-5.050043182563968e-05,0.013241906650364399,1702897739954966141,-0.006031688302755356,-0.01437540352344513,-0.0009380925330333412,1702897739960240695,0.0,0.0,-1.0,1702897739953296023,-0.004522381816059351,-0.0012515485286712646,-0.00554646784439683,0.0,1702897739954085627,1.5175954103469849,-0.014661605469882488,0.0,0.0,1702897739959494678,0.0,0.0,0.0,0.0
1702897739971453647,0.003548974636942148,0.0033227468375116587,0.021146686747670174,1702897739962871239,0.9999091625213623,-0.0022081765346229076,-4.7659355914220214e-05,0.0132187744602561,1702897739965371061,-0.006058657541871071,-0.01433610636740923,-0.0009523932822048664,1702897739970637919,0.0,3.0,0.0,1702897739963683515,-0.0009771296754479408,0.000840187887661159,-0.002475285204127431,0.0,1702897739964547177,1.5200519561767578,-0.012708732858300209,0.0,0.0,1702897739969150403,0.0,0.0,0.0,0.0
1702897739981604881,0.0035502444952726364,0.0033229179680347443,0.021146584302186966,1702897739972222200,0.9999094009399414,-0.002201705938205123,-4.4297470594756305e-05,0.013203064911067486,1702897739974625537,-0.006006340030580759,-0.014354901388287544,-0.0009233717573806643,1702897739980838724,0.0,3.0,-1.0,1702897739973078398,0.0008345410460606217,0.002835602266713977,-0.00016048473480623215,0.0,1702897739973857701,1.5155683755874634,-0.010477850213646889,0.0,0.0,1702897739979384514,0.0,0.0,0.0,0.0
1702897739990746410,0.003554028458893299,0.0033222988713532686,0.021150793880224228,1702897739982403458,0.9999095797538757,-0.002190261147916317,-5.92719588894397e-05,0.013191461563110352,1702897739984793774,-0.005850145127624273,-0.014305838383734226,-0.0006312793702818453,1702897739989272637,0.0,0.0,-5.0,1702897739983182424,-0.0002999880525749177,0.0038926543202251196,-7.763555186102167e-05,0.0,1702897739983968542,1.5078281164169312,-0.020904406905174255,0.0,0.0,1702897739988545192,0.0,0.0,0.0,0.0
1702897740001717239,0.0035582678392529488,0.003318966366350651,0.02115667425096035,1702897739992207447,0.9999098181724548,-0.002183798933401704,-7.116806227713823e-05,0.013173998333513737,1702897739994651166,-0.006153483409434557,-0.014796813949942589,-0.0006052757962606847,1702897740000981792,-1.0,-2.0,3.0,1702897739993000189,0.0025283112190663815,0.005152929108589888,-0.0006719275843352079,0.0,1702897739993799336,1.503488540649414,-0.029175933450460434,0.0,0.0,1702897739999412386,0.0,0.0,0.0,0.0
1702897740011148562,0.0035608166363090277,0.0033168334048241377,0.021161114796996117,1702897740002515655,0.999909520149231,-0.0021978223230689764,-6.689808651572093e-05,0.013195629231631756,1702897740004852419,-0.006205181125551462,-0.014995674602687359,-0.00047983613330870867,1702897740010374189,2.0,0.0,0.0,1702897740003306299,0.0020683230832219124,-0.0018973149126395583,0.003237660275772214,0.0,1702897740004098221,1.5131008625030518,-0.02607755921781063,0.0,0.0,1702897740008795140,0.0,0.0,0.0,0.0
1702897740021253156,0.003560846671462059,0.003315436188131571,0.021159155294299126,1702897740011949614,0.9999088048934937,-0.0022218741942197084,-5.269869143376127e-05,0.013244996778666973,1702897740014515038,-0.006176864728331566,-0.015186456963419914,-0.0005129193887114525,1702897740020451225,-1.0,0.0,0.0,1702897740012768614,-0.00023201170552056283,-0.002350667491555214,-0.001283629098907113,0.0,1702897740013642843,1.5295249223709106,-0.016011947765946388,0.0,0.0,1702897740018960303,0.0,0.0,0.0,0.0
