pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1705999665973856496,0.013444127514958382,-0.02234264463186264,0.01947767846286297,1705999665974665391,0.9994720220565796,-0.006778591778129339,0.0036513388622552156,0.03153273090720177,1705999665977892511,0.014681241475045681,0.01818186230957508,-0.0035184125881642103,1705999665973013994,-0.42557188868522644,0.25546878576278687,-0.03020436130464077,1705999665976184553,-0.0070543959736824036,-0.004665218759328127,-0.0006525980425067246,0.0,1705999665977018962,4.5838541984558105,2.658794641494751,0.0,0.0,1705999665980107619,0.0,0.0,0.0,0.0,1705999665972225550,0.0,0.0,0.0,0.0
1705999665983879292,0.013447901234030724,-0.022338394075632095,0.019476575776934624,1705999665984680530,0.9994726777076721,-0.006803357508033514,0.003670262638479471,0.031505342572927475,1705999665987861587,0.014638753607869148,0.01817120797932148,-0.0033877696841955185,1705999665983025458,-0.37719887495040894,0.22533851861953735,-0.11289273947477341,1705999665986205731,-0.005468005780130625,-0.0026917606592178345,-0.0018622686620801687,0.0,1705999665986984837,4.600554466247559,2.6722230911254883,0.0,0.0,1705999665990110953,0.0,0.0,0.0,0.0,1705999665982207261,0.0,0.0,0.0,0.0
1705999665993551321,0.013449125923216343,-0.022343548014760017,0.01947702094912529,1705999665995145191,0.999472439289093,-0.0067750816233456135,0.0036438920069485903,0.03152168169617653,1705999665997686681,0.014521438628435135,0.01818997785449028,-0.0033406976144760847,1705999665992685133,-0.379151850938797,0.2415398806333542,0.24445408582687378,1705999665995991282,-0.0080769257619977,-0.0060191950760781765,0.003544588340446353,0.0,1705999665996841102,4.581629753112793,2.653545379638672,0.0,0.0,1705999666000112837,0.0,0.0,0.0,0.0,1705999665991732642,0.0,0.0,0.0,0.0
1705999666004226802,0.013368641026318073,-0.022443456575274467,0.019498419016599655,1705999666005145842,0.9994721412658691,-0.0067072524689137936,0.0035927125718444586,0.03155197575688362,1705999666008067234,0.013907539658248425,0.01760941371321678,-0.003094702260568738,1705999666003433158,-0.6162295341491699,0.6062303781509399,0.040994662791490555,1705999666006106769,-0.009467803873121738,-0.006430512759834528,0.00022606729180552065,0.0,1705999666007087913,4.535996913909912,2.617006778717041,0.0,0.0,1705999666010881166,0.0,0.0,0.0,0.0,1705999666002482710,0.0,0.0,0.0,0.0
1705999666015612241,0.013336656615138054,-0.02248399145901203,0.019508766010403633,1705999666016588077,0.9994718432426453,-0.006671723444014788,0.0035775410942733288,0.03157191723585129,1705999666019802662,0.01370221097022295,0.01733890175819397,-0.0030153384432196617,1705999666014167965,-0.43496471643447876,0.2937774658203125,-0.12902674078941345,1705999666017446282,-0.007591566536575556,-0.00512738386169076,-0.002251941477879882,0.0,1705999666018493755,4.511832237243652,2.6058897972106934,0.0,0.0,1705999666020428450,0.0,0.0,0.0,0.0,1705999666013058105,0.0,0.0,0.0,0.0
1705999666024607198,0.013317836448550224,-0.022502347826957703,0.01951654814183712,1705999666025701049,0.9994717240333557,-0.0066328817047178745,0.0035474663600325584,0.03158650919795036,1705999666028679259,0.013634287752211094,0.01722419448196888,-0.0031704031862318516,1705999666023695800,-0.04401620477437973,0.017031608149409294,0.08767610788345337,1705999666026734940,-0.0024839737452566624,-0.002256351988762617,0.002851427998393774,0.0,1705999666027794030,4.4857258796691895,2.5844240188598633,0.0,0.0,1705999666030354580,0.0,0.0,0.0,0.0,1705999666021477125,0.0,0.0,0.0,0.0
1705999666034080781,0.013308321125805378,-0.02251477539539337,0.019514277577400208,1705999666035155756,0.9994714856147766,-0.0065831756219267845,0.0035098299849778414,0.03160766884684563,1705999666038450186,0.013390326872467995,0.01717582531273365,-0.003129844553768635,1705999666032301733,-0.36235755681991577,0.2434476763010025,-0.008904723450541496,1705999666036323511,-0.00632433220744133,-0.0042489636689424515,-0.00015541673928964883,0.0,1705999666037403659,4.45229434967041,2.557548761367798,0.0,0.0,1705999666039566150,0.0,0.0,0.0,0.0,1705999666031436328,0.0,0.0,0.0,0.0
1705999666044631020,0.013302873820066452,-0.022523274645209312,0.019508251920342445,1705999666045730518,0.9994710683822632,-0.006560426205396652,0.003496399847790599,0.03162737935781479,1705999666048966659,0.013395524583756924,0.01706712879240513,-0.003231270704418421,1705999666042710930,-0.2988298833370209,0.20588310062885284,0.13446448743343353,1705999666046808364,-0.004596051760017872,-0.005072662141174078,-0.0007795827114023268,0.0,1705999666047904871,4.436885833740234,2.547903537750244,0.0,0.0,1705999666050074285,0.0,0.0,0.0,0.0,1705999666041605461,0.0,0.0,0.0,0.0
1705999666054850179,0.013301239348948002,-0.022524220868945122,0.0195076335221529,1705999666056139573,0.9994716048240662,-0.006587873678654432,0.0035205387976020575,0.03160311281681061,1705999666060014394,0.01362677663564682,0.01713677868247032,-0.0033550576772540808,1705999666053124781,-0.3791588842868805,0.08680376410484314,0.024261387065052986,1705999666057209473,-0.006617570761591196,-0.0015150114195421338,0.0004234410880599171,0.0,1705999666058595431,4.455305576324463,2.5649971961975098,0.0,0.0,1705999666061753427,0.0,0.0,0.0,0.0,1705999666052074777,0.0,0.0,0.0,0.0
1705999666065615191,0.013302628882229328,-0.022525105625391006,0.019508499652147293,1705999666066760943,0.999472439289093,-0.006613235920667648,0.0035328492522239685,0.03156987205147743,1705999666069561697,0.013633218593895435,0.017167240381240845,-0.003377466229721904,1705999666063353736,-0.3103049397468567,0.15977798402309418,0.11021945625543594,1705999666067406093,-0.008639175444841385,-0.0016485261730849743,0.0005048942985013127,0.0,1705999666068617723,4.47257137298584,2.5738677978515625,0.0,0.0,1705999666070482357,0.0,0.0,0.0,0.0,1705999666062668239,0.0,0.0,0.0,0.0
