pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1703319530249165831,0.0235866941511631,-0.018318040296435356,0.021251235157251358,1703319530250579094,0.9999610185623169,-0.002352373907342553,0.0020527844317257404,0.008136373944580555,1703319530253290732,0.00823823269456625,-0.013762272894382477,0.001026306999847293,1703319530247579373,-0.046818412840366364,0.20806731283664703,0.35526901483535767,1703319530251587543,-0.000458274211268872,-0.00489148311316967,0.005540770478546619,0.0,1703319530252472448,1.6074553728103638,1.4259235858917236,0.0,0.0,1703319530246790730,0.0,0.0,0.0,0.0
1703319530258884519,0.023585660383105278,-0.018315786495804787,0.021248184144496918,1703319530259719136,0.9999608993530273,-0.002352849580347538,0.0020665451884269714,0.008146360516548157,1703319530262297004,0.008155901916325092,-0.01373242773115635,0.0009671327425166965,1703319530257396537,0.048551518470048904,-0.2547507882118225,0.026479817926883698,1703319530260549648,-0.000845291477162391,0.0066920998506248,0.00048031951882876456,0.0,1703319530261509513,1.6076914072036743,1.4354126453399658,0.0,0.0,1703319530256646407,0.0,0.0,0.0,0.0
1703319530267850294,0.02358199656009674,-0.018314875662326813,0.021247999742627144,1703319530269442235,0.9999610185623169,-0.0023523536510765553,0.002051176270470023,0.008139252662658691,1703319530272122645,0.008173322305083275,-0.01376216858625412,0.0008708410314284265,1703319530267047091,0.019862551242113113,0.10520125925540924,0.07156500220298767,1703319530270298885,-0.0019364034524187446,-0.004287119954824448,-0.00017826045223046094,0.0,1703319530271191545,1.6074461936950684,1.424821376800537,0.0,0.0,1703319530266201504,0.0,0.0,0.0,0.0
1703319530278299742,0.023583190515637398,-0.018317991867661476,0.02124948985874653,1703319530279933226,0.9999610185623169,-0.002353339921683073,0.0020657696295529604,0.008133288472890854,1703319530282796692,0.008327134884893894,-0.013699410483241081,0.000647385255433619,1703319530276751684,0.26928961277008057,0.0009343602578155696,-0.03160655498504639,1703319530280962105,0.0038145824801176786,0.0022458296734839678,-0.00034372834488749504,0.0,1703319530281983789,1.6080518960952759,1.4348605871200562,0.0,0.0,1703319530275923932,0.0,0.0,0.0,0.0
1703319530288905113,0.023584211245179176,-0.018317310139536858,0.021248916164040565,1703319530289730337,0.9999610781669617,-0.002335316501557827,0.0020646981429308653,0.008128336630761623,1703319530292360852,0.008423521183431149,-0.0137346051633358,0.0005932196509093046,1703319530287411455,0.015560437925159931,-0.2857080399990082,-0.21758735179901123,1703319530290563514,0.001031308900564909,0.002847980707883835,-0.0008247093064710498,0.0,1703319530291405374,1.595660924911499,1.4340144395828247,0.0,0.0,1703319530286617697,0.0,0.0,0.0,0.0
1703319530298562022,0.023585423827171326,-0.01831936463713646,0.021248597651720047,1703319530300069145,0.999961256980896,-0.002334968186914921,0.0020534591749310493,0.008114666678011417,1703319530302720299,0.008446935564279556,-0.01377675961703062,0.0006139337783679366,1703319530297065117,0.03400091826915741,0.36232492327690125,0.03533123806118965,1703319530300887752,0.0030596526339650154,-0.005690233316272497,0.003839669283479452,0.0,1703319530301720083,1.5955032110214233,1.4262559413909912,0.0,0.0,1703319530296195197,0.0,0.0,0.0,0.0
1703319530308855169,0.023585354909300804,-0.018322786316275597,0.02124965190887451,1703319530309691131,0.9999611973762512,-0.0023288708180189133,0.0020719030871987343,0.008118326775729656,1703319530312589975,0.008522736839950085,-0.013803375884890556,0.0006100264145061374,1703319530307344066,0.1097584217786789,0.27182698249816895,0.0854233056306839,1703319530310552795,0.0018485060427337885,-0.0022136487532407045,0.0005696727312169969,0.0,1703319530311577858,1.5911988019943237,1.4389210939407349,0.0,0.0,1703319530306502414,0.0,0.0,0.0,0.0
1703319530318652998,0.02358473464846611,-0.01832602173089981,0.021249588578939438,1703319530319586235,0.9999611973762512,-0.0023222623858600855,0.002083876170217991,0.008116822689771652,1703319530322168154,0.008466629311442375,-0.013869745656847954,0.0004917331389151514,1703319530317745529,-0.02725053019821644,-0.06767839193344116,-0.004160539247095585,1703319530320468685,0.00020458322251215577,0.002002680441364646,-0.0027697032783180475,0.0,1703319530321376955,1.5865862369537354,1.4471220970153809,0.0,0.0,1703319530316799253,0.0,0.0,0.0,0.0
1703319530329098217,0.02358213998377323,-0.018326977267861366,0.021246427670121193,1703319530329870963,0.999961256980896,-0.0023273732513189316,0.002080035861581564,0.008102874271571636,1703319530333039284,0.008331404998898506,-0.013980797491967678,0.0003528720699250698,1703319530327107379,-0.10673609375953674,-0.021545203402638435,-0.012768235057592392,1703319530330752378,-0.0023695039562880993,0.00022753002122044563,-0.0019040487240999937,0.0,1703319530332056000,1.5901451110839844,1.444485068321228,0.0,0.0,1703319530326345857,0.0,0.0,0.0,0.0
1703319530338408855,0.023582564666867256,-0.018329191952943802,0.021246155723929405,1703319530339929896,0.9999614357948303,-0.0023299474269151688,0.0020737582817673683,0.008085785433650017,1703319530342372470,0.00809140782803297,-0.014110901392996311,0.00018785266729537398,1703319530336931048,0.09444630891084671,0.16670912504196167,0.043949663639068604,1703319530340753372,-0.00023261226306203753,-0.0023712499532848597,-0.0008646983187645674,0.0,1703319530341609192,1.5919761657714844,1.4401521682739258,0.0,0.0,1703319530336168979,0.0,0.0,0.0,0.0
