pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,cmd.time,cmd.thrust,cmd.r_rate,cmd.p_rate,cmd.y_rate
1701085703734610020,0.005057326052337885,0.0003712690086103976,0.021105322986841202,1701085703735412455,0.9962832927703857,0.002877166261896491,-0.004735429771244526,-0.08594679832458496,1701085703734510779,0.005860264413058758,-0.003952984698116779,0.0013312215451151133,1701085703736389780,0.0025546816177666187,-0.0012887491611763835,-0.00044043114758096635,1701085703734519186,0.0,-2.255599021911621,-3.079072952270508,-1.8243883848190308
1701085703743907574,0.0050589521415531635,0.00036872271448373795,0.021108128130435944,1701085703744914964,0.9962902069091797,0.0028846177738159895,-0.004736836533993483,-0.08586663752794266,1701085703742132148,0.005957618821412325,-0.004046933725476265,0.0014024564297869802,1701085703749947731,0.0033714210148900747,0.0016066962853074074,0.0014697447186335921,1701085703739766811,0.0,-2.25797700881958,-3.0775415897369385,-1.6681703329086304
1701085703755914535,0.0050544943660497665,0.00037016920396126807,0.021111734211444855,1701085703756750515,0.9962865710258484,0.0028965056408196688,-0.004739685449749231,-0.0859081819653511,1701085703754160315,0.005950424820184708,-0.0040688300505280495,0.00138566002715379,1701085703757685036,0.0032534291967749596,-0.0005159378633834422,0.0015678374329581857,1701085703753172283,0.0,-2.266425609588623,-3.078697443008423,-1.9697319269180298
1701085703764591599,0.005051484797149897,0.0003689234144985676,0.021112678572535515,1701085703766275962,0.9962831139564514,0.002905722241848707,-0.004736877977848053,-0.08594812452793121,1701085703762690485,0.0059426650404930115,-0.004079101607203484,0.001323386444710195,1701085703767107907,0.002968483604490757,-0.002155981957912445,0.0026955222710967064,1701085703760206600,0.0,-2.272702932357788,-3.0761358737945557,-1.9940708875656128
1701085703774341853,0.005054195877164602,0.0003679846413433552,0.021111013367772102,1701085703775234258,0.9962802529335022,0.002911349292844534,-0.004723021294921637,-0.08598178625106812,1701085703771879244,0.006014151033014059,-0.00401268107816577,0.0012243916280567646,1701085703776088919,-0.0014107257593423128,-0.0015172992134466767,-0.0006915719131939113,1701085703770087886,0.0,-2.2758448123931885,-3.066225290298462,-2.105926752090454
1701085703784210565,0.005059228278696537,0.00037051746039651334,0.021105797961354256,1701085703785892303,0.996276319026947,0.0029067688155919313,-0.004722519312053919,-0.08602797240018845,1701085703781666822,0.0061355894431471825,-0.0038502358365803957,0.0011707697995007038,1701085703786682665,0.004523557610809803,-0.0006977762677706778,-0.0021297340281307697,1701085703780703103,0.0,-2.2728164196014404,-3.066046953201294,-1.8361263275146484
1701085703793737337,0.005061501637101173,0.00037205274566076696,0.021101849153637886,1701085703794576702,0.9962716698646545,0.0029164752922952175,-0.004717752803117037,-0.0860816091299057,1701085703791568875,0.0061690011061728,-0.003941216506063938,0.0010498221963644028,1701085703796238294,0.0013867553789168596,0.0005069989711046219,0.0015874538803473115,1701085703790112613,0.0,-2.2793545722961426,-3.0620808601379395,-1.6624739170074463
1701085703804938198,0.005061714444309473,0.00037278473610058427,0.021098272874951363,1701085703805715183,0.9962676763534546,0.0029108121525496244,-0.00470803352072835,-0.08612839132547379,1701085703802383261,0.00617954321205616,-0.004055494908243418,0.0009863489540293813,1701085703806632761,0.0010310177458450198,-6.075848068576306e-05,-0.00021771894535049796,1701085703801481821,0.0,-2.275038719177246,-3.05564546585083,-1.7986687421798706
1701085703814157274,0.0050609237514436245,0.00037324163713492453,0.02110043540596962,1701085703815199092,0.9962630271911621,0.002912177238613367,-0.00470558600500226,-0.0861821398139,1701085703810699260,0.006374463904649019,-0.0040445285849273205,0.0010670224437490106,1701085703816927626,-0.001557808485813439,-0.0012624739902094007,-8.941739906731527e-06,1701085703809865441,0.0,-2.275994300842285,-3.0537633895874023,-1.6320933103561401
1701085703823223066,0.00506500294432044,0.0003698643413372338,0.021099090576171875,1701085703825045047,0.9962590336799622,0.0029050318989902735,-0.004692646209150553,-0.08622979372739792,1701085703821272437,0.006472875829786062,-0.004039170686155558,0.0011578198755159974,1701085703827900370,0.003175609279423952,0.00016701652202755213,-0.00036421758704818785,1701085703820304646,0.0,-2.270472526550293,-3.0452065467834473,-1.75534188747406
1701085703832655650,0.00506806094199419,0.00036769171128980815,0.021101757884025574,1701085703835101216,0.9962552189826965,0.0029095879290252924,-0.004690693691372871,-0.08627306669950485,1701085703830553577,0.006508873775601387,-0.004024095367640257,0.0011537388199940324,1701085703837609149,0.0038295702543109655,0.0007995386840775609,0.0014221691526472569,1701085703829607237,0.0,-2.2736129760742188,-3.0434982776641846,-1.8067816495895386
1701085703843664914,0.005070733372122049,0.00036983913742005825,0.021104715764522552,1701085703844494866,0.9962527751922607,0.0029165521264076233,-0.004692411981523037,-0.08630169928073883,1701085703840944608,0.006524932570755482,-0.004025176167488098,0.0012617410393431783,1701085703847636326,0.002896727994084358,-0.00010382536856923252,-0.003021923126652837,1701085703839373530,0.0,-2.2785773277282715,-3.0441977977752686,-2.105926752090454
1701085703856816423,0.005068860482424498,0.0003719700616784394,0.02110825851559639,1701085703857614298,0.9962486624717712,0.0029136096127331257,-0.004685951396822929,-0.08634952455759048,1701085703854882789,0.006562572438269854,-0.004222574178129435,0.001275553717277944,1701085703859202953,0.0012285842094570398,0.0024230978451669216,0.00023263946059159935,1701085703853040041,0.0,-2.2763218879699707,-3.039832830429077,-1.6969972848892212
