pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1706605074906748737,0.029009222984313965,-0.00023626856273040175,0.019848547875881195,1706605074907725342,0.9997572302818298,-0.0016108897980302572,-0.0003433206584304571,-0.021926602348685265,1706605074902591379,-0.0005369865684770048,-0.0037098817992955446,-0.006424696650356054,1706605074905791580,-0.11784841120243073,0.22492003440856934,0.10231465846300125,1706605074908568110,-0.0009190058335661888,0.00039641521289013326,-0.002136052353307605,0.0,1706605074901718787,1.1023260354995728,-0.2675233483314514,0.0,0.0,1706605074903389194,0.0,0.0,0.0,0.0,1706605074904853913,0.0,0.0,0.0,0.0
1706605074914290702,0.02901238575577736,-0.00023557705571874976,0.019847452640533447,1706605074915189339,0.9997578859329224,-0.001621304196305573,-0.00033574807457625866,-0.021896498277783394,1706605074910400959,-0.0004350798553787172,-0.0036541318986564875,-0.006586106494069099,1706605074913265726,0.16477981209754944,-0.3765124976634979,-0.010153453797101974,1706605074916552152,-0.0010725721949711442,0.0033388559240847826,-0.002549604279920459,0.0,1706605074909493437,1.1032280921936035,-0.2605380117893219,0.0,0.0,1706605074911375060,0.0,0.0,0.0,0.0,1706605074912215175,0.0,0.0,0.0,0.0
1706605074923168454,0.029012003913521767,-0.00023615725513081998,0.01984814554452896,1706605074924065357,0.9997571706771851,-0.0016058956971392035,-0.0003700386732816696,-0.021929312497377396,1706605074919017807,-0.00044706877088174224,-0.0036083331797271967,-0.0066102780401706696,1706605074922190841,-0.2537269592285156,0.40372833609580994,-0.14441156387329102,1706605074925044956,0.0007220970001071692,0.003712887642905116,-0.004949724301695824,0.0,1706605074917889177,1.110515832901001,-0.2554512917995453,0.0,0.0,1706605074920092978,0.0,0.0,0.0,0.0,1706605074921266286,0.0,0.0,0.0,0.0
1706605074931548412,0.029013866558670998,-0.00023873680038377643,0.019854117184877396,1706605074932404300,0.999756395816803,-0.001607071841135621,-0.0003523219784256071,-0.021966394037008286,1706605074927312578,-0.0005104164592921734,-0.003582518082112074,-0.006534520536661148,1706605074930029433,-0.23241087794303894,0.31521540880203247,0.10392558574676514,1706605074933923719,-0.0058310492895543575,-0.006691992282867432,-0.0036146400962024927,0.0,1706605074926249625,1.0993876457214355,-0.2788495123386383,0.0,0.0,1706605074928174727,0.0,0.0,0.0,0.0,1706605074929148881,0.0,0.0,0.0,0.0
1706605074942160990,0.029010925441980362,-0.0002449537278153002,0.01985333487391472,1706605074943100451,0.9997568726539612,-0.001609652303159237,-0.0003485334455035627,-0.021942613646388054,1706605074936629789,-0.0006506896461360157,-0.0037956207524985075,-0.006440723780542612,1706605074941129212,0.23095518350601196,-0.21416395902633667,0.09331030398607254,1706605074945247483,-0.0003742340486496687,0.003312850371003151,0.0020031018648296595,0.0,1706605074934770039,1.1004544496536255,-0.2667177617549896,0.0,0.0,1706605074939228452,0.0,0.0,0.0,0.0,1706605074940216371,0.0,0.0,0.0,0.0
1706605074952671523,0.029008807614445686,-0.00024554712581448257,0.019856970757246017,1706605074953762907,0.9997573494911194,-0.001605317578651011,-0.00035377327003516257,-0.021922940388321877,1706605074947236525,-0.0008054355275817215,-0.00377667392604053,-0.00648884754627943,1706605074951521337,-0.08868946135044098,0.10552871972322464,-0.2227480113506317,1706605074955207208,0.0013769103679805994,-0.00033302840893156826,0.00010606324940454215,0.0,1706605074946291485,1.102293610572815,-0.2641237676143646,0.0,0.0,1706605074948667513,0.0,0.0,0.0,0.0,1706605074950350268,0.0,0.0,0.0,0.0
1706605074961620858,0.029010653495788574,-0.0002469897735863924,0.019853685051202774,1706605074962634629,0.9997565150260925,-0.001604435732588172,-0.0003525297506712377,-0.02195867709815502,1706605074957655126,-0.0008616934064775705,-0.0036767730489373207,-0.006563269533216953,1706605074960678063,-0.015549496747553349,0.1048104465007782,0.3429204523563385,1706605074963519519,-0.002844702685251832,-0.004010580945760012,0.0010160398669540882,0.0,1706605074956196529,1.0992372035980225,-0.267642080783844,0.0,0.0,1706605074959043107,0.0,0.0,0.0,0.0,1706605074959863945,0.0,0.0,0.0,0.0
1706605074969409584,0.02900734730064869,-0.00024925803882069886,0.01985606551170349,1706605074970259075,0.9997575283050537,-0.0016041650669649243,-0.0003446463088039309,-0.021912965923547745,1706605074965357437,-0.0008211478125303984,-0.0037419081199914217,-0.006631614174693823,1706605074968378431,0.02314562164247036,-0.08553824573755264,-0.28147342801094055,1706605074972016913,-0.0011974296066910028,0.004973578732460737,-0.003817083081230521,0.0,1706605074964455298,1.0986396074295044,-0.26681238412857056,0.0,0.0,1706605074966197384,0.0,0.0,0.0,0.0,1706605074967268763,0.0,0.0,0.0,0.0
1706605074978099128,0.0290021114051342,-0.00025640911189839244,0.019860876724123955,1706605074979308485,0.9997575879096985,-0.0016078047920018435,-0.00033736866316758096,-0.021911483258008957,1706605074973974188,-0.0007196518708951771,-0.003963553346693516,-0.006711766589432955,1706605074976823052,-0.037747494876384735,0.26078328490257263,0.058980073779821396,1706605074980925327,-0.0011820605723187327,-0.002918556332588196,-0.002355384174734354,0.0,1706605074973031467,1.0985844135284424,-0.26133373379707336,0.0,0.0,1706605074975015145,0.0,0.0,0.0,0.0,1706605074975967378,0.0,0.0,0.0,0.0
1706605074988794314,0.02900179661810398,-0.0002605707850307226,0.019863279536366463,1706605074989987659,0.999756932258606,-0.0016020956682041287,-0.00033364351838827133,-0.0219420175999403,1706605074982896305,-0.0005166531191207469,-0.004105076193809509,-0.006830041296780109,1706605074986687133,-0.13188017904758453,0.32628512382507324,0.058664772659540176,1706605074991106468,-0.00237563019618392,-0.004896275699138641,0.0014345237286761403,0.0,1706605074981913546,1.1011989116668701,-0.25637945532798767,0.0,0.0,1706605074984061730,0.0,0.0,0.0,0.0,1706605074985203688,0.0,0.0,0.0,0.0
