pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1706605639310894941,0.02356863208115101,-0.0020951295737177134,0.020007167011499405,1706605639304110976,0.9999930262565613,-0.0007732275407761335,-0.00020762215717695653,-0.0033528448548167944,1706605639307408908,-0.00446087121963501,-0.013023637235164642,-0.0005980104906484485,1706605639309954975,0.002745134988799691,0.050684891641139984,0.02355107292532921,1706605639305347926,-0.002539675449952483,0.001371945720165968,-0.004343284759670496,0.0,1706605639306277257,0.5360199213027954,-0.14614327251911163,0.12844318151474,0.0,1706605639308330717,0.0,0.0,0.0,0.0,1706605639309136271,0.0,0.0,0.0,0.0
1706605639318817626,0.023565663024783134,-0.0020968958269804716,0.020012132823467255,1706605639312146232,0.9999930262565613,-0.0007795385317876935,-0.00020972741185687482,-0.003359040478244424,1706605639314892146,-0.004453361965715885,-0.012932329438626766,-0.0007098158821463585,1706605639317828779,-0.11886076629161835,0.13133899867534637,0.07183633744716644,1706605639313143244,0.0023426376283168793,0.00030155418789945543,-0.0005101107526570559,0.0,1706605639313981636,0.5400086045265198,-0.14027203619480133,-0.18140964210033417,0.0,1706605639315877282,0.0,0.0,0.0,0.0,1706605639316849985,0.0,0.0,0.0,0.0
1706605639327065186,0.023563245311379433,-0.0020962238777428865,0.02001238614320755,1706605639319807769,0.999993085861206,-0.000785303593147546,-0.0002011840115301311,-0.003350288840010762,1706605639322643549,-0.0043904585763812065,-0.013010597787797451,-0.0006374065997079015,1706605639325708063,-0.12137012928724289,-0.004541116300970316,0.07378986477851868,1706605639320601492,-0.00013125779514666647,-0.001037698588334024,-0.0006397060351446271,0.0,1706605639321584730,0.5433804392814636,-0.13470299541950226,-0.19993358850479126,0.0,1706605639323491190,0.0,0.0,0.0,0.0,1706605639324360370,0.0,0.0,0.0,0.0
1706605639336963865,0.02356434240937233,-0.0020954017527401447,0.0200150515884161,1706605639328570233,0.999993085861206,-0.0007901738281361759,-0.0001930834841914475,-0.003340643597766757,1706605639331901128,-0.0044237286783754826,-0.01316800992935896,-0.0004723708552774042,1706605639335501267,0.021308202296495438,0.10440930724143982,-0.15648843348026276,1706605639329554684,-0.00251210224814713,-0.002186618046835065,0.001988812815397978,0.0,1706605639330857058,0.5465294122695923,-0.1395437866449356,-0.07755355536937714,0.0,1706605639333242250,0.0,0.0,0.0,0.0,1706605639334399569,0.0,0.0,0.0,0.0
1706605639346076972,0.02356504648923874,-0.00209694798104465,0.02001260221004486,1706605639338148606,0.999993085861206,-0.0007947718841023743,-0.00020010476873721927,-0.003336911555379629,1706605639341328268,-0.0044690887443721294,-0.013269875198602676,-0.00020183893502689898,1706605639345195372,0.03713582083582878,-0.109177365899086,-0.10124560445547104,1706605639339492647,-0.0016201293328776956,9.646753460401669e-05,-0.0031559576746076345,0.0,1706605639340513130,0.548504114151001,-0.1275196522474289,-0.0117918960750103,0.0,1706605639343047293,0.0,0.0,0.0,0.0,1706605639344120525,0.0,0.0,0.0,0.0
1706605639354720182,0.023565368726849556,-0.0021006795577704906,0.020011402666568756,1706605639347257073,0.999993085861206,-0.0007975827902555466,-0.00018262481899000704,-0.003336329711601138,1706605639350402546,-0.004353714641183615,-0.01321297325193882,-0.00012406942551024258,1706605639353716414,0.05039967969059944,0.30014845728874207,0.15554824471473694,1706605639348422123,-0.0006479121511802077,0.001245085266418755,-0.000401465775212273,0.0,1706605639349386283,0.5470722913742065,-0.12881018221378326,0.0896906852722168,0.0,1706605639351421509,0.0,0.0,0.0,0.0,1706605639352527182,0.0,0.0,0.0,0.0
1706605639362966169,0.023566123098134995,-0.0020974089857190847,0.020012151449918747,1706605639355885435,0.999993085861206,-0.0007955094333738089,-0.0001845034130383283,-0.0033406545408070087,1706605639359067714,-0.004272061865776777,-0.013021251186728477,-4.826244548894465e-05,1706605639362034073,0.055444296449422836,-0.045251913368701935,0.1450902372598648,1706605639357069222,-0.0020506351720541716,-0.003208426060155034,-0.00142408418469131,0.0,1706605639358194291,0.5427201986312866,-0.11673790961503983,-0.2717476189136505,0.0,1706605639360041270,0.0,0.0,0.0,0.0,1706605639361020226,0.0,0.0,0.0,0.0
1706605639372313984,0.023568829521536827,-0.0020965884905308485,0.02001105435192585,1706605639364291807,0.9999931454658508,-0.0007891251589171588,-0.00016699409752618521,-0.0033275382593274117,1706605639367704939,-0.004168152809143066,-0.012852047570049763,-6.909722287673503e-05,1706605639371148227,-0.0336199514567852,0.2558205723762512,0.008473645895719528,1706605639365441708,-0.00020462236716412008,0.002175389090552926,0.00038875846075825393,0.0,1706605639366436292,0.5402798652648926,-0.11750414222478867,-0.11215247213840485,0.0,1706605639368777887,0.0,0.0,0.0,0.0,1706605639369927512,0.0,0.0,0.0,0.0
1706605639382343474,0.023569397628307343,-0.002090296009555459,0.02001136913895607,1706605639373985348,0.9999932050704956,-0.0007855822914279997,-0.00016812345711514354,-0.0033221314661204815,1706605639377710899,-0.0041195666417479515,-0.01269595418125391,-5.7305565860588104e-05,1706605639381131293,-0.00680776359513402,-0.13316771388053894,-0.03905121237039566,1706605639375286147,0.002062810817733407,-0.0036278031766414642,-0.0008783684461377561,0.0,1706605639376639152,0.5362917184829712,-0.10606089979410172,-0.0018178721657022834,0.0,1706605639379092664,0.0,0.0,0.0,0.0,1706605639380166112,0.0,0.0,0.0,0.0
1706605639392592787,0.023572269827127457,-0.0020891777239739895,0.020007679238915443,1706605639384699527,0.9999932050704956,-0.0007797323050908744,-0.00015151596744544804,-0.0033220299519598484,1706605639388132783,-0.004127983003854752,-0.012625288218259811,-0.00010261809075018391,1706605639391464503,0.11215421557426453,-0.17870274186134338,0.10967247933149338,1706605639385941528,-0.002084243344143033,-0.0021773953922092915,-0.002838236279785633,0.0,1706605639387087944,0.5311518311500549,-0.10547557473182678,0.007864858955144882,0.0,1706605639389099191,0.0,0.0,0.0,0.0,1706605639390314238,0.0,0.0,0.0,0.0
